date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-07-10,2015-07-15,除息
2016-04-15,2016-04-20,股東常會
2016-07-08,2016-07-13,除息
2017-04-14,2017-04-19,股東常會
2017-07-18,2017-07-21,除權、息
2018-04-13,2018-04-18,股東常會
2018-07-11,2018-07-16,除息
2019-04-12,2019-04-17,股東常會
2019-07-11,2019-07-16,除息
2020-04-10,2020-04-15,股東常會
2020-07-10,2020-07-15,除息
2021-04-16,2021-04-21,股東常會
2021-09-14,2021-09-17,除權、息
2022-04-15,2022-04-20,股東常會
2022-07-11,2022-07-14,除息
2023-04-14,2023-04-19,股東常會
2023-07-11,2023-07-14,除息
2024-04-12,2024-04-17,股東常會
2024-07-11,2024-07-16,除息
2025-04-11,2025-04-16,股東常會
2025-07-24,2025-07-29,除權、息
2026-04-17,2026-04-22,股東常會
2026-07-13,2026-07-16,除息
