date,end_date,reason
2015-01-30,2015-02-05,股東常會
2015-05-29,2015-06-03,除權、息
2016-02-19,2016-02-24,股東常會
2016-06-01,2016-06-04,除息
2017-02-18,2017-02-22,股東常會
2017-05-11,2017-05-16,除息
2017-08-14,2017-08-17,減資
2018-03-02,2018-03-07,股東常會
2018-05-22,2018-05-25,除息
2019-03-04,2019-03-07,股東常會
2019-05-22,2019-05-27,除息
2019-11-27,2019-12-02,除息
2020-02-10,2020-02-13,股東常會
2020-05-06,2020-05-11,除息
2021-03-04,2021-03-09,股東常會
2021-06-03,2021-06-08,除息
2022-04-08,2022-04-13,股東常會
2022-06-29,2022-07-04,除息
2023-02-02,,股東常會
2023-02-02,,股東常會
2023-11-15,2023-11-20,現增除權
2024-03-22,2024-03-27,股東常會
2025-03-21,2025-03-26,股東常會
2025-06-27,2025-07-02,除息
2025-07-17,2025-07-22,除權
2026-03-23,2026-03-26,股東常會
