date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-09-03,2015-09-08,除息
2016-04-18,2016-04-21,股東常會
2016-08-31,2016-09-05,除息
2017-04-20,2017-04-25,股東常會
2017-08-29,2017-09-01,除息
2018-04-23,2018-04-26,股東常會
2018-08-20,2018-08-23,除息
2019-04-19,2019-04-24,股東常會
2019-08-16,2019-08-21,除息
2020-04-23,2020-04-28,股東常會
2020-08-20,2020-08-25,除息
2021-04-22,2021-04-27,股東常會
2021-07-19,2021-07-22,除息
2022-04-15,2022-04-20,股東常會
2022-07-05,2022-07-08,除息
2023-04-21,2023-04-26,股東常會
2023-07-11,2023-07-14,除息
2024-04-12,2024-04-17,股東常會
2024-07-04,2024-07-09,除息
2025-04-18,2025-04-23,股東常會
2025-07-10,2025-07-15,除息
2026-04-02,2026-04-09,股東常會
2026-07-09,2026-07-14,除息
