date,end_date,reason
2015-04-17,2015-04-22,股東常會
2016-04-15,2016-04-20,股東常會
2016-08-29,2016-09-01,除權
2017-04-14,2017-04-19,股東常會
2017-09-11,2017-09-14,除權
2018-04-13,2018-04-18,股東常會
2018-10-22,2018-10-25,除息
2019-04-19,2019-04-24,股東常會
2019-10-21,2019-10-24,除息
2020-04-13,2020-04-16,股東常會
2021-04-16,2021-04-21,股東常會
2021-08-24,2021-08-27,除息
2022-04-15,2022-04-20,股東常會
2022-07-29,2022-08-03,除息
2023-04-14,2023-04-19,股東常會
2023-08-09,2023-08-14,除息
2024-04-12,2024-04-17,股東常會
2024-08-09,2024-08-14,除息
2025-03-21,2025-03-26,股東常會
2025-08-15,2025-08-20,除息
2026-03-20,2026-03-25,股東常會
