date,end_date,reason
2015-04-16,2015-04-21,股東常會
2015-07-30,2015-08-04,除息
2016-04-15,2016-04-20,股東常會
2016-07-05,2016-07-08,除息
2017-04-14,2017-04-19,股東常會
2017-07-04,2017-07-07,除息
2018-04-20,2018-04-25,股東常會
2018-08-22,2018-08-27,除息
2019-04-19,2019-04-24,股東常會
2019-07-16,2019-07-19,除息
2020-04-09,2020-04-14,股東常會
2020-06-30,2020-07-03,除息
2021-04-22,2021-04-27,股東常會
2021-08-05,2021-08-10,除息
2022-04-22,2022-04-27,股東常會
2023-04-21,2023-04-26,股東常會
2023-07-13,2023-07-18,除息
2024-04-19,2024-04-24,股東常會
2024-08-22,2024-08-27,除息
2025-03-21,2025-03-26,股東常會
2025-06-13,2025-06-18,除息
2026-03-20,2026-03-25,股東常會
2026-06-15,2026-06-18,除息
