date,end_date,reason
2015-04-23,2015-04-28,股東常會
2015-07-29,2015-08-03,除息
2016-02-15,2016-02-18,股東常會
2016-05-05,2016-05-10,除息
2017-02-14,2017-02-17,股東常會
2017-05-04,2017-05-09,除息
2018-02-07,2018-02-12,股東常會
2018-05-03,2018-05-08,除息
2019-02-11,2019-02-14,股東常會
2019-05-02,2019-05-07,除息
2020-03-25,2020-03-30,股東常會
2020-06-15,2020-06-18,除息
2021-02-19,2021-02-24,股東常會
2021-05-11,2021-05-14,除息
2022-03-10,2022-03-15,除息
2022-07-29,2022-08-03,減資
2023-03-20,2023-03-23,股東常會
2024-03-15,2024-03-20,股東常會
2025-03-14,2025-03-19,股東常會
2026-03-13,2026-03-18,除息
