date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-28,2015-07-31,除權息
2015-11-25,2015-11-30,現金增資
2016-04-15,2016-04-20,股東常會
2016-08-22,2016-08-25,除權
2017-04-17,2017-04-20,股東常會
2017-06-23,2017-06-28,現金增資
2017-09-08,2017-09-13,除權
2018-04-09,2018-04-12,股東常會
2018-08-01,2018-08-06,除權
2018-11-28,2018-12-03,現金增資
2019-04-08,2019-04-11,股東常會
2020-04-13,2020-04-16,股東常會
2020-11-06,2020-11-11,現金增資
2021-04-12,2021-04-15,股東常會
2021-06-29,2021-07-02,現金增資
2021-10-05,2021-10-08,除權
2022-02-17,2022-02-22,現金增資
2022-04-11,2022-04-14,股東常會
2022-10-14,,現金增資
2023-02-21,,現金增資
2023-04-07,,股東常會
2023-11-06,,現金增資
2024-04-08,,股東常會
2024-07-24,,現金增資
2024-11-22,,現金增資
2025-03-21,,股東常會
2025-08-27,,現金增資
2026-04-20,,股東常會
