date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-28,2015-07-31,除息
2016-04-15,2016-04-20,股東常會
2016-07-28,2016-08-02,除息
2017-04-20,2017-04-25,股東常會
2017-07-28,2017-08-02,除息
2018-04-20,2018-04-25,股東常會
2018-07-27,2018-08-01,除息
2019-04-19,2019-04-24,股東常會
2019-07-26,2019-07-31,除息
2020-04-17,2020-04-22,股東常會
2020-07-24,2020-07-29,除息
2021-04-22,2021-04-27,股東常會
2021-07-23,2021-07-28,除息
2022-04-21,2022-04-26,股東常會
2022-07-22,2022-07-27,除息
2023-04-13,2023-04-18,股東常會
2023-07-21,2023-07-26,除息
2024-03-21,2024-03-26,股東常會
2024-06-25,2024-06-28,除息
2025-02-19,2025-02-24,現增除權
2025-03-20,2025-03-25,股東常會
2025-06-20,2025-06-25,除息
2026-03-19,2026-03-24,股東常會
2026-07-02,2026-07-07,除息
