date,end_date,reason
2015-03-12,2015-03-18,股東常會
2015-06-18,2015-06-24,除息
2015-07-30,2015-08-04,除權
2016-03-21,2016-03-24,股東常會
2016-06-16,2016-06-21,除息
2016-12-22,2016-12-27,現增除權
2017-03-24,2017-03-29,股東常會
2017-07-18,2017-07-21,除息
2018-03-16,2018-03-21,股東常會
2018-06-11,2018-06-14,除息
2018-07-30,2018-08-02,除權
2019-03-22,2019-03-27,股東常會
2019-06-18,2019-06-21,除息
2020-02-26,2020-03-03,現金增資
2020-04-13,2020-04-16,股東常會
2020-07-03,2020-07-08,除息
2021-03-12,2021-03-17,股東常會
2021-06-01,2021-06-04,除息
2022-04-15,2022-04-20,股東常會
2022-07-05,2022-07-08,除息
2023-03-24,2023-03-29,股東常會
2023-06-14,2023-06-19,除息
2024-03-22,2024-03-27,股東常會
2024-06-12,2024-06-17,除息
2025-02-07,2025-02-12,現金增資
2025-03-21,2025-03-26,股東常會
2025-06-12,2025-06-17,除息
2026-03-20,2026-03-25,股東常會
2026-07-27,2026-07-30,除權息
