date,end_date,reason
2015-04-01,2015-04-08,股東常會
2015-08-07,2015-08-12,除息
2016-04-08,2016-04-13,股東常會
2016-08-02,2016-08-05,除權息
2017-04-10,2017-04-13,股東常會
2017-07-27,2017-08-01,除息
2018-04-03,2018-04-11,股東常會
2018-07-25,2018-07-30,除息
2019-04-12,2019-04-17,股東常會
2019-07-29,2019-08-01,除息
2020-04-10,2020-04-15,股東常會
2020-07-20,2020-07-23,除息
2021-04-16,2021-04-21,股東常會
2021-08-25,2021-08-30,除息
2022-04-15,2022-04-20,股東常會
2022-08-01,2022-08-04,除息
2023-04-14,2023-04-19,股東常會
2023-08-02,2023-08-07,除息
2024-04-12,2024-04-17,股東常會
2024-08-01,2024-08-06,除息
2025-04-11,2025-04-16,股東常會
2025-07-03,2025-07-08,除息
2025-11-21,2025-11-26,減資
2026-04-10,2026-04-15,股東常會
2026-07-07,2026-07-10,除息
