date,end_date,reason
2015-04-16,2015-04-21,股東常會
2016-04-15,2016-04-20,股東常會
2017-04-07,2017-04-12,股東常會
2018-04-03,2018-04-11,股東常會
2019-04-22,2019-04-25,股東常會
2020-04-17,2020-04-22,股東常會
2021-04-22,2021-04-27,股東常會
2021-10-20,2021-10-25,除權息
2022-04-22,2022-04-27,股東常會
2022-09-13,2022-09-16,除權息
2023-02-10,2023-02-15,現金增資
2023-04-21,2023-04-26,股東常會
2023-09-07,2023-09-12,除權息
2024-01-31,2024-02-05,現金增資
2024-04-22,2024-04-25,股東常會
2024-09-06,2024-09-11,除權息
2025-01-21,2025-02-04,現金增資
2025-04-23,2025-04-28,股東常會
2025-09-23,2025-09-26,除權息
2026-04-23,2026-04-28,股東常會
