date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2024-08-30,0,0,0,0,0,0,1004,100,904,904,36913,碩禾三
2024-09-02,0,0,0,0,0,0,21,0,21,21,36913,碩禾三
2024-09-03,0,0,0,0,0,0,52,15,37,37,36913,碩禾三
2024-09-04,0,0,0,0,0,0,30,63,-33,-33,36913,碩禾三
2024-09-05,0,0,0,0,0,0,5,12,-7,-7,36913,碩禾三
2024-09-06,0,0,0,0,0,0,9753,21,9732,9732,36913,碩禾三
2024-09-09,0,0,0,0,0,0,713,30,683,683,36913,碩禾三
2024-09-10,0,0,0,0,0,0,162,58,104,104,36913,碩禾三
2024-09-11,0,0,0,0,0,0,114,0,114,114,36913,碩禾三
2024-09-12,0,0,0,0,0,0,303,133,170,170,36913,碩禾三
2024-09-13,0,0,0,0,0,0,169,29,140,140,36913,碩禾三
2024-09-16,0,0,0,0,0,0,652,372,280,280,36913,碩禾三
2024-09-18,0,0,0,0,0,0,256,11,245,245,36913,碩禾三
2024-09-19,0,0,0,0,0,0,251,11,240,240,36913,碩禾三
2024-09-20,0,0,0,0,0,0,237,146,91,91,36913,碩禾三
2024-09-23,10,0,10,0,0,0,62,3,59,69,36913,碩禾三
2024-09-24,0,0,0,0,0,0,48,6,42,42,36913,碩禾三
2024-09-25,0,0,0,0,0,0,132,8,124,124,36913,碩禾三
2024-09-26,0,0,0,0,0,0,581,569,12,12,36913,碩禾三
2024-09-27,0,0,0,0,0,0,192,264,-72,-72,36913,碩禾三
2024-09-30,0,0,0,0,0,0,108,89,19,19,36913,碩禾三
2024-10-01,0,0,0,0,0,0,102,99,3,3,36913,碩禾三
2024-10-04,0,0,0,0,0,0,90,44,46,46,36913,碩禾三
2024-10-07,0,0,0,0,0,0,93,42,51,51,36913,碩禾三
2024-10-08,0,0,0,0,0,0,57,41,16,16,36913,碩禾三
2024-10-09,0,0,0,0,0,0,99,66,33,33,36913,碩禾三
2024-10-11,0,0,0,0,0,0,16,11,5,5,36913,碩禾三
2024-10-14,0,0,0,0,0,0,233,202,31,31,36913,碩禾三
2024-10-15,0,0,0,0,0,0,43,0,43,43,36913,碩禾三
2024-10-16,0,0,0,0,0,0,44,14,30,30,36913,碩禾三
2024-10-17,0,0,0,0,0,0,283,264,19,19,36913,碩禾三
2024-10-18,0,0,0,0,0,0,128,121,7,7,36913,碩禾三
2024-10-21,0,0,0,0,0,0,3,0,3,3,36913,碩禾三
2024-10-22,0,0,0,0,0,0,10,0,10,10,36913,碩禾三
2024-10-23,0,0,0,0,0,0,27,34,-7,-7,36913,碩禾三
2024-10-24,0,0,0,0,0,0,55,32,23,23,36913,碩禾三
2024-10-25,0,0,0,0,0,0,85,45,40,40,36913,碩禾三
2024-10-28,0,0,0,0,0,0,118,17,101,101,36913,碩禾三          
2024-10-29,0,0,0,0,0,0,39,29,10,10,36913,碩禾三          
2024-10-30,0,0,0,0,0,0,35,37,-2,-2,36913,碩禾三          
2024-11-01,0,0,0,0,0,0,76,58,18,18,36913,碩禾三          
2024-11-04,0,0,0,0,0,0,66,71,-5,-5,36913,碩禾三          
2024-11-05,0,0,0,0,0,0,1,0,1,1,36913,碩禾三          
2024-11-06,0,0,0,0,0,0,11,2,9,9,36913,碩禾三          
2024-11-07,0,0,0,0,0,0,20,142,-122,-122,36913,碩禾三          
2024-11-08,0,0,0,0,0,0,118,123,-5,-5,36913,碩禾三          
2024-11-11,0,0,0,0,0,0,5,1,4,4,36913,碩禾三          
2024-11-12,0,0,0,0,0,0,54,16,38,38,36913,碩禾三          
2024-11-13,0,0,0,0,0,0,117,88,29,29,36913,碩禾三          
2024-11-14,0,0,0,0,0,0,81,39,42,42,36913,碩禾三          
2024-11-15,0,0,0,0,0,0,42,29,13,13,36913,碩禾三          
2024-11-18,0,0,0,0,0,0,24,25,-1,-1,36913,碩禾三          
2024-11-19,0,0,0,0,0,0,37,53,-16,-16,36913,碩禾三          
2024-11-20,0,0,0,0,0,0,16,2,14,14,36913,碩禾三          
2024-11-21,0,0,0,0,0,0,43,10,33,33,36913,碩禾三          
2024-11-22,0,0,0,0,0,0,24,0,24,24,36913,碩禾三          
2024-11-25,0,0,0,0,0,0,1,10,-9,-9,36913,碩禾三          
2024-11-26,0,0,0,0,0,0,11,31,-20,-20,36913,碩禾三          
2024-11-27,0,0,0,0,0,0,25,22,3,3,36913,碩禾三          
2024-11-28,0,0,0,0,0,0,35,157,-122,-122,36913,碩禾三          
2024-11-29,0,0,0,0,0,0,4,1,3,3,36913,碩禾三          
2024-12-03,0,0,0,0,0,0,30,0,30,30,36913,碩禾三          
2024-12-04,0,0,0,0,0,0,1,0,1,1,36913,碩禾三          
2024-12-05,0,0,0,0,0,0,19,8,11,11,36913,碩禾三          
2024-12-06,0,0,0,0,0,0,1,0,1,1,36913,碩禾三          
2024-12-09,0,0,0,0,0,0,79,38,41,41,36913,碩禾三          
2024-12-10,0,0,0,0,0,0,46,0,46,46,36913,碩禾三          
2024-12-11,0,0,0,0,0,0,72,62,10,10,36913,碩禾三          
2024-12-12,0,0,0,0,0,0,9,8,1,1,36913,碩禾三          
2024-12-13,0,0,0,0,0,0,189,107,82,82,36913,碩禾三          
2024-12-17,0,0,0,0,0,0,26,1,25,25,36913,碩禾三          
2024-12-18,0,0,0,0,0,0,59,13,46,46,36913,碩禾三          
2024-12-19,0,0,0,0,0,0,125,170,-45,-45,36913,碩禾三          
2024-12-20,0,0,0,0,0,0,45,45,0,0,36913,碩禾三          
2024-12-23,0,0,0,0,0,0,34,1,33,33,36913,碩禾三          
2024-12-24,0,0,0,0,0,0,5,5,0,0,36913,碩禾三          
2024-12-26,0,0,0,0,0,0,65,47,18,18,36913,碩禾三          
2024-12-27,0,0,0,0,0,0,22,7,15,15,36913,碩禾三          
2024-12-30,0,0,0,0,0,0,5,5,0,0,36913,碩禾三          
2024-12-31,0,0,0,0,0,0,1,1,0,0,36913,碩禾三          
2025-01-02,0,0,0,0,0,0,16,16,0,0,36913,碩禾三          
2025-01-03,0,0,0,0,0,0,56,10,46,46,36913,碩禾三          
2025-01-06,0,0,0,0,0,0,6,4,2,2,36913,碩禾三          
2025-01-07,0,0,0,0,0,0,2,2,0,0,36913,碩禾三          
2025-01-08,0,0,0,0,0,0,6,3,3,3,36913,碩禾三          
2025-01-09,0,0,0,0,0,0,26,29,-3,-3,36913,碩禾三          
2025-01-13,0,0,0,0,0,0,31,45,-14,-14,36913,碩禾三          
2025-01-15,0,0,0,0,0,0,2,1,1,1,36913,碩禾三          
2025-01-16,0,0,0,0,0,0,5,4,1,1,36913,碩禾三          
2025-01-17,0,0,0,0,0,0,6,0,6,6,36913,碩禾三          
2025-01-20,0,0,0,0,0,0,13,4,9,9,36913,碩禾三          
2025-01-21,0,0,0,0,0,0,6,3,3,3,36913,碩禾三          
2025-02-03,0,0,0,0,0,0,7,6,1,1,36913,碩禾三          
2025-02-04,0,0,0,0,0,0,1,0,1,1,36913,碩禾三          
2025-02-05,0,0,0,0,0,0,11,11,0,0,36913,碩禾三          
2025-02-07,0,0,0,0,0,0,0,5,-5,-5,36913,碩禾三          
2025-02-10,0,0,0,0,0,0,2,0,2,2,36913,碩禾三          
2025-02-11,0,0,0,0,0,0,5,2,3,3,36913,碩禾三          
2025-02-12,0,0,0,0,0,0,12,7,5,5,36913,碩禾三          
2025-02-13,0,0,0,0,0,0,31,36,-5,-5,36913,碩禾三          
2025-02-14,0,0,0,0,0,0,12,71,-59,-59,36913,碩禾三          
2025-02-17,0,0,0,0,0,0,527,706,-179,-179,36913,碩禾三          
2025-02-18,0,0,0,0,0,0,50,18,32,32,36913,碩禾三          
2025-02-19,0,0,0,0,0,0,38,13,25,25,36913,碩禾三          
2025-02-20,0,0,0,0,0,0,30,11,19,19,36913,碩禾三          
2025-02-21,0,0,0,0,0,0,31,4,27,27,36913,碩禾三          
2025-02-24,0,0,0,0,0,0,238,110,128,128,36913,碩禾三          
2025-02-25,0,0,0,0,0,0,157,84,73,73,36913,碩禾三          
