date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2022-05-06,0,0,0,0,0,0,1,0,1,1,36871,歐買尬一
2022-05-09,0,0,0,0,0,0,43,0,43,43,36871,歐買尬一
2022-05-10,0,0,0,0,0,0,8,10,-2,-2,36871,歐買尬一
2022-05-12,0,0,0,0,0,0,0,2,-2,-2,36871,歐買尬一
2022-05-13,0,0,0,0,0,0,2187,10,2177,2177,36871,歐買尬一
2022-05-16,0,0,0,0,0,0,235,46,189,189,36871,歐買尬一
2022-05-17,0,0,0,0,0,0,112,32,80,80,36871,歐買尬一
2022-05-18,0,0,0,0,0,0,229,45,184,184,36871,歐買尬一
2022-05-19,0,0,0,0,0,0,55,11,44,44,36871,歐買尬一
2022-05-20,0,0,0,0,0,0,43,22,21,21,36871,歐買尬一
2022-05-23,0,0,0,0,0,0,5,0,5,5,36871,歐買尬一
2022-05-24,0,0,0,0,0,0,65,0,65,65,36871,歐買尬一
2022-05-25,0,0,0,0,0,0,55,19,36,36,36871,歐買尬一
2022-05-26,0,0,0,0,0,0,6,125,-119,-119,36871,歐買尬一
2022-05-30,0,0,0,0,0,0,111,0,111,111,36871,歐買尬一
2022-05-31,0,0,0,0,0,0,7,2,5,5,36871,歐買尬一
2022-06-01,0,0,0,0,0,0,6,0,6,6,36871,歐買尬一
2022-06-02,0,0,0,0,0,0,2,1,1,1,36871,歐買尬一
2022-06-06,0,0,0,0,0,0,10,10,0,0,36871,歐買尬一
2022-06-07,0,0,0,0,0,0,74,74,0,0,36871,歐買尬一
2022-06-08,0,0,0,0,0,0,73,0,73,73,36871,歐買尬一
2022-06-09,0,0,0,0,0,0,176,74,102,102,36871,歐買尬一
2022-06-10,0,0,0,0,0,0,144,61,83,83,36871,歐買尬一
2022-06-13,0,0,0,0,0,0,54,52,2,2,36871,歐買尬一
2022-06-14,0,0,0,0,0,0,52,70,-18,-18,36871,歐買尬一
2022-06-15,0,0,0,0,0,0,0,13,-13,-13,36871,歐買尬一
2022-06-16,0,0,0,0,0,0,5,4,1,1,36871,歐買尬一
