date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2024-11-29,0,0,0,0,0,0,50,257,-207,-207,33133,斐成三          
2024-12-02,0,0,0,0,0,0,25,40,-15,-15,33133,斐成三          
2024-12-03,0,0,0,0,0,0,7,0,7,7,33133,斐成三          
2024-12-04,0,0,0,0,0,0,5,2,3,3,33133,斐成三          
2024-12-05,0,0,0,0,0,0,0,10,-10,-10,33133,斐成三          
2024-12-06,0,0,0,0,0,0,2117,0,2117,2117,33133,斐成三          
2024-12-09,0,0,0,0,0,0,458,0,458,458,33133,斐成三          
2024-12-10,0,0,0,0,0,0,54,19,35,35,33133,斐成三          
2024-12-11,0,0,0,0,0,0,117,72,45,45,33133,斐成三          
2024-12-12,0,0,0,0,0,0,15,2,13,13,33133,斐成三          
2024-12-13,0,0,0,0,0,0,1,0,1,1,33133,斐成三          
2024-12-16,0,0,0,0,0,0,9,11,-2,-2,33133,斐成三          
2024-12-17,0,0,0,0,0,0,10,5,5,5,33133,斐成三          
2024-12-18,0,0,0,0,0,0,126,0,126,126,33133,斐成三          
2024-12-19,0,0,0,0,0,0,8,1,7,7,33133,斐成三          
2024-12-23,0,0,0,0,0,0,3,4,-1,-1,33133,斐成三          
2024-12-24,0,0,0,0,0,0,12,0,12,12,33133,斐成三          
2024-12-25,0,0,0,0,0,0,21,2,19,19,33133,斐成三          
2024-12-26,0,0,0,0,0,0,32,20,12,12,33133,斐成三          
2024-12-27,0,0,0,0,0,0,37,5,32,32,33133,斐成三          
2024-12-30,0,0,0,0,0,0,32,2,30,30,33133,斐成三          
2024-12-31,0,0,0,0,0,0,21,8,13,13,33133,斐成三          
2025-01-02,0,0,0,0,0,0,50,28,22,22,33133,斐成三          
2025-01-03,0,0,0,0,0,0,23,19,4,4,33133,斐成三          
2025-01-07,0,0,0,0,0,0,1,6,-5,-5,33133,斐成三          
2025-01-08,0,0,0,0,0,0,1,1,0,0,33133,斐成三          
2025-01-09,0,0,0,0,0,0,5,5,0,0,33133,斐成三          
2025-01-10,0,0,0,0,0,0,4,4,0,0,33133,斐成三          
2025-01-14,0,0,0,0,0,0,2,2,0,0,33133,斐成三          
2025-01-15,0,0,0,0,0,0,12,9,3,3,33133,斐成三          
2025-01-16,0,0,0,0,0,0,5,3,2,2,33133,斐成三          
2025-01-17,0,0,0,0,0,0,1,5,-4,-4,33133,斐成三          
2025-01-20,0,0,0,0,0,0,16,40,-24,-24,33133,斐成三          
2025-01-21,0,0,0,0,0,0,0,3,-3,-3,33133,斐成三          
2025-01-22,0,0,0,0,0,0,6,6,0,0,33133,斐成三          
