date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2026-01-20,0,0,0,0,0,0,34,17,17,17,80212,尖點二          
2026-01-21,0,0,0,0,0,0,162,248,-86,-86,80212,尖點二          
2026-01-22,0,0,0,0,0,0,111,160,-49,-49,80212,尖點二          
2026-01-23,0,0,0,0,0,0,88,5,83,83,80212,尖點二          
2026-01-26,0,50,-50,0,0,0,8,22,-14,-64,80212,尖點二          
2026-01-27,0,50,-50,0,0,0,4285,125,4160,4110,80212,尖點二          
2026-01-28,0,0,0,0,0,0,422,168,254,254,80212,尖點二          
2026-01-29,0,100,-100,0,0,0,268,104,164,64,80212,尖點二          
2026-01-30,0,0,0,0,0,0,159,87,72,72,80212,尖點二          
2026-02-02,0,0,0,0,0,0,315,261,54,54,80212,尖點二          
2026-02-03,0,0,0,0,0,0,152,130,22,22,80212,尖點二          
2026-02-04,0,0,0,0,0,0,103,69,34,34,80212,尖點二          
2026-02-05,0,0,0,0,0,0,354,64,290,290,80212,尖點二          
2026-02-06,0,0,0,0,0,0,113,85,28,28,80212,尖點二          
2026-02-09,0,0,0,0,0,0,121,104,17,17,80212,尖點二          
2026-02-10,0,0,0,0,0,0,107,60,47,47,80212,尖點二          
2026-02-11,0,0,0,0,0,0,81,34,47,47,80212,尖點二          
2026-02-23,0,0,0,0,0,0,324,186,138,138,80212,尖點二          
2026-02-24,0,20,-20,0,0,0,188,154,34,14,80212,尖點二          
2026-02-25,0,0,0,0,0,0,67,135,-68,-68,80212,尖點二          
2026-02-26,0,0,0,0,0,0,150,118,32,32,80212,尖點二          
2026-03-02,0,0,0,0,0,0,21,52,-31,-31,80212,尖點二          
2026-03-03,0,0,0,0,0,0,59,31,28,28,80212,尖點二          
2026-03-04,0,0,0,0,0,0,96,115,-19,-19,80212,尖點二          
2026-03-05,0,0,0,0,0,0,49,35,14,14,80212,尖點二          
2026-03-06,0,0,0,0,0,0,24,33,-9,-9,80212,尖點二          
2026-03-09,0,0,0,0,0,0,50,45,5,5,80212,尖點二          
2026-03-10,0,0,0,0,0,0,48,45,3,3,80212,尖點二          
2026-03-11,0,0,0,0,0,0,74,69,5,5,80212,尖點二          
2026-03-12,0,0,0,0,0,0,46,46,0,0,80212,尖點二          
2026-03-13,0,0,0,0,0,0,72,76,-4,-4,80212,尖點二          
2026-03-16,0,0,0,0,0,0,56,56,0,0,80212,尖點二          
2026-03-17,0,0,0,0,0,0,102,96,6,6,80212,尖點二          
2026-03-18,0,0,0,0,0,0,113,139,-26,-26,80212,尖點二          
2026-03-19,0,0,0,16,0,16,67,116,-49,-33,80212,尖點二          
2026-03-20,0,0,0,0,0,0,77,67,10,10,80212,尖點二          
2026-03-23,0,0,0,0,0,0,217,101,116,116,80212,尖點二          
2026-03-24,0,0,0,0,0,0,47,56,-9,-9,80212,尖點二          
2026-03-25,0,0,0,0,0,0,46,44,2,2,80212,尖點二          
2026-03-26,0,0,0,0,0,0,70,90,-20,-20,80212,尖點二          
2026-03-27,0,0,0,0,0,0,106,89,17,17,80212,尖點二          
2026-03-30,0,0,0,0,0,0,64,61,3,3,80212,尖點二          
2026-03-31,0,0,0,0,0,0,71,103,-32,-32,80212,尖點二          
2026-04-01,0,0,0,0,0,0,76,85,-9,-9,80212,尖點二          
2026-04-02,0,0,0,0,0,0,73,85,-12,-12,80212,尖點二          
2026-04-07,0,0,0,0,0,0,186,250,-64,-64,80212,尖點二          
2026-04-08,0,30,-30,0,0,0,374,367,7,-23,80212,尖點二          
2026-04-09,0,0,0,2,0,2,283,229,54,56,80212,尖點二          
