date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2021-07-19,0,0,0,0,0,0,695,0,695,695,55431,桓鼎一KY
2021-07-20,0,0,0,0,0,0,103,5,98,98,55431,桓鼎一KY
2021-07-21,0,0,0,0,0,0,192,0,192,192,55431,桓鼎一KY
2021-07-23,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2021-07-26,0,0,0,0,0,0,20,0,20,20,55431,桓鼎一KY
2021-07-27,0,0,0,0,0,0,6,6,0,0,55431,桓鼎一KY
2021-07-28,0,0,0,0,0,0,3,3,0,0,55431,桓鼎一KY
2021-07-29,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2021-07-30,0,0,0,0,0,0,2,0,2,2,55431,桓鼎一KY
2021-08-02,0,0,0,0,0,0,7,5,2,2,55431,桓鼎一KY
2021-08-03,0,0,0,0,0,0,10,9,1,1,55431,桓鼎一KY
2021-08-06,0,0,0,0,0,0,11,15,-4,-4,55431,桓鼎一KY
2021-08-09,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2021-08-13,0,0,0,0,0,0,2,11,-9,-9,55431,桓鼎一KY
2021-08-26,0,0,0,0,0,0,6,4,2,2,55431,桓鼎一KY
2021-08-27,0,0,0,0,0,0,2,0,2,2,55431,桓鼎一KY
2021-09-01,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2021-09-03,0,0,0,0,0,0,2,1,1,1,55431,桓鼎一KY
2021-09-08,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2021-09-24,0,0,0,0,0,0,2,2,0,0,55431,桓鼎一KY
2021-10-04,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2021-10-07,0,0,0,0,0,0,20,11,9,9,55431,桓鼎一KY
2021-10-08,0,0,0,0,0,0,41,35,6,6,55431,桓鼎一KY
2021-10-12,0,0,0,0,0,0,10,5,5,5,55431,桓鼎一KY
2021-10-13,0,0,0,0,0,0,3,0,3,3,55431,桓鼎一KY
2021-10-15,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2021-10-26,0,0,0,0,0,0,86,83,3,3,55431,桓鼎一KY
2021-10-27,0,0,0,0,0,0,6,1,5,5,55431,桓鼎一KY
2021-10-28,0,0,0,0,0,0,20,14,6,6,55431,桓鼎一KY
2021-10-29,0,0,0,0,0,0,10,2,8,8,55431,桓鼎一KY
2021-11-05,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2021-11-12,0,0,0,0,0,0,6,3,3,3,55431,桓鼎一KY
2021-11-15,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2021-11-18,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2021-11-23,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2021-11-25,0,0,0,0,0,0,5,5,0,0,55431,桓鼎一KY
2021-11-26,0,0,0,0,0,0,4,4,0,0,55431,桓鼎一KY
2021-12-06,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2021-12-07,0,0,0,0,0,0,3,2,1,1,55431,桓鼎一KY
2021-12-08,0,0,0,0,0,0,11,10,1,1,55431,桓鼎一KY
2021-12-09,0,0,0,0,0,0,25,26,-1,-1,55431,桓鼎一KY
2021-12-10,0,0,0,0,0,0,14,10,4,4,55431,桓鼎一KY
2021-12-13,0,0,0,0,0,0,3,3,0,0,55431,桓鼎一KY
2021-12-16,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2021-12-17,0,0,0,0,0,0,3,2,1,1,55431,桓鼎一KY
2021-12-21,0,0,0,0,0,0,0,2,-2,-2,55431,桓鼎一KY
2021-12-24,0,0,0,0,0,0,1,3,-2,-2,55431,桓鼎一KY
2021-12-30,0,0,0,0,0,0,5,5,0,0,55431,桓鼎一KY
2022-01-10,0,0,0,0,0,0,2,2,0,0,55431,桓鼎一KY
2022-01-11,0,0,0,0,0,0,3,3,0,0,55431,桓鼎一KY
2022-01-25,0,0,0,0,0,0,5,0,5,5,55431,桓鼎一KY
2022-02-08,0,0,0,0,0,0,31,31,0,0,55431,桓鼎一KY
2022-02-22,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2022-02-25,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2022-03-07,0,0,0,0,0,0,7,2,5,5,55431,桓鼎一KY
2022-03-09,0,0,0,0,0,0,0,3,-3,-3,55431,桓鼎一KY
2022-03-16,0,0,0,0,0,0,7,3,4,4,55431,桓鼎一KY
2022-03-22,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2022-03-28,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2022-03-30,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2022-05-13,0,0,0,0,0,0,2,0,2,2,55431,桓鼎一KY
2022-05-17,0,0,0,0,0,0,14,24,-10,-10,55431,桓鼎一KY
2022-05-19,0,0,0,0,0,0,8,0,8,8,55431,桓鼎一KY
2022-05-20,0,0,0,0,0,0,20,20,0,0,55431,桓鼎一KY
2022-05-24,0,0,0,0,0,0,3,0,3,3,55431,桓鼎一KY
2022-05-30,0,0,0,0,0,0,3,5,-2,-2,55431,桓鼎一KY
2022-06-02,0,0,0,0,0,0,2,0,2,2,55431,桓鼎一KY
2022-06-21,0,0,0,0,0,0,19,30,-11,-11,55431,桓鼎一KY
2022-07-11,0,0,0,0,0,0,5,5,0,0,55431,桓鼎一KY
2022-07-14,0,0,0,0,0,0,11,0,11,11,55431,桓鼎一KY
2022-07-19,0,0,0,0,0,0,2,0,2,2,55431,桓鼎一KY
2022-08-05,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2022-08-10,0,0,0,0,0,0,5,5,0,0,55431,桓鼎一KY
2022-08-11,0,0,0,0,0,0,5,5,0,0,55431,桓鼎一KY
2022-08-26,0,0,0,0,0,0,2,2,0,0,55431,桓鼎一KY
2022-09-15,0,0,0,0,0,0,0,2,-2,-2,55431,桓鼎一KY
2022-09-28,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2022-10-12,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2022-10-28,0,0,0,0,0,0,1,3,-2,-2,55431,桓鼎一KY
2022-11-03,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2022-11-07,0,0,0,0,0,0,3,3,0,0,55431,桓鼎一KY
2023-02-01,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-02-02,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-02-07,0,0,0,0,0,0,10,10,0,0,55431,桓鼎一KY
2023-02-08,0,0,0,0,0,0,15,14,1,1,55431,桓鼎一KY
2023-02-09,0,0,0,0,0,0,4,4,0,0,55431,桓鼎一KY
2023-02-10,0,0,0,0,0,0,5,4,1,1,55431,桓鼎一KY
2023-02-14,0,0,0,0,0,0,5,0,5,5,55431,桓鼎一KY
2023-02-15,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-02-21,0,0,0,0,0,0,32,32,0,0,55431,桓鼎一KY
2023-02-24,0,0,0,0,0,0,12,12,0,0,55431,桓鼎一KY
2023-03-07,0,0,0,0,0,0,4,6,-2,-2,55431,桓鼎一KY
2023-03-15,0,0,0,0,0,0,0,2,-2,-2,55431,桓鼎一KY
2023-03-20,0,0,0,0,0,0,6,10,-4,-4,55431,桓鼎一KY
2023-03-21,0,0,0,0,0,0,6,10,-4,-4,55431,桓鼎一KY
2023-03-24,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-03-27,0,0,0,0,0,0,12,3,9,9,55431,桓鼎一KY
2023-03-29,0,0,0,0,0,0,1,11,-10,-10,55431,桓鼎一KY
2023-04-07,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-04-19,0,0,0,0,0,0,4,5,-1,-1,55431,桓鼎一KY
2023-04-21,0,0,0,0,0,0,2,1,1,1,55431,桓鼎一KY
2023-04-24,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-04-25,0,0,0,0,0,0,11,11,0,0,55431,桓鼎一KY
2023-05-02,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-05-04,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-05-05,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2023-05-09,0,0,0,0,0,0,3,3,0,0,55431,桓鼎一KY
2023-05-10,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-05-11,0,0,0,0,0,0,4,4,0,0,55431,桓鼎一KY
2023-05-22,0,0,0,0,0,0,9,9,0,0,55431,桓鼎一KY
2023-05-24,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-05-25,0,0,0,0,0,0,2,2,0,0,55431,桓鼎一KY
2023-05-26,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-05-29,0,0,0,0,0,0,7,3,4,4,55431,桓鼎一KY
2023-06-02,0,0,0,0,0,0,4,4,0,0,55431,桓鼎一KY
2023-06-05,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-06-07,0,0,0,0,0,0,12,12,0,0,55431,桓鼎一KY
2023-06-08,0,0,0,0,0,0,11,11,0,0,55431,桓鼎一KY
2023-06-09,0,0,0,0,0,0,0,2,-2,-2,55431,桓鼎一KY
2023-06-14,0,0,0,0,0,0,5,5,0,0,55431,桓鼎一KY
2023-06-15,0,0,0,0,0,0,2,0,2,2,55431,桓鼎一KY
2023-06-20,0,0,0,0,0,0,0,3,-3,-3,55431,桓鼎一KY
2023-06-21,0,0,0,0,0,0,2,12,-10,-10,55431,桓鼎一KY
2023-06-26,0,0,0,0,0,0,101,109,-8,-8,55431,桓鼎一KY
2023-06-27,0,0,0,0,0,0,27,56,-29,-29,55431,桓鼎一KY
2023-06-28,0,0,0,0,0,0,83,82,1,1,55431,桓鼎一KY
2023-06-30,0,0,0,0,0,0,1,1,0,0,55431,桓鼎一KY
2023-07-04,0,0,0,0,0,0,10,0,10,10,55431,桓鼎一KY
2023-07-11,0,0,0,0,0,0,21,52,-31,-31,55431,桓鼎一KY
2023-07-12,0,0,0,0,0,0,21,15,6,6,55431,桓鼎一KY
2023-07-13,0,0,0,0,0,0,9,0,9,9,55431,桓鼎一KY
2023-07-14,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2023-07-17,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2023-07-18,0,0,0,0,0,0,20,0,20,20,55431,桓鼎一KY
2023-07-19,0,0,0,0,0,0,30,19,11,11,55431,桓鼎一KY
2023-07-28,0,0,0,0,0,0,0,2,-2,-2,55431,桓鼎一KY
2023-07-31,0,0,0,0,0,0,6,14,-8,-8,55431,桓鼎一KY
2023-08-16,0,0,0,0,0,0,0,10,-10,-10,55431,桓鼎一KY
2023-08-17,0,0,0,0,0,0,0,4,-4,-4,55431,桓鼎一KY
2023-09-08,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2023-09-11,0,0,0,0,0,0,3,3,0,0,55431,桓鼎一KY
2023-09-15,0,0,0,0,0,0,31,31,0,0,55431,桓鼎一KY
2023-09-21,0,0,0,0,0,0,0,44,-44,-44,55431,桓鼎一KY
2023-09-27,0,0,0,0,0,0,7,5,2,2,55431,桓鼎一KY
2023-10-19,0,0,0,0,0,0,23,28,-5,-5,55431,桓鼎一KY
2023-10-23,0,0,0,0,0,0,0,1,-1,-1,55431,桓鼎一KY
2023-10-25,0,0,0,0,0,0,14,19,-5,-5,55431,桓鼎一KY
2023-10-26,0,0,0,0,0,0,2,6,-4,-4,55431,桓鼎一KY
2023-11-03,0,0,0,0,0,0,25,30,-5,-5,55431,桓鼎一KY
2023-11-07,0,0,0,0,0,0,30,34,-4,-4,55431,桓鼎一KY
2023-11-08,0,0,0,0,0,0,20,57,-37,-37,55431,桓鼎一KY
2023-11-09,0,0,0,0,0,0,6,29,-23,-23,55431,桓鼎一KY
2023-11-10,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2023-11-14,0,0,0,0,0,0,4,0,4,4,55431,桓鼎一KY
2023-12-01,0,0,0,0,0,0,0,5,-5,-5,55431,桓鼎一KY
2023-12-12,0,0,0,0,0,0,10,0,10,10,55431,桓鼎一KY
2023-12-19,0,0,0,0,0,0,14,1,13,13,55431,桓鼎一KY
2023-12-21,0,0,0,0,0,0,20,0,20,20,55431,桓鼎一KY
2023-12-22,0,0,0,0,0,0,20,0,20,20,55431,桓鼎一KY
2023-12-25,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2023-12-29,0,0,0,0,0,0,2,0,2,2,55431,桓鼎一KY
2024-01-10,0,0,0,0,0,0,2,2,0,0,55431,桓鼎一KY
2024-01-17,0,0,0,0,0,0,30,0,30,30,55431,桓鼎一KY
2024-01-18,0,0,0,0,0,0,1,0,1,1,55431,桓鼎一KY
2024-01-30,0,0,0,0,0,0,84,2,82,82,55431,桓鼎一KY
2024-01-31,0,0,0,0,0,0,6,6,0,0,55431,桓鼎一KY
2024-03-08,0,0,0,0,0,0,5,5,0,0,55431,桓鼎一KY
2024-03-18,0,0,0,0,0,0,5,5,0,0,55431,桓鼎一KY
2024-03-19,0,0,0,0,0,0,3,6,-3,-3,55431,桓鼎一KY
