date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2024-10-15,0,83,-83,0,0,0,589,0,589,506,68631,永道一KY
2024-10-16,0,0,0,0,0,0,28,1,27,27,68631,永道一KY
2024-10-17,0,0,0,0,0,0,115,1,114,114,68631,永道一KY
2024-10-18,0,0,0,0,0,0,59,27,32,32,68631,永道一KY
2024-10-21,0,0,0,0,0,0,5,25,-20,-20,68631,永道一KY
2024-10-22,0,225,-225,0,0,0,4235,179,4056,3831,68631,永道一KY
2024-10-23,0,100,-100,0,0,0,366,321,45,-55,68631,永道一KY
2024-10-24,0,0,0,0,0,0,293,121,172,172,68631,永道一KY
2024-10-25,0,0,0,0,0,0,33,1,32,32,68631,永道一KY
2024-10-28,0,0,0,0,0,0,41,8,33,33,68631,永道一KY        
2024-10-29,0,0,0,0,0,0,244,17,227,227,68631,永道一KY        
2024-10-30,0,0,0,0,0,0,94,73,21,21,68631,永道一KY        
2024-11-01,0,0,0,0,0,0,496,21,475,475,68631,永道一KY        
2024-11-04,0,0,0,0,0,0,36,45,-9,-9,68631,永道一KY        
2024-11-05,0,0,0,0,0,0,23,6,17,17,68631,永道一KY        
2024-11-06,0,0,0,0,0,0,56,55,1,1,68631,永道一KY        
2024-11-07,0,0,0,0,0,0,14,11,3,3,68631,永道一KY        
2024-11-08,0,0,0,0,0,0,15,11,4,4,68631,永道一KY        
2024-11-11,0,0,0,0,0,0,53,22,31,31,68631,永道一KY        
2024-11-12,0,0,0,0,0,0,7,3,4,4,68631,永道一KY        
2024-11-13,0,0,0,0,0,0,40,68,-28,-28,68631,永道一KY        
2024-11-14,0,0,0,0,0,0,287,303,-16,-16,68631,永道一KY        
2024-11-15,0,49,-49,0,0,0,260,208,52,3,68631,永道一KY        
2024-11-18,0,0,0,0,0,0,60,27,33,33,68631,永道一KY        
2024-11-19,0,0,0,0,0,0,12,23,-11,-11,68631,永道一KY        
2024-11-20,0,0,0,0,0,0,56,11,45,45,68631,永道一KY        
