date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2020-10-21,50,0,50,0,0,0,148,215,-67,-17,53094,系統電四
2020-10-22,16,0,16,0,0,0,0,5,-5,11,53094,系統電四
2020-10-23,0,0,0,0,0,0,10,0,10,10,53094,系統電四
2020-10-26,0,0,0,0,0,0,10,10,0,0,53094,系統電四
2020-10-27,0,0,0,0,0,0,2891,115,2776,2776,53094,系統電四
2020-10-28,0,0,0,0,0,0,1062,2,1060,1060,53094,系統電四
2020-10-29,0,0,0,0,0,0,56,0,56,56,53094,系統電四
2020-10-30,0,0,0,0,0,0,88,57,31,31,53094,系統電四
2020-11-02,0,0,0,0,0,0,125,109,16,16,53094,系統電四
2020-11-03,0,0,0,0,0,0,180,177,3,3,53094,系統電四
2020-11-04,0,0,0,0,0,0,68,72,-4,-4,53094,系統電四
2020-11-05,0,0,0,0,0,0,53,207,-154,-154,53094,系統電四
2020-11-06,0,0,0,0,0,0,71,30,41,41,53094,系統電四
2020-11-09,0,0,0,0,0,0,52,72,-20,-20,53094,系統電四
2020-11-10,0,0,0,0,0,0,50,38,12,12,53094,系統電四
2020-11-11,0,0,0,0,0,0,25,11,14,14,53094,系統電四
2020-11-12,0,0,0,0,0,0,40,37,3,3,53094,系統電四
2020-11-13,0,0,0,0,0,0,64,5,59,59,53094,系統電四
2020-11-16,0,0,0,0,0,0,32,42,-10,-10,53094,系統電四
2020-11-17,0,0,0,0,0,0,49,86,-37,-37,53094,系統電四
2020-11-18,0,0,0,0,0,0,33,27,6,6,53094,系統電四
2020-11-19,0,0,0,0,0,0,37,62,-25,-25,53094,系統電四
2020-11-20,0,0,0,0,0,0,21,24,-3,-3,53094,系統電四
2020-11-23,0,0,0,0,0,0,40,54,-14,-14,53094,系統電四
2020-11-24,0,0,0,0,0,0,17,4,13,13,53094,系統電四
2020-11-25,0,0,0,0,0,0,16,18,-2,-2,53094,系統電四
2020-11-26,0,0,0,0,0,0,10,1,9,9,53094,系統電四
2020-11-27,0,0,0,0,0,0,17,11,6,6,53094,系統電四
2020-11-30,0,0,0,0,0,0,237,168,69,69,53094,系統電四
2020-12-01,0,0,0,0,0,0,54,24,30,30,53094,系統電四
2020-12-02,0,0,0,0,0,0,73,304,-231,-231,53094,系統電四
2020-12-03,0,0,0,0,0,0,184,249,-65,-65,53094,系統電四
2020-12-04,0,0,0,0,0,0,54,77,-23,-23,53094,系統電四
2020-12-07,0,0,0,0,0,0,239,85,154,154,53094,系統電四
2020-12-08,0,0,0,0,0,0,46,24,22,22,53094,系統電四
2020-12-09,0,0,0,0,0,0,8,3,5,5,53094,系統電四
2020-12-10,0,0,0,0,0,0,193,33,160,160,53094,系統電四
2020-12-11,0,0,0,0,0,0,56,30,26,26,53094,系統電四
2020-12-14,0,0,0,0,0,0,34,18,16,16,53094,系統電四
2020-12-15,0,0,0,0,0,0,45,15,30,30,53094,系統電四
2020-12-16,0,0,0,0,0,0,3,1,2,2,53094,系統電四
2020-12-17,0,0,0,0,0,0,20,20,0,0,53094,系統電四
2020-12-18,0,0,0,0,0,0,21,31,-10,-10,53094,系統電四
2020-12-21,0,0,0,0,0,0,48,41,7,7,53094,系統電四
2020-12-22,0,0,0,0,0,0,10,10,0,0,53094,系統電四
2020-12-23,0,0,0,0,0,0,56,5,51,51,53094,系統電四
2020-12-25,0,0,0,0,0,0,34,24,10,10,53094,系統電四
2020-12-28,0,0,0,0,0,0,40,10,30,30,53094,系統電四
2020-12-29,0,0,0,0,0,0,26,0,26,26,53094,系統電四
2020-12-30,0,0,0,0,0,0,35,10,25,25,53094,系統電四
2020-12-31,0,0,0,0,0,0,41,44,-3,-3,53094,系統電四
2021-01-04,0,0,0,0,0,0,29,22,7,7,53094,系統電四
2021-01-05,0,0,0,0,0,0,37,21,16,16,53094,系統電四
2021-01-06,0,0,0,0,0,0,8,3,5,5,53094,系統電四
2021-01-07,0,0,0,0,0,0,8,8,0,0,53094,系統電四
2021-01-11,0,0,0,0,0,0,20,18,2,2,53094,系統電四
2021-01-12,0,0,0,0,0,0,65,65,0,0,53094,系統電四
2021-01-13,0,0,0,0,0,0,2,3,-1,-1,53094,系統電四
2021-01-15,0,0,0,0,0,0,35,10,25,25,53094,系統電四
2021-01-20,0,0,0,0,0,0,7,39,-32,-32,53094,系統電四
2021-01-22,0,0,0,0,0,0,8,0,8,8,53094,系統電四
2021-01-25,0,0,0,0,0,0,13,7,6,6,53094,系統電四
2021-01-26,0,0,0,0,0,0,25,16,9,9,53094,系統電四
2021-01-28,0,0,0,0,0,0,0,1,-1,-1,53094,系統電四
2021-01-29,0,0,0,0,0,0,0,1,-1,-1,53094,系統電四
2021-02-01,0,0,0,0,0,0,4,4,0,0,53094,系統電四
2021-02-02,0,0,0,0,0,0,20,20,0,0,53094,系統電四
2021-02-05,0,0,0,0,0,0,5,5,0,0,53094,系統電四
2021-02-17,0,0,0,0,0,0,26,27,-1,-1,53094,系統電四
2021-02-18,0,0,0,0,0,0,13,13,0,0,53094,系統電四
2021-02-19,0,0,0,0,0,0,20,19,1,1,53094,系統電四
2021-02-22,0,0,0,0,0,0,248,248,0,0,53094,系統電四
2021-02-23,0,0,0,0,0,0,14,16,-2,-2,53094,系統電四
2021-02-24,0,0,0,0,0,0,10,9,1,1,53094,系統電四
2021-02-25,0,0,0,0,0,0,44,36,8,8,53094,系統電四
2021-02-26,0,0,0,0,0,0,12,12,0,0,53094,系統電四
2021-03-02,0,0,0,0,0,0,27,18,9,9,53094,系統電四
2021-03-03,0,0,0,0,0,0,23,21,2,2,53094,系統電四
2021-03-04,0,0,0,0,0,0,78,79,-1,-1,53094,系統電四
2021-03-08,0,0,0,0,0,0,4,4,0,0,53094,系統電四
2021-03-09,0,0,0,0,0,0,23,23,0,0,53094,系統電四
2021-03-10,0,0,0,0,0,0,22,42,-20,-20,53094,系統電四
2021-03-15,0,0,0,0,0,0,1,1,0,0,53094,系統電四
2021-03-17,0,0,0,0,0,0,7,2,5,5,53094,系統電四
2021-03-18,0,0,0,0,0,0,2,1,1,1,53094,系統電四
2021-03-19,0,0,0,0,0,0,5,4,1,1,53094,系統電四
2021-03-22,0,0,0,0,0,0,1,1,0,0,53094,系統電四
2021-03-24,0,0,0,0,0,0,71,1,70,70,53094,系統電四
2021-03-25,0,0,0,0,0,0,3,1,2,2,53094,系統電四
2021-03-26,0,0,0,0,0,0,4,4,0,0,53094,系統電四
2021-03-29,0,0,0,0,0,0,1,1,0,0,53094,系統電四
2021-04-01,0,0,0,0,0,0,7,6,1,1,53094,系統電四
2021-04-06,0,0,0,0,0,0,57,76,-19,-19,53094,系統電四
2021-04-07,0,0,0,0,0,0,172,181,-9,-9,53094,系統電四
2021-04-08,0,0,0,0,0,0,47,53,-6,-6,53094,系統電四
2021-04-09,0,0,0,0,0,0,47,46,1,1,53094,系統電四
2021-04-12,0,0,0,0,0,0,1,1,0,0,53094,系統電四
2021-04-13,0,0,0,0,0,0,42,37,5,5,53094,系統電四
2021-04-14,0,0,0,0,0,0,6,6,0,0,53094,系統電四
2021-04-15,0,0,0,0,0,0,96,106,-10,-10,53094,系統電四
2021-04-16,0,0,0,0,0,0,114,114,0,0,53094,系統電四
2021-04-19,0,0,0,0,0,0,33,35,-2,-2,53094,系統電四
2021-04-20,0,0,0,0,0,0,22,22,0,0,53094,系統電四
2021-04-21,0,0,0,0,0,0,32,42,-10,-10,53094,系統電四
2021-04-22,0,0,0,0,0,0,44,34,10,10,53094,系統電四
2021-04-27,0,0,0,0,0,0,2,2,0,0,53094,系統電四
2021-04-28,0,0,0,0,0,0,1,1,0,0,53094,系統電四
2021-05-03,0,0,0,0,0,0,1,1,0,0,53094,系統電四
2021-05-05,0,0,0,0,0,0,37,37,0,0,53094,系統電四
2021-05-06,0,0,0,0,0,0,4,5,-1,-1,53094,系統電四
