date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2021-07-06,0,0,0,0,0,0,5,0,5,5,64323,今展科三
2021-07-07,0,0,0,0,0,0,3,0,3,3,64323,今展科三
2021-07-09,0,0,0,0,0,0,1475,6,1469,1469,64323,今展科三
2021-07-12,0,0,0,0,0,0,244,1,243,243,64323,今展科三
2021-07-13,0,0,0,0,0,0,140,3,137,137,64323,今展科三
2021-07-14,0,0,0,0,0,0,27,1,26,26,64323,今展科三
2021-07-15,0,0,0,0,0,0,1,0,1,1,64323,今展科三
2021-07-16,0,0,0,0,0,0,3,0,3,3,64323,今展科三
2021-07-19,0,0,0,0,0,0,4,0,4,4,64323,今展科三
2021-07-20,0,0,0,0,0,0,19,1,18,18,64323,今展科三
2021-07-21,0,0,0,0,0,0,11,1,10,10,64323,今展科三
2021-07-23,0,0,0,0,0,0,11,12,-1,-1,64323,今展科三
2021-07-27,0,0,0,0,0,0,9,1,8,8,64323,今展科三
2021-07-28,0,0,0,0,0,0,14,6,8,8,64323,今展科三
2021-07-30,0,0,0,0,0,0,7,2,5,5,64323,今展科三
2021-08-02,0,0,0,0,0,0,16,6,10,10,64323,今展科三
2021-08-04,0,0,0,0,0,0,6,2,4,4,64323,今展科三
2021-08-05,0,0,0,0,0,0,1,0,1,1,64323,今展科三
2021-08-06,0,0,0,0,0,0,4,3,1,1,64323,今展科三
2021-08-09,0,0,0,0,0,0,1,0,1,1,64323,今展科三
2021-08-11,0,0,0,0,0,0,5,0,5,5,64323,今展科三
2021-08-12,0,0,0,0,0,0,7,0,7,7,64323,今展科三
2021-08-17,0,0,0,0,0,0,5,1,4,4,64323,今展科三
2021-08-24,0,0,0,0,0,0,3,0,3,3,64323,今展科三
2021-08-25,0,0,0,0,0,0,2,0,2,2,64323,今展科三
2021-08-26,0,0,0,0,0,0,5,1,4,4,64323,今展科三
2021-08-27,0,0,0,0,0,0,20,0,20,20,64323,今展科三
2021-08-30,0,0,0,0,0,0,3,0,3,3,64323,今展科三
2021-08-31,0,0,0,0,0,0,1,0,1,1,64323,今展科三
2021-09-17,0,0,0,0,0,0,2,2,0,0,64323,今展科三
2021-10-05,0,0,0,0,0,0,6,12,-6,-6,64323,今展科三
2021-11-04,0,0,0,0,0,0,0,1,-1,-1,64323,今展科三
2021-11-09,0,0,0,0,0,0,1,1,0,0,64323,今展科三
2021-11-17,0,0,0,0,0,0,1,0,1,1,64323,今展科三
2021-11-18,0,0,0,0,0,0,9,9,0,0,64323,今展科三
2021-11-25,0,0,0,0,0,0,1,1,0,0,64323,今展科三
2021-11-29,0,0,0,0,0,0,6,1,5,5,64323,今展科三
2021-12-14,0,0,0,0,0,0,4,0,4,4,64323,今展科三
2021-12-15,0,0,0,0,0,0,8,2,6,6,64323,今展科三
2021-12-29,0,0,0,0,0,0,1,0,1,1,64323,今展科三
2021-12-30,0,0,0,0,0,0,6,4,2,2,64323,今展科三
2022-01-03,0,0,0,0,0,0,4,2,2,2,64323,今展科三
2022-01-04,0,0,0,0,0,0,17,16,1,1,64323,今展科三
2022-01-10,0,0,0,0,0,0,3,2,1,1,64323,今展科三
2022-01-11,0,0,0,0,0,0,1,1,0,0,64323,今展科三
2022-01-17,0,0,0,0,0,0,2,1,1,1,64323,今展科三
2022-01-24,0,0,0,0,0,0,1,1,0,0,64323,今展科三
2022-02-15,0,0,0,0,0,0,7,7,0,0,64323,今展科三
2022-02-16,0,0,0,0,0,0,5,5,0,0,64323,今展科三
2022-02-18,0,0,0,0,0,0,1,1,0,0,64323,今展科三
2022-02-22,0,0,0,0,0,0,2,2,0,0,64323,今展科三
2022-02-24,0,0,0,0,0,0,11,10,1,1,64323,今展科三
2022-03-09,0,0,0,0,0,0,15,15,0,0,64323,今展科三
2022-03-10,0,0,0,0,0,0,9,9,0,0,64323,今展科三
2022-03-15,0,0,0,0,0,0,8,8,0,0,64323,今展科三
2022-03-21,0,0,0,0,0,0,2,2,0,0,64323,今展科三
2022-03-23,0,0,0,0,0,0,1,1,0,0,64323,今展科三
2022-04-07,0,0,0,0,0,0,41,41,0,0,64323,今展科三
2022-04-11,0,0,0,0,0,0,3,3,0,0,64323,今展科三
2022-04-20,0,0,0,0,0,0,5,5,0,0,64323,今展科三
2022-05-03,0,0,0,0,0,0,1,0,1,1,64323,今展科三
2022-05-09,0,0,0,0,0,0,10,10,0,0,64323,今展科三
2022-05-10,0,0,0,0,0,0,4,4,0,0,64323,今展科三
2022-05-11,0,0,0,0,0,0,5,5,0,0,64323,今展科三
2022-05-27,0,0,0,0,0,0,1,1,0,0,64323,今展科三
2022-07-06,0,0,0,0,0,0,3,3,0,0,64323,今展科三
2022-07-07,0,0,0,0,0,0,3,3,0,0,64323,今展科三
2022-07-08,0,0,0,0,0,0,2,1,1,1,64323,今展科三
2022-09-12,0,0,0,0,0,0,7,4,3,3,64323,今展科三
2022-09-13,0,0,0,0,0,0,70,1,69,69,64323,今展科三
2022-09-14,0,0,0,0,0,0,20,20,0,0,64323,今展科三
2022-12-13,0,0,0,0,0,0,9,17,-8,-8,64323,今展科三
2022-12-29,0,0,0,0,0,0,2,0,2,2,64323,今展科三
2023-02-07,0,0,0,0,0,0,6,6,0,0,64323,今展科三
2023-02-14,0,0,0,0,0,0,4,3,1,1,64323,今展科三
2023-02-16,0,0,0,0,0,0,1,1,0,0,64323,今展科三
2023-02-17,0,0,0,0,0,0,46,20,26,26,64323,今展科三
2023-02-21,0,0,0,0,0,0,28,28,0,0,64323,今展科三
