date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2019-06-24,0,0,0,0,0,0,0,4,-4,-4,80114,台通四
2019-06-25,160,0,160,0,0,0,258,6,252,412,80114,台通四
2019-06-26,0,0,0,0,0,0,85,0,85,85,80114,台通四
2019-06-27,0,0,0,0,0,0,64,0,64,64,80114,台通四
2019-06-28,0,0,0,0,0,0,0,10,-10,-10,80114,台通四
2019-07-01,0,0,0,0,0,0,1147,303,844,844,80114,台通四
2019-07-02,0,0,0,0,0,0,165,79,86,86,80114,台通四
2019-07-03,0,0,0,0,0,0,259,48,211,211,80114,台通四
2019-07-04,0,0,0,0,0,0,289,0,289,289,80114,台通四
2019-07-05,0,0,0,0,0,0,388,56,332,332,80114,台通四
2019-07-08,0,0,0,0,0,0,48,24,24,24,80114,台通四
2019-07-09,0,10,-10,0,0,0,135,103,32,22,80114,台通四
2019-07-10,0,20,-20,0,0,0,23,0,23,3,80114,台通四
2019-07-11,1,0,1,0,0,0,16,25,-9,-8,80114,台通四
2019-07-12,0,50,-50,0,0,0,59,15,44,-6,80114,台通四
2019-07-16,0,30,-30,0,0,0,37,7,30,0,80114,台通四
2019-07-17,0,22,-22,0,0,0,34,5,29,7,80114,台通四
2019-07-19,0,14,-14,0,0,0,19,0,19,5,80114,台通四
2019-07-22,0,6,-6,0,0,0,10,5,5,-1,80114,台通四
2019-07-23,0,9,-9,0,0,0,14,6,8,-1,80114,台通四
2019-07-24,0,0,0,0,0,0,21,19,2,2,80114,台通四
2019-07-25,0,0,0,0,0,0,6,23,-17,-17,80114,台通四
2019-07-26,0,0,0,0,0,0,7,7,0,0,80114,台通四
2019-07-29,0,0,0,0,0,0,5,1,4,4,80114,台通四
2019-07-31,0,0,0,0,0,0,2,2,0,0,80114,台通四
2019-08-02,0,0,0,0,0,0,10,10,0,0,80114,台通四
2019-08-06,0,0,0,0,0,0,9,5,4,4,80114,台通四
2019-08-08,0,0,0,0,0,0,1,0,1,1,80114,台通四
2019-08-14,0,0,0,0,0,0,9,2,7,7,80114,台通四
2019-08-15,0,0,0,0,0,0,10,0,10,10,80114,台通四
2019-08-16,0,0,0,0,0,0,2,1,1,1,80114,台通四
2019-08-22,0,0,0,0,0,0,9,7,2,2,80114,台通四
2019-08-23,0,0,0,0,0,0,12,7,5,5,80114,台通四
2019-08-26,0,0,0,0,0,0,49,4,45,45,80114,台通四
2019-08-27,0,0,0,0,0,0,14,0,14,14,80114,台通四
2019-08-28,0,0,0,0,0,0,10,0,10,10,80114,台通四
2019-08-29,0,0,0,0,0,0,40,0,40,40,80114,台通四
2019-08-30,0,0,0,0,0,0,13,1,12,12,80114,台通四
2019-09-02,0,0,0,0,0,0,71,61,10,10,80114,台通四
2019-09-03,0,0,0,0,0,0,10,15,-5,-5,80114,台通四
2019-09-04,0,0,0,0,0,0,44,11,33,33,80114,台通四
2019-09-05,0,0,0,0,0,0,22,20,2,2,80114,台通四
2019-09-11,0,0,0,0,0,0,21,14,7,7,80114,台通四
2019-09-12,0,0,0,0,0,0,22,21,1,1,80114,台通四
2019-09-17,0,0,0,0,0,0,10,10,0,0,80114,台通四
2019-09-18,0,0,0,0,0,0,2,1,1,1,80114,台通四
2019-09-19,0,0,0,0,0,0,7,7,0,0,80114,台通四
2019-09-20,0,0,0,0,0,0,2,2,0,0,80114,台通四
2019-09-23,0,0,0,0,0,0,3,1,2,2,80114,台通四
2019-09-24,0,0,0,0,0,0,51,45,6,6,80114,台通四
2019-09-26,0,0,0,0,0,0,32,31,1,1,80114,台通四
2019-09-27,0,0,0,0,0,0,1,0,1,1,80114,台通四
2019-10-01,0,0,0,0,0,0,1,0,1,1,80114,台通四
2019-10-02,0,0,0,0,0,0,16,16,0,0,80114,台通四
2019-10-03,0,0,0,0,0,0,5,0,5,5,80114,台通四
2019-10-04,0,0,0,0,0,0,52,52,0,0,80114,台通四
2019-10-07,0,0,0,0,0,0,12,11,1,1,80114,台通四
2019-10-09,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-10-14,0,0,0,0,0,0,9,5,4,4,80114,台通四
2019-10-15,0,0,0,0,0,0,4,4,0,0,80114,台通四
2019-10-17,0,0,0,0,0,0,7,7,0,0,80114,台通四
2019-10-18,0,0,0,0,0,0,5,5,0,0,80114,台通四
2019-10-22,0,0,0,0,0,0,5,5,0,0,80114,台通四
2019-10-24,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-10-25,0,0,0,0,0,0,189,175,14,14,80114,台通四
2019-10-28,0,0,0,0,0,0,14,14,0,0,80114,台通四
2019-10-29,0,0,0,0,0,0,52,0,52,52,80114,台通四
2019-10-30,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-10-31,0,0,0,0,0,0,17,17,0,0,80114,台通四
2019-11-04,0,0,0,0,0,0,2,0,2,2,80114,台通四
2019-11-06,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-11-07,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-11-08,0,0,0,0,0,0,2,2,0,0,80114,台通四
2019-11-14,0,0,0,0,0,0,10,11,-1,-1,80114,台通四
2019-11-15,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-11-19,0,0,0,0,0,0,8,8,0,0,80114,台通四
2019-11-20,0,0,0,0,0,0,0,1,-1,-1,80114,台通四
2019-11-21,0,0,0,0,0,0,9,15,-6,-6,80114,台通四
2019-11-22,0,0,0,0,0,0,2,1,1,1,80114,台通四
2019-11-27,0,0,0,0,0,0,11,15,-4,-4,80114,台通四
2019-11-28,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-11-29,0,0,0,0,0,0,4,5,-1,-1,80114,台通四
2019-12-02,0,0,0,0,0,0,22,24,-2,-2,80114,台通四
2019-12-03,0,0,0,0,0,0,13,13,0,0,80114,台通四
2019-12-04,0,0,0,0,0,0,12,9,3,3,80114,台通四
2019-12-09,0,0,0,0,0,0,3,10,-7,-7,80114,台通四
2019-12-10,0,0,0,0,0,0,39,39,0,0,80114,台通四
2019-12-12,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-12-13,0,0,0,0,0,0,7,7,0,0,80114,台通四
2019-12-16,0,0,0,0,0,0,3,3,0,0,80114,台通四
2019-12-17,0,0,0,0,0,0,18,18,0,0,80114,台通四
2019-12-20,0,0,0,0,0,0,9,14,-5,-5,80114,台通四
2019-12-23,0,0,0,0,0,0,4,4,0,0,80114,台通四
2019-12-25,0,0,0,0,0,0,1,1,0,0,80114,台通四
2019-12-26,0,0,0,0,0,0,53,53,0,0,80114,台通四
2019-12-27,0,0,0,0,0,0,53,73,-20,-20,80114,台通四
2019-12-31,0,0,0,0,0,0,15,15,0,0,80114,台通四
2020-01-02,0,0,0,0,0,0,8,8,0,0,80114,台通四
2020-01-03,0,0,0,0,0,0,5,7,-2,-2,80114,台通四
2020-01-06,0,0,0,0,0,0,5,5,0,0,80114,台通四
2020-01-07,0,0,0,0,0,0,8,8,0,0,80114,台通四
