date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-08,0,0,0,0,0,0,1,0,1,1,44161,三圓一
2015-02-10,0,0,0,0,0,0,2,1,1,1,44161,三圓一
2015-02-11,0,0,0,0,0,0,1,1,0,0,44161,三圓一
2015-02-26,0,0,0,0,0,0,13,13,0,0,44161,三圓一
2015-03-20,0,0,0,0,0,0,45,30,15,15,44161,三圓一
2015-03-31,0,0,0,0,0,0,1,0,1,1,44161,三圓一
2015-04-14,0,0,0,0,0,0,34,33,1,1,44161,三圓一
2015-04-17,15,0,15,0,0,0,415,488,-73,-58,44161,三圓一
2015-04-20,169,0,169,0,0,0,488,547,-59,110,44161,三圓一
2015-04-21,1,0,1,0,0,0,11,1,10,11,44161,三圓一
2015-04-22,0,0,0,0,0,0,60,55,5,5,44161,三圓一
2015-04-23,0,0,0,0,0,0,105,5,100,100,44161,三圓一
2015-04-24,0,0,0,0,0,0,1,0,1,1,44161,三圓一
2015-04-27,0,0,0,0,0,0,67,67,0,0,44161,三圓一
2015-04-28,0,0,0,0,0,0,70,70,0,0,44161,三圓一
2015-04-29,0,0,0,0,0,0,250,20,230,230,44161,三圓一
2015-04-30,0,0,0,0,0,0,19,1,18,18,44161,三圓一
2015-05-04,0,0,0,0,0,0,70,70,0,0,44161,三圓一
2015-05-05,0,0,0,0,0,0,100,0,100,100,44161,三圓一
2015-05-06,0,0,0,0,0,0,80,50,30,30,44161,三圓一
2015-05-07,0,0,0,0,0,0,65,10,55,55,44161,三圓一
2015-05-08,0,0,0,0,0,0,44,0,44,44,44161,三圓一
2015-05-12,0,0,0,0,0,0,19,19,0,0,44161,三圓一
2015-05-13,0,0,0,0,0,0,26,26,0,0,44161,三圓一
2015-05-15,0,0,0,0,0,0,28,28,0,0,44161,三圓一
2015-05-19,0,0,0,0,0,0,30,30,0,0,44161,三圓一
2015-05-26,0,0,0,0,0,0,21,20,1,1,44161,三圓一
2015-05-28,0,0,0,0,0,0,20,20,0,0,44161,三圓一
2015-06-01,0,0,0,0,0,0,30,30,0,0,44161,三圓一
2015-06-04,0,0,0,0,0,0,19,19,0,0,44161,三圓一
2015-06-05,0,0,0,0,0,0,134,34,100,100,44161,三圓一
2015-07-09,0,0,0,0,0,0,0,10,-10,-10,44161,三圓一
2015-08-12,0,0,0,0,0,0,1,1,0,0,44161,三圓一
2015-08-13,0,0,0,0,0,0,92,92,0,0,44161,三圓一
2015-08-19,0,0,0,0,0,0,30,30,0,0,44161,三圓一
2015-08-20,0,0,0,0,0,0,20,20,0,0,44161,三圓一
2015-08-21,0,0,0,0,0,0,25,25,0,0,44161,三圓一
2015-08-27,0,0,0,0,0,0,20,20,0,0,44161,三圓一
2015-09-04,0,0,0,0,0,0,10,0,10,10,44161,三圓一
2015-09-17,0,0,0,0,0,0,20,20,0,0,44161,三圓一
2015-09-25,0,66,-66,0,0,0,60,0,60,-6,44161,三圓一
2015-10-01,0,120,-120,0,0,0,125,0,125,5,44161,三圓一
2015-10-26,0,0,0,0,0,0,10,10,0,0,44161,三圓一
