date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2026-03-19,0,0,0,0,0,0,0,102,-102,-102,23291,華泰一          
2026-03-20,0,386,-386,0,0,0,60,210,-150,-536,23291,華泰一          
2026-03-23,100,450,-350,0,20,-20,250,25,225,-145,23291,華泰一          
2026-03-24,0,28,-28,0,5,-5,539,77,462,429,23291,華泰一          
2026-03-25,0,221,-221,0,10,-10,10519,95,10424,10193,23291,華泰一          
2026-03-26,0,20,-20,0,0,0,2428,93,2335,2315,23291,華泰一          
2026-03-27,0,0,0,0,0,0,1200,42,1158,1158,23291,華泰一          
2026-03-30,0,0,0,0,0,0,592,98,494,494,23291,華泰一          
2026-03-31,0,0,0,0,0,0,813,46,767,767,23291,華泰一          
2026-04-01,0,0,0,0,0,0,320,33,287,287,23291,華泰一          
2026-04-02,0,0,0,0,0,0,260,88,172,172,23291,華泰一          
2026-04-07,0,0,0,0,0,0,242,127,115,115,23291,華泰一          
2026-04-08,0,0,0,0,0,0,552,582,-30,-30,23291,華泰一          
2026-04-09,0,0,0,0,0,0,231,409,-178,-178,23291,華泰一          
2026-04-10,0,0,0,0,0,0,772,650,122,122,23291,華泰一          
2026-04-13,0,0,0,0,0,0,1150,984,166,166,23291,華泰一          
2026-04-14,0,0,0,0,0,0,1040,761,279,279,23291,華泰一          
2026-04-15,0,0,0,0,0,0,184,241,-57,-57,23291,華泰一          
2026-04-16,0,0,0,0,0,0,297,391,-94,-94,23291,華泰一          
2026-04-17,0,0,0,0,0,0,430,363,67,67,23291,華泰一          
2026-04-20,1,0,1,0,0,0,280,289,-9,-8,23291,華泰一          
2026-04-21,0,0,0,0,0,0,402,225,177,177,23291,華泰一          
2026-04-22,0,0,0,0,0,0,298,225,73,73,23291,華泰一          
2026-04-23,0,0,0,0,0,0,167,168,-1,-1,23291,華泰一          
2026-04-24,0,0,0,0,0,0,38,41,-3,-3,23291,華泰一          
2026-04-27,0,0,0,0,0,0,76,83,-7,-7,23291,華泰一          
2026-04-28,1,0,1,0,0,0,592,251,341,342,23291,華泰一          
2026-04-29,0,0,0,0,0,0,159,114,45,45,23291,華泰一          
2026-04-30,0,0,0,0,0,0,93,84,9,9,23291,華泰一          
2026-05-04,0,0,0,0,0,0,302,184,118,118,23291,華泰一          
2026-05-05,0,0,0,0,0,0,304,221,83,83,23291,華泰一          
2026-05-06,0,0,0,0,0,0,257,184,73,73,23291,華泰一          
2026-05-07,0,0,0,0,0,0,680,272,408,408,23291,華泰一          
2026-05-08,0,0,0,0,0,0,70,22,48,48,23291,華泰一          
2026-05-11,0,0,0,0,0,0,33,33,0,0,23291,華泰一          
2026-05-12,0,0,0,0,0,0,111,71,40,40,23291,華泰一          
2026-05-13,0,0,0,0,0,0,66,59,7,7,23291,華泰一          
2026-05-14,0,0,0,0,0,0,162,103,59,59,23291,華泰一          
2026-05-15,0,0,0,0,0,0,217,238,-21,-21,23291,華泰一          
2026-05-18,0,0,0,0,0,0,142,122,20,20,23291,華泰一          
2026-05-19,0,0,0,0,0,0,114,111,3,3,23291,華泰一          
2026-05-20,0,100,-100,0,0,0,368,132,236,136,23291,華泰一          
2026-05-21,0,0,0,0,0,0,43,41,2,2,23291,華泰一          
2026-05-22,0,0,0,0,0,0,119,68,51,51,23291,華泰一          
2026-05-25,0,0,0,0,0,0,55,28,27,27,23291,華泰一          
2026-05-26,0,0,0,0,0,0,132,89,43,43,23291,華泰一          
2026-05-27,0,0,0,0,0,0,208,277,-69,-69,23291,華泰一          
2026-05-28,0,0,0,0,0,0,328,383,-55,-55,23291,華泰一          
2026-05-29,0,0,0,0,0,0,238,242,-4,-4,23291,華泰一          
2026-06-01,0,0,0,0,0,0,81,101,-20,-20,23291,華泰一          
2026-06-02,0,0,0,0,0,0,232,256,-24,-24,23291,華泰一          
2026-06-03,0,0,0,0,0,0,170,132,38,38,23291,華泰一          
2026-06-04,0,0,0,0,0,0,144,116,28,28,23291,華泰一          
2026-06-05,0,0,0,0,0,0,93,35,58,58,23291,華泰一          
2026-06-08,0,0,0,0,0,0,236,151,85,85,23291,華泰一          
2026-06-09,1,0,1,0,0,0,179,180,-1,0,23291,華泰一          
2026-06-10,0,0,0,0,0,0,82,40,42,42,23291,華泰一          
2026-06-11,0,0,0,0,0,0,53,44,9,9,23291,華泰一          
2026-06-12,0,0,0,0,0,0,90,70,20,20,23291,華泰一          
2026-06-15,0,0,0,0,0,0,93,78,15,15,23291,華泰一          
2026-06-16,0,0,0,0,0,0,39,40,-1,-1,23291,華泰一          
2026-06-17,0,0,0,0,0,0,63,55,8,8,23291,華泰一          
2026-06-18,0,0,0,0,0,0,345,311,34,34,23291,華泰一          
2026-06-22,0,0,0,0,0,0,233,166,67,67,23291,華泰一          
2026-06-23,0,0,0,0,0,0,122,132,-10,-10,23291,華泰一          
2026-06-24,0,0,0,0,0,0,66,56,10,10,23291,華泰一          
2026-06-25,0,0,0,0,0,0,110,77,33,33,23291,華泰一          
2026-06-26,0,25,-25,0,0,0,479,81,398,373,23291,華泰一          
2026-06-29,0,0,0,0,0,0,81,52,29,29,23291,華泰一          
2026-06-30,0,0,0,0,0,0,78,74,4,4,23291,華泰一          
2026-07-01,0,0,0,0,0,0,105,80,25,25,23291,華泰一          
2026-07-02,0,0,0,0,0,0,46,37,9,9,23291,華泰一          
2026-07-03,35,0,35,0,0,0,71,50,21,56,23291,華泰一          
2026-07-06,0,0,0,0,0,0,95,116,-21,-21,23291,華泰一          
2026-07-07,0,0,0,0,0,0,42,41,1,1,23291,華泰一          
2026-07-08,0,0,0,0,0,0,99,102,-3,-3,23291,華泰一          
2026-07-09,0,0,0,0,0,0,107,76,31,31,23291,華泰一          
2026-07-13,0,0,0,0,0,0,46,36,10,10,23291,華泰一          
2026-07-14,0,0,0,0,0,0,76,85,-9,-9,23291,華泰一          
2026-07-15,0,0,0,0,0,0,46,29,17,17,23291,華泰一          
2026-07-16,0,0,0,0,0,0,16,5,11,11,23291,華泰一          
2026-07-17,0,0,0,0,0,0,76,55,21,21,23291,華泰一          
2026-07-20,0,0,0,0,0,0,32,42,-10,-10,23291,華泰一          
