date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-07,0,0,0,0,0,0,14,10,4,4,28884,新金三
2015-01-08,0,0,0,0,0,0,98,0,98,98,28884,新金三
2015-01-09,0,0,0,0,0,0,4,3,1,1,28884,新金三
2015-01-12,0,0,0,0,0,0,0,25,-25,-25,28884,新金三
2015-01-13,0,0,0,0,0,0,18,5,13,13,28884,新金三
2015-01-15,0,0,0,0,0,0,1,0,1,1,28884,新金三
2015-01-16,0,0,0,0,0,0,87,81,6,6,28884,新金三
2015-01-21,0,0,0,0,0,0,13,103,-90,-90,28884,新金三
2015-01-23,0,0,0,0,0,0,100,10,90,90,28884,新金三
2015-01-27,0,0,0,0,0,0,105,200,-95,-95,28884,新金三
2015-01-28,0,0,0,0,0,0,46,155,-109,-109,28884,新金三
2015-01-30,0,0,0,0,0,0,0,22,-22,-22,28884,新金三
2015-02-02,0,0,0,0,0,0,10,0,10,10,28884,新金三
2015-02-04,0,0,0,0,0,0,10,0,10,10,28884,新金三
2015-02-06,0,0,0,0,0,0,50,50,0,0,28884,新金三
2015-02-11,0,0,0,0,0,0,25,11,14,14,28884,新金三
2015-02-25,0,0,0,0,0,0,195,0,195,195,28884,新金三
2015-02-26,0,0,0,0,0,0,220,0,220,220,28884,新金三
2015-03-03,0,0,0,0,0,0,78,80,-2,-2,28884,新金三
2015-03-04,0,0,0,0,0,0,150,150,0,0,28884,新金三
2015-03-05,0,0,0,0,0,0,47,1,46,46,28884,新金三
2015-03-06,0,0,0,0,0,0,179,25,154,154,28884,新金三
2015-03-09,0,0,0,0,0,0,22,5,17,17,28884,新金三
2015-03-10,0,0,0,0,0,0,88,74,14,14,28884,新金三
2015-03-11,0,0,0,0,0,0,26,25,1,1,28884,新金三
2015-03-12,0,0,0,0,0,0,230,98,132,132,28884,新金三
2015-03-13,0,0,0,0,0,0,30,25,5,5,28884,新金三
2015-03-16,0,0,0,0,0,0,40,69,-29,-29,28884,新金三
2015-03-17,0,0,0,0,0,0,50,40,10,10,28884,新金三
2015-03-18,0,0,0,0,0,0,10,20,-10,-10,28884,新金三
2015-03-19,0,0,0,0,0,0,45,45,0,0,28884,新金三
2015-03-20,0,0,0,0,0,0,70,130,-60,-60,28884,新金三
2015-03-23,0,0,0,0,0,0,185,185,0,0,28884,新金三
2015-03-25,0,0,0,0,0,0,0,60,-60,-60,28884,新金三
2015-03-26,0,0,0,0,0,0,50,190,-140,-140,28884,新金三
2015-03-31,0,0,0,0,0,0,0,20,-20,-20,28884,新金三
2015-04-02,0,0,0,0,0,0,30,70,-40,-40,28884,新金三
2015-04-07,0,0,0,0,0,0,100,0,100,100,28884,新金三
2015-04-08,0,0,0,0,0,0,50,50,0,0,28884,新金三
2015-04-09,0,0,0,0,0,0,160,165,-5,-5,28884,新金三
2015-04-10,0,0,0,0,0,0,196,102,94,94,28884,新金三
2015-04-13,0,0,0,0,0,0,415,112,303,303,28884,新金三
2015-04-14,0,0,0,0,0,0,405,208,197,197,28884,新金三
2015-04-15,0,0,0,0,0,0,0,13,-13,-13,28884,新金三
2015-04-16,0,0,0,0,0,0,0,10,-10,-10,28884,新金三
2015-04-17,0,0,0,0,0,0,581,402,179,179,28884,新金三
2015-04-20,0,0,0,0,0,0,35,35,0,0,28884,新金三
2015-04-21,0,0,0,0,0,0,137,97,40,40,28884,新金三
2015-04-22,0,0,0,0,0,0,55,40,15,15,28884,新金三
2015-04-23,315,0,315,0,0,0,1394,1635,-241,74,28884,新金三
2015-04-24,320,0,320,0,0,0,1497,1753,-256,64,28884,新金三
2015-04-27,471,0,471,0,0,0,923,1306,-383,88,28884,新金三
2015-04-28,160,0,160,0,0,0,231,457,-226,-66,28884,新金三
2015-04-29,173,0,173,0,0,0,344,617,-273,-100,28884,新金三
2015-04-30,0,0,0,0,0,0,119,71,48,48,28884,新金三
2015-05-04,0,0,0,0,0,0,254,105,149,149,28884,新金三
2015-05-05,0,0,0,0,0,0,30,69,-39,-39,28884,新金三
2015-05-06,10,0,10,0,0,0,42,63,-21,-11,28884,新金三
2015-05-07,0,0,0,0,0,0,222,87,135,135,28884,新金三
2015-05-08,0,0,0,0,0,0,38,12,26,26,28884,新金三
2015-05-11,84,0,84,0,0,0,81,76,5,89,28884,新金三
2015-05-12,0,0,0,0,0,0,1,1,0,0,28884,新金三
2015-05-13,0,0,0,0,0,0,0,117,-117,-117,28884,新金三
2015-05-14,33,0,33,0,0,0,96,66,30,63,28884,新金三
2015-05-15,46,0,46,0,0,0,268,70,198,244,28884,新金三
2015-05-19,0,0,0,0,0,0,110,189,-79,-79,28884,新金三
2015-05-20,0,0,0,0,0,0,100,0,100,100,28884,新金三
2015-05-21,0,0,0,0,0,0,200,1,199,199,28884,新金三
2015-05-22,30,0,30,0,0,0,50,183,-133,-103,28884,新金三
2015-05-25,0,0,0,0,0,0,66,61,5,5,28884,新金三
2015-05-26,470,0,470,0,0,0,163,387,-224,246,28884,新金三
2015-05-27,50,0,50,0,0,0,258,294,-36,14,28884,新金三
2015-05-28,30,0,30,0,0,0,40,170,-130,-100,28884,新金三
2015-05-29,50,0,50,0,0,0,68,77,-9,41,28884,新金三
2015-06-01,0,0,0,0,0,0,31,51,-20,-20,28884,新金三
2015-06-03,0,0,0,0,0,0,66,96,-30,-30,28884,新金三
2015-06-04,0,0,0,0,0,0,230,245,-15,-15,28884,新金三
2015-06-05,0,0,0,0,0,0,35,15,20,20,28884,新金三
2015-06-08,0,0,0,0,0,0,87,72,15,15,28884,新金三
2015-06-09,0,0,0,0,0,0,64,64,0,0,28884,新金三
2015-06-10,0,0,0,0,0,0,290,347,-57,-57,28884,新金三
2015-06-11,0,0,0,0,0,0,111,135,-24,-24,28884,新金三
2015-06-12,0,0,0,0,0,0,75,122,-47,-47,28884,新金三
2015-06-15,0,0,0,0,0,0,43,10,33,33,28884,新金三
2015-06-16,0,0,0,0,0,0,20,18,2,2,28884,新金三
2015-06-22,11,0,11,0,0,0,21,29,-8,3,28884,新金三
2015-06-23,0,0,0,0,0,0,10,10,0,0,28884,新金三
2015-06-25,70,0,70,0,0,0,76,146,-70,0,28884,新金三
2015-06-29,0,250,-250,0,0,0,256,13,243,-7,28884,新金三
2015-06-30,0,50,-50,0,0,0,156,11,145,95,28884,新金三
2015-07-01,0,100,-100,0,0,0,100,20,80,-20,28884,新金三
2015-07-03,0,290,-290,0,0,0,312,23,289,-1,28884,新金三
2015-07-06,0,110,-110,0,0,0,141,22,119,9,28884,新金三
2015-07-07,0,0,0,0,0,0,120,86,34,34,28884,新金三
2015-07-08,0,0,0,0,0,0,2,2,0,0,28884,新金三
2015-07-09,0,119,-119,0,0,0,392,254,138,19,28884,新金三
2015-07-13,95,0,95,0,0,0,357,263,94,189,28884,新金三
2015-07-14,0,0,0,0,0,0,189,149,40,40,28884,新金三
2015-07-15,0,0,0,0,0,0,75,50,25,25,28884,新金三
2015-07-16,0,0,0,0,0,0,80,80,0,0,28884,新金三
2015-07-17,0,0,0,0,0,0,244,190,54,54,28884,新金三
2015-07-20,0,0,0,0,0,0,123,130,-7,-7,28884,新金三
2015-07-21,0,0,0,0,0,0,46,25,21,21,28884,新金三
2015-07-22,0,0,0,0,0,0,76,76,0,0,28884,新金三
2015-07-23,0,0,0,0,0,0,232,232,0,0,28884,新金三
2015-07-24,0,0,0,0,0,0,739,581,158,158,28884,新金三
2015-07-27,0,0,0,0,0,0,151,151,0,0,28884,新金三
2015-07-28,0,0,0,0,0,0,372,298,74,74,28884,新金三
2015-07-29,0,0,0,0,0,0,305,211,94,94,28884,新金三
2015-07-30,0,0,0,0,0,0,35,45,-10,-10,28884,新金三
2015-07-31,0,0,0,0,0,0,11,1,10,10,28884,新金三
2015-08-03,0,0,0,0,0,0,1,50,-49,-49,28884,新金三
2015-08-04,0,0,0,0,0,0,35,2,33,33,28884,新金三
2015-08-06,0,0,0,0,0,0,90,90,0,0,28884,新金三
2015-08-07,0,0,0,0,0,0,12,64,-52,-52,28884,新金三
2015-08-10,0,0,0,0,0,0,21,21,0,0,28884,新金三
2015-08-11,0,0,0,0,0,0,116,82,34,34,28884,新金三
2015-08-12,0,0,0,0,0,0,474,84,390,390,28884,新金三
2015-08-13,0,0,0,0,0,0,292,232,60,60,28884,新金三
2015-08-14,0,0,0,0,0,0,192,197,-5,-5,28884,新金三
2015-08-17,0,0,0,0,0,0,6,7,-1,-1,28884,新金三
2015-08-18,0,0,0,0,0,0,106,96,10,10,28884,新金三
2015-08-19,0,0,0,0,0,0,97,94,3,3,28884,新金三
2015-08-20,0,0,0,0,0,0,1,1,0,0,28884,新金三
2015-08-21,0,50,-50,0,0,0,65,0,65,15,28884,新金三
2015-08-24,0,756,-756,0,0,0,969,10,959,203,28884,新金三
2015-08-26,0,0,0,0,0,0,101,99,2,2,28884,新金三
2015-08-27,0,0,0,0,0,0,42,47,-5,-5,28884,新金三
2015-08-28,0,0,0,0,0,0,0,33,-33,-33,28884,新金三
2015-08-31,0,20,-20,0,0,0,31,11,20,0,28884,新金三
2015-09-01,0,0,0,0,0,0,11,11,0,0,28884,新金三
2015-09-02,0,0,0,0,0,0,3,3,0,0,28884,新金三
2015-09-03,0,0,0,0,0,0,65,135,-70,-70,28884,新金三
2015-09-04,0,0,0,0,0,0,35,35,0,0,28884,新金三
2015-09-08,0,0,0,0,0,0,1,1,0,0,28884,新金三
2015-09-09,0,0,0,0,0,0,30,50,-20,-20,28884,新金三
2015-09-10,0,0,0,0,0,0,1,1,0,0,28884,新金三
2015-09-11,0,0,0,0,0,0,47,47,0,0,28884,新金三
2015-09-14,0,0,0,0,0,0,1,1,0,0,28884,新金三
2015-09-15,0,0,0,0,0,0,33,42,-9,-9,28884,新金三
2015-09-16,0,0,0,0,0,0,2,2,0,0,28884,新金三
