date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2026-05-21,1,0,1,0,0,0,380,0,380,381,68032,崑鼎二          
2026-05-22,1,0,1,0,0,0,754,190,564,565,68032,崑鼎二          
2026-05-25,0,0,0,0,0,0,33,70,-37,-37,68032,崑鼎二          
2026-05-26,0,0,0,0,0,0,61,0,61,61,68032,崑鼎二          
2026-05-27,0,0,0,0,0,0,23,0,23,23,68032,崑鼎二          
2026-05-28,0,0,0,0,0,0,1705,61,1644,1644,68032,崑鼎二          
2026-05-29,0,0,0,0,0,0,744,55,689,689,68032,崑鼎二          
2026-06-01,0,0,0,0,0,0,85,211,-126,-126,68032,崑鼎二          
2026-06-02,0,0,0,0,0,0,235,72,163,163,68032,崑鼎二          
2026-06-03,0,0,0,0,0,0,101,66,35,35,68032,崑鼎二          
2026-06-04,0,0,0,0,0,0,132,11,121,121,68032,崑鼎二          
2026-06-05,0,0,0,0,0,0,54,60,-6,-6,68032,崑鼎二          
2026-06-08,0,0,0,0,0,0,16,1,15,15,68032,崑鼎二          
2026-06-09,0,0,0,0,0,0,1,0,1,1,68032,崑鼎二          
2026-06-10,0,0,0,0,0,0,2,0,2,2,68032,崑鼎二          
2026-06-11,0,0,0,0,0,0,1,0,1,1,68032,崑鼎二          
2026-06-12,0,2,-2,0,0,0,41,0,41,39,68032,崑鼎二          
2026-06-15,0,0,0,0,0,0,6,0,6,6,68032,崑鼎二          
2026-06-16,0,0,0,0,0,0,224,227,-3,-3,68032,崑鼎二          
2026-06-17,0,0,0,0,0,0,1,0,1,1,68032,崑鼎二          
2026-06-18,0,0,0,0,0,0,45,1,44,44,68032,崑鼎二          
2026-06-22,0,0,0,0,0,0,163,27,136,136,68032,崑鼎二          
2026-06-23,0,0,0,0,0,0,2,19,-17,-17,68032,崑鼎二          
2026-06-25,0,0,0,0,0,0,0,30,-30,-30,68032,崑鼎二          
2026-06-26,0,0,0,0,0,0,44,0,44,44,68032,崑鼎二          
2026-06-29,0,0,0,0,0,0,1,18,-17,-17,68032,崑鼎二          
2026-06-30,0,0,0,0,0,0,0,28,-28,-28,68032,崑鼎二          
2026-07-01,0,0,0,0,0,0,0,41,-41,-41,68032,崑鼎二          
2026-07-02,0,0,0,0,0,0,20,40,-20,-20,68032,崑鼎二          
2026-07-06,0,0,0,0,0,0,0,17,-17,-17,68032,崑鼎二          
2026-07-07,0,0,0,0,0,0,0,5,-5,-5,68032,崑鼎二          
2026-07-08,0,0,0,0,0,0,0,3,-3,-3,68032,崑鼎二          
2026-07-09,0,0,0,0,0,0,28,0,28,28,68032,崑鼎二          
2026-07-13,0,0,0,0,0,0,5,0,5,5,68032,崑鼎二          
2026-07-14,0,0,0,0,0,0,0,2,-2,-2,68032,崑鼎二          
2026-07-15,0,0,0,0,0,0,0,10,-10,-10,68032,崑鼎二          
2026-07-16,0,0,0,0,0,0,0,39,-39,-39,68032,崑鼎二          
2026-07-17,0,0,0,0,0,0,10,10,0,0,68032,崑鼎二          
