date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2019-06-14,10,66,-56,0,0,0,105,124,-19,-75,43068,炎洲八
2019-06-17,0,181,-181,0,0,0,20,58,-38,-219,43068,炎洲八
2019-06-18,0,53,-53,0,0,0,0,32,-32,-85,43068,炎洲八
2019-06-19,0,57,-57,0,0,0,0,5,-5,-62,43068,炎洲八
2019-06-20,0,78,-78,0,0,0,37,23,14,-64,43068,炎洲八
2019-06-21,0,75,-75,0,0,0,1392,260,1132,1057,43068,炎洲八
2019-06-24,0,0,0,0,0,0,170,39,131,131,43068,炎洲八
2019-06-25,0,0,0,0,0,0,154,10,144,144,43068,炎洲八
2019-06-26,0,0,0,0,0,0,78,5,73,73,43068,炎洲八
2019-06-27,0,0,0,0,0,0,98,1,97,97,43068,炎洲八
2019-06-28,0,0,0,0,0,0,435,70,365,365,43068,炎洲八
2019-07-01,0,0,0,0,0,0,35,14,21,21,43068,炎洲八
2019-07-02,0,0,0,0,0,0,123,76,47,47,43068,炎洲八
2019-07-03,0,0,0,0,0,0,112,114,-2,-2,43068,炎洲八
2019-07-04,0,0,0,0,0,0,110,55,55,55,43068,炎洲八
2019-07-05,0,0,0,0,0,0,1,0,1,1,43068,炎洲八
2019-07-08,0,0,0,0,0,0,76,68,8,8,43068,炎洲八
2019-07-09,0,0,0,0,0,0,30,40,-10,-10,43068,炎洲八
2019-07-10,0,0,0,0,0,0,4,0,4,4,43068,炎洲八
2019-07-11,0,0,0,0,0,0,61,59,2,2,43068,炎洲八
2019-07-12,0,0,0,0,0,0,76,54,22,22,43068,炎洲八
2019-07-15,0,0,0,0,0,0,51,65,-14,-14,43068,炎洲八
2019-07-16,0,0,0,0,0,0,36,40,-4,-4,43068,炎洲八
2019-07-17,0,0,0,0,0,0,28,0,28,28,43068,炎洲八
2019-07-18,0,0,0,0,0,0,12,5,7,7,43068,炎洲八
2019-07-19,0,0,0,0,0,0,78,16,62,62,43068,炎洲八
2019-07-24,0,0,0,0,0,0,20,8,12,12,43068,炎洲八
2019-07-25,0,70,-70,0,0,0,93,5,88,18,43068,炎洲八
2019-07-26,0,0,0,0,0,0,11,5,6,6,43068,炎洲八
2019-07-29,0,0,0,0,0,0,0,10,-10,-10,43068,炎洲八
2019-07-30,0,0,0,0,0,0,5,1,4,4,43068,炎洲八
2019-07-31,0,0,0,0,0,0,45,36,9,9,43068,炎洲八
2019-08-01,0,0,0,0,0,0,4,0,4,4,43068,炎洲八
2019-08-02,0,0,0,0,0,0,7,5,2,2,43068,炎洲八
2019-08-05,0,0,0,0,0,0,41,5,36,36,43068,炎洲八
2019-08-06,0,0,0,0,0,0,74,36,38,38,43068,炎洲八
2019-08-07,0,0,0,0,0,0,5,5,0,0,43068,炎洲八
2019-08-08,0,0,0,0,0,0,62,52,10,10,43068,炎洲八
2019-08-12,0,0,0,0,0,0,30,40,-10,-10,43068,炎洲八
2019-08-14,0,0,0,0,0,0,10,5,5,5,43068,炎洲八
2019-08-15,0,0,0,0,0,0,20,16,4,4,43068,炎洲八
2019-08-16,0,0,0,0,0,0,2,3,-1,-1,43068,炎洲八
2019-08-19,0,0,0,0,0,0,6,8,-2,-2,43068,炎洲八
2019-08-20,0,0,0,0,0,0,28,33,-5,-5,43068,炎洲八
2019-08-21,0,0,0,0,0,0,15,7,8,8,43068,炎洲八
2019-08-22,0,0,0,0,0,0,10,17,-7,-7,43068,炎洲八
2019-08-23,0,0,0,0,0,0,118,44,74,74,43068,炎洲八
2019-08-26,0,0,0,0,0,0,0,5,-5,-5,43068,炎洲八
2019-08-27,0,0,0,0,0,0,5,5,0,0,43068,炎洲八
2019-08-28,0,0,0,0,0,0,17,21,-4,-4,43068,炎洲八
2019-08-29,0,0,0,0,0,0,0,5,-5,-5,43068,炎洲八
2019-08-30,0,0,0,0,0,0,10,5,5,5,43068,炎洲八
2019-09-02,0,0,0,0,0,0,5,5,0,0,43068,炎洲八
2019-09-03,0,0,0,0,0,0,4,7,-3,-3,43068,炎洲八
2019-09-04,0,0,0,0,0,0,0,1,-1,-1,43068,炎洲八
2019-09-05,0,0,0,0,0,0,4,2,2,2,43068,炎洲八
2019-09-06,0,0,0,0,0,0,36,6,30,30,43068,炎洲八
2019-09-09,0,0,0,0,0,0,12,4,8,8,43068,炎洲八
2019-09-10,0,0,0,0,0,0,5,5,0,0,43068,炎洲八
2019-09-11,0,0,0,0,0,0,8,0,8,8,43068,炎洲八
2019-09-12,0,0,0,0,0,0,1,0,1,1,43068,炎洲八
2019-09-17,0,0,0,0,0,0,30,0,30,30,43068,炎洲八
2019-09-18,0,0,0,0,0,0,10,10,0,0,43068,炎洲八
2019-09-19,0,20,-20,0,0,0,20,1,19,-1,43068,炎洲八
2019-09-20,0,0,0,0,0,0,20,0,20,20,43068,炎洲八
2019-09-23,0,0,0,0,0,0,7,0,7,7,43068,炎洲八
2019-09-24,0,0,0,0,0,0,4,0,4,4,43068,炎洲八
2019-09-27,0,0,0,0,0,0,10,10,0,0,43068,炎洲八
2019-10-01,0,0,0,0,0,0,3,2,1,1,43068,炎洲八
2019-10-02,0,0,0,0,0,0,5,5,0,0,43068,炎洲八
2019-10-03,0,0,0,0,0,0,2,1,1,1,43068,炎洲八
2019-10-04,0,0,0,0,0,0,2,6,-4,-4,43068,炎洲八
2019-10-08,0,0,0,0,0,0,44,38,6,6,43068,炎洲八
2019-10-15,0,0,0,0,0,0,10,10,0,0,43068,炎洲八
