date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-12,0,0,0,0,0,0,1,0,1,1,25373,聯開三
2015-01-22,0,0,0,0,0,0,50,50,0,0,25373,聯開三
2015-01-23,0,0,0,0,0,0,66,66,0,0,25373,聯開三
2015-02-05,0,0,0,0,0,0,1,0,1,1,25373,聯開三
2015-02-13,0,0,0,0,0,0,0,5,-5,-5,25373,聯開三
2015-02-26,0,0,0,0,0,0,5,0,5,5,25373,聯開三
2015-03-09,0,0,0,0,0,0,5,0,5,5,25373,聯開三
2015-03-12,0,0,0,0,0,0,15,15,0,0,25373,聯開三
2015-04-16,0,0,0,0,0,0,39,39,0,0,25373,聯開三
2015-05-18,0,0,0,0,0,0,4,4,0,0,25373,聯開三
2015-07-20,0,0,0,0,0,0,8,4,4,4,25373,聯開三
2015-08-04,0,0,0,0,0,0,5,0,5,5,25373,聯開三
