date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2022-07-08,0,0,0,0,0,0,0,48,-48,-48,36803,家登三
2022-07-11,0,0,0,0,0,0,0,3,-3,-3,36803,家登三
2022-07-14,49,0,49,0,0,0,5650,0,5650,5699,36803,家登三
2022-07-15,43,0,43,0,0,0,268,117,151,194,36803,家登三
2022-07-18,0,0,0,0,0,0,165,47,118,118,36803,家登三
2022-07-19,0,30,-30,0,0,0,60,21,39,9,36803,家登三
2022-07-20,200,20,180,0,0,0,65,87,-22,158,36803,家登三
2022-07-21,0,0,0,0,0,0,27,0,27,27,36803,家登三
2022-07-22,0,0,0,0,0,0,89,104,-15,-15,36803,家登三
2022-07-25,0,0,0,0,0,0,0,81,-81,-81,36803,家登三
2022-07-26,0,0,0,0,0,0,6,8,-2,-2,36803,家登三
2022-07-27,0,0,0,0,0,0,12,208,-196,-196,36803,家登三
2022-07-28,0,10,-10,0,0,0,0,214,-214,-224,36803,家登三
2022-07-29,0,24,-24,0,0,0,30,77,-47,-71,36803,家登三
2022-08-01,0,8,-8,0,0,0,20,103,-83,-91,36803,家登三
2022-08-03,0,0,0,0,0,0,3,3,0,0,36803,家登三
2022-08-04,0,0,0,0,0,0,16,6,10,10,36803,家登三
2022-08-05,0,0,0,0,0,0,0,1,-1,-1,36803,家登三
2022-08-09,0,0,0,0,0,0,10,1,9,9,36803,家登三
2022-08-11,0,0,0,0,0,0,1,5,-4,-4,36803,家登三
2022-08-15,0,0,0,0,0,0,0,20,-20,-20,36803,家登三
2022-08-16,0,0,0,0,0,0,10,5,5,5,36803,家登三
2022-08-17,0,0,0,0,0,0,101,266,-165,-165,36803,家登三
2022-08-18,0,0,0,0,0,0,36,261,-225,-225,36803,家登三
2022-08-19,42,0,42,0,0,0,30,72,-42,0,36803,家登三
2022-08-23,7,0,7,0,0,0,14,0,14,21,36803,家登三
2022-08-24,0,0,0,0,0,0,6,0,6,6,36803,家登三
2022-08-25,79,0,79,0,0,0,5,136,-131,-52,36803,家登三
2022-08-26,333,200,133,0,0,0,0,171,-171,-38,36803,家登三
2022-08-29,0,0,0,0,0,0,20,4,16,16,36803,家登三
2022-08-30,0,0,0,0,0,0,35,16,19,19,36803,家登三
2022-08-31,34,0,34,0,0,0,1,4,-3,31,36803,家登三
2022-09-01,20,0,20,0,0,0,0,10,-10,10,36803,家登三
2022-09-02,3,0,3,0,0,0,0,0,0,3,36803,家登三
2022-09-05,0,0,0,0,0,0,3,3,0,0,36803,家登三
2022-09-06,0,0,0,0,0,0,8,10,-2,-2,36803,家登三
2022-09-07,0,0,0,0,0,0,10,0,10,10,36803,家登三
2022-09-08,0,0,0,0,0,0,16,87,-71,-71,36803,家登三
2022-09-12,90,0,90,0,0,0,58,325,-267,-177,36803,家登三
2022-09-13,8,0,8,0,0,0,0,43,-43,-35,36803,家登三
2022-09-15,0,0,0,0,0,0,12,66,-54,-54,36803,家登三
2022-09-16,25,0,25,0,0,0,2,35,-33,-8,36803,家登三
2022-09-20,0,0,0,0,0,0,15,15,0,0,36803,家登三
2022-09-21,0,0,0,0,0,0,3,2,1,1,36803,家登三
2022-09-22,25,0,25,0,0,0,66,77,-11,14,36803,家登三
