date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-05,0,20,-20,0,0,0,304,329,-25,-45,26105,華航五
2015-01-06,169,0,169,0,0,0,234,401,-167,2,26105,華航五
2015-01-07,258,0,258,0,0,0,311,309,2,260,26105,華航五
2015-01-08,270,40,230,0,0,0,266,453,-187,43,26105,華航五
2015-01-09,110,4,106,0,0,0,287,142,145,251,26105,華航五
2015-01-12,15,0,15,0,0,0,149,236,-87,-72,26105,華航五
2015-01-13,529,0,529,0,0,0,294,447,-153,376,26105,華航五
2015-01-14,333,0,333,0,0,0,209,352,-143,190,26105,華航五
2015-01-15,247,320,-73,0,0,0,538,397,141,68,26105,華航五
2015-01-16,21,0,21,0,0,0,204,225,-21,0,26105,華航五
2015-01-19,0,0,0,0,0,0,118,86,32,32,26105,華航五
2015-01-20,110,5,105,0,0,0,149,323,-174,-69,26105,華航五
2015-01-21,355,225,130,0,0,0,501,729,-228,-98,26105,華航五
2015-01-22,100,11,89,0,0,0,80,97,-17,72,26105,華航五
2015-01-23,289,64,225,0,0,0,89,358,-269,-44,26105,華航五
2015-01-26,170,0,170,0,0,0,166,264,-98,72,26105,華航五
2015-01-27,21,0,21,0,0,0,95,101,-6,15,26105,華航五
2015-01-28,0,0,0,0,0,0,30,20,10,10,26105,華航五
2015-01-29,0,0,0,0,0,0,153,97,56,56,26105,華航五
2015-01-30,15,0,15,0,0,0,92,31,61,76,26105,華航五
2015-02-02,0,24,-24,0,0,0,314,176,138,114,26105,華航五
2015-02-03,0,10,-10,0,0,0,138,95,43,33,26105,華航五
2015-02-04,0,0,0,0,0,0,290,123,167,167,26105,華航五
2015-02-05,20,0,20,0,0,0,248,76,172,192,26105,華航五
2015-02-06,0,0,0,0,0,0,134,75,59,59,26105,華航五
2015-02-09,0,10,-10,0,0,0,171,163,8,-2,26105,華航五
2015-02-10,0,0,0,0,0,0,116,47,69,69,26105,華航五
2015-02-11,0,0,0,0,0,0,83,32,51,51,26105,華航五
2015-02-12,0,42,-42,0,0,0,81,15,66,24,26105,華航五
2015-02-13,0,84,-84,0,0,0,88,8,80,-4,26105,華航五
