date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2023-08-08,0,0,0,0,0,0,60,12,48,48,53095,系統電五
2023-08-09,0,0,0,0,0,0,236,38,198,198,53095,系統電五
2023-08-10,0,0,0,0,0,0,8,26,-18,-18,53095,系統電五
2023-08-11,0,0,0,0,0,0,1,15,-14,-14,53095,系統電五
2023-08-15,0,0,0,0,0,0,3645,80,3565,3565,53095,系統電五
2023-08-16,0,0,0,0,0,0,185,0,185,185,53095,系統電五
2023-08-17,0,0,0,0,0,0,15,10,5,5,53095,系統電五
2023-08-18,0,0,0,0,0,0,7,10,-3,-3,53095,系統電五
2023-08-21,0,0,0,0,0,0,65,9,56,56,53095,系統電五
2023-08-22,0,0,0,0,0,0,25,29,-4,-4,53095,系統電五
2023-08-23,0,0,0,0,0,0,10,0,10,10,53095,系統電五
2023-08-24,0,0,0,0,0,0,20,20,0,0,53095,系統電五
2023-08-25,0,0,0,0,0,0,32,32,0,0,53095,系統電五
2023-09-04,0,0,0,0,0,0,10,10,0,0,53095,系統電五
2023-09-05,0,0,0,0,0,0,34,35,-1,-1,53095,系統電五
2023-09-06,0,0,0,0,0,0,10,15,-5,-5,53095,系統電五
2023-09-07,0,0,0,0,0,0,20,15,5,5,53095,系統電五
2023-09-08,0,0,0,0,0,0,1,1,0,0,53095,系統電五
2023-09-11,0,0,0,0,0,0,20,9,11,11,53095,系統電五
2023-09-12,0,0,0,0,0,0,15,12,3,3,53095,系統電五
2023-09-13,0,0,0,0,0,0,7,0,7,7,53095,系統電五
2023-09-14,0,0,0,0,0,0,4,3,1,1,53095,系統電五
2023-09-18,0,0,0,0,0,0,15,15,0,0,53095,系統電五
2023-09-19,0,0,0,0,0,0,6,0,6,6,53095,系統電五
2023-09-20,0,0,0,0,0,0,20,15,5,5,53095,系統電五
2023-09-21,0,0,0,0,0,0,13,10,3,3,53095,系統電五
2023-09-25,0,0,0,0,0,0,13,10,3,3,53095,系統電五
2023-10-05,0,0,0,0,0,0,75,64,11,11,53095,系統電五
2023-10-06,0,0,0,0,0,0,79,78,1,1,53095,系統電五
2023-10-12,0,0,0,0,0,0,1,1,0,0,53095,系統電五
2023-10-13,0,0,0,0,0,0,42,42,0,0,53095,系統電五
2023-10-16,0,0,0,0,0,0,9,9,0,0,53095,系統電五
2023-10-19,0,0,0,0,0,0,54,53,1,1,53095,系統電五
2023-10-26,0,0,0,0,0,0,45,45,0,0,53095,系統電五
2023-10-31,0,0,0,0,0,0,1,80,-79,-79,53095,系統電五
2023-11-02,0,0,0,0,0,0,4,4,0,0,53095,系統電五
2023-11-03,0,0,0,0,0,0,5,0,5,5,53095,系統電五
2023-11-08,0,0,0,0,0,0,38,36,2,2,53095,系統電五
2023-11-09,0,0,0,0,0,0,6,6,0,0,53095,系統電五
2023-11-14,0,0,0,0,0,0,11,10,1,1,53095,系統電五
2023-11-15,0,0,0,0,0,0,16,15,1,1,53095,系統電五
2023-11-20,0,0,0,0,0,0,1,1,0,0,53095,系統電五
2023-11-21,0,0,0,0,0,0,1,1,0,0,53095,系統電五
2023-11-22,0,0,0,0,0,0,1,1,0,0,53095,系統電五
2023-11-24,0,0,0,0,0,0,1,1,0,0,53095,系統電五
2023-11-30,0,0,0,0,0,0,21,20,1,1,53095,系統電五
2023-12-06,0,0,0,0,0,0,10,10,0,0,53095,系統電五
2023-12-07,0,0,0,0,0,0,10,9,1,1,53095,系統電五
