date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-26,0,0,0,0,0,0,0,25,-25,-25,25152,中工二
2015-01-28,0,0,0,0,0,0,0,2,-2,-2,25152,中工二
2015-02-02,0,0,0,0,0,0,0,2,-2,-2,25152,中工二
2015-02-03,0,0,0,0,0,0,0,6,-6,-6,25152,中工二
2015-02-04,0,0,0,0,0,0,0,3,-3,-3,25152,中工二
2015-02-05,0,0,0,0,0,0,0,1,-1,-1,25152,中工二
2015-02-11,0,0,0,0,0,0,0,1,-1,-1,25152,中工二
2015-02-12,0,0,0,0,0,0,11,12,-1,-1,25152,中工二
2015-02-13,0,0,0,0,0,0,0,12,-12,-12,25152,中工二
2015-02-24,0,0,0,0,0,0,0,12,-12,-12,25152,中工二
2015-02-25,0,0,0,0,0,0,0,12,-12,-12,25152,中工二
2015-02-26,0,0,0,0,0,0,0,12,-12,-12,25152,中工二
2015-03-03,0,0,0,0,0,0,1,0,1,1,25152,中工二
2015-03-10,0,0,0,0,0,0,0,10,-10,-10,25152,中工二
2015-03-11,0,0,0,0,0,0,0,10,-10,-10,25152,中工二
2015-03-12,0,0,0,0,0,0,0,10,-10,-10,25152,中工二
2015-03-20,0,0,0,0,0,0,0,10,-10,-10,25152,中工二
2015-04-02,0,0,0,0,0,0,11,10,1,1,25152,中工二
2015-04-07,0,0,0,0,0,0,9,9,0,0,25152,中工二
2015-05-19,0,0,0,0,0,0,0,15,-15,-15,25152,中工二
2015-05-20,0,0,0,0,0,0,56,20,36,36,25152,中工二
2015-05-21,0,0,0,0,0,0,99,0,99,99,25152,中工二
2015-05-22,0,0,0,0,0,0,200,0,200,200,25152,中工二
2015-05-26,0,0,0,0,0,0,11,0,11,11,25152,中工二
2015-05-28,0,0,0,0,0,0,8,0,8,8,25152,中工二
2015-05-29,0,0,0,0,0,0,3,0,3,3,25152,中工二
2015-06-01,0,0,0,0,0,0,32,0,32,32,25152,中工二
2015-06-03,0,0,0,0,0,0,108,0,108,108,25152,中工二
2015-06-08,0,0,0,0,0,0,22,0,22,22,25152,中工二
2015-06-09,0,0,0,0,0,0,25,0,25,25,25152,中工二
2015-06-10,0,0,0,0,0,0,7,0,7,7,25152,中工二
2015-06-12,0,0,0,0,0,0,40,48,-8,-8,25152,中工二
2015-06-17,0,0,0,0,0,0,0,24,-24,-24,25152,中工二
2015-06-18,0,0,0,47,0,47,0,45,-45,2,25152,中工二
2015-06-22,0,0,0,0,0,0,0,10,-10,-10,25152,中工二
2015-06-23,0,0,0,0,0,0,0,52,-52,-52,25152,中工二
2015-06-24,0,0,0,0,0,0,15,0,15,15,25152,中工二
2015-06-25,0,0,0,0,0,0,20,0,20,20,25152,中工二
2015-06-29,0,0,0,0,0,0,55,0,55,55,25152,中工二
2015-06-30,0,0,0,0,0,0,81,31,50,50,25152,中工二
2015-07-06,0,0,0,0,0,0,20,0,20,20,25152,中工二
2015-07-07,0,0,0,0,0,0,15,0,15,15,25152,中工二
2015-07-09,0,0,0,0,0,0,24,0,24,24,25152,中工二
2015-07-13,0,0,0,0,0,0,65,4,61,61,25152,中工二
2015-07-14,0,10,-10,0,0,0,51,66,-15,-25,25152,中工二
2015-07-15,0,0,0,0,0,0,17,10,7,7,25152,中工二
2015-07-16,0,0,0,0,0,0,15,60,-45,-45,25152,中工二
2015-07-17,0,0,0,0,0,0,30,25,5,5,25152,中工二
2015-07-20,0,0,0,0,0,0,3,25,-22,-22,25152,中工二
2015-07-21,0,0,0,0,0,0,0,3,-3,-3,25152,中工二
2015-07-22,0,0,0,0,0,0,5,11,-6,-6,25152,中工二
2015-07-23,0,0,0,32,0,32,5,18,-13,19,25152,中工二
2015-07-24,0,0,0,0,0,0,0,3,-3,-3,25152,中工二
2015-07-28,0,0,0,0,0,0,5,5,0,0,25152,中工二
