date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2025-05-14,0,0,0,0,0,0,95,153,-58,-58,629010,良維十          
2025-05-15,0,0,0,0,0,0,131,57,74,74,629010,良維十          
2025-05-16,0,0,0,0,0,0,76,55,21,21,629010,良維十          
2025-05-19,0,0,0,0,0,0,89,2,87,87,629010,良維十          
2025-05-20,0,30,-30,0,0,0,5731,235,5496,5466,629010,良維十          
2025-05-21,0,0,0,0,0,0,358,116,242,242,629010,良維十          
2025-05-22,0,0,0,0,0,0,268,31,237,237,629010,良維十          
2025-05-23,20,0,20,0,0,0,91,144,-53,-33,629010,良維十          
2025-05-26,0,0,0,0,0,0,140,120,20,20,629010,良維十          
2025-05-27,14,0,14,0,0,0,139,163,-24,-10,629010,良維十          
2025-05-28,55,0,55,0,0,0,300,212,88,143,629010,良維十          
2025-05-29,50,0,50,0,0,0,76,170,-94,-44,629010,良維十          
2025-06-02,12,0,12,0,0,0,65,50,15,27,629010,良維十          
2025-06-03,154,0,154,0,0,0,152,303,-151,3,629010,良維十          
2025-06-04,1,0,1,0,0,0,44,36,8,9,629010,良維十          
2025-06-05,0,0,0,0,0,0,44,47,-3,-3,629010,良維十          
2025-06-06,0,0,0,0,0,0,50,54,-4,-4,629010,良維十          
2025-06-09,0,0,0,0,0,0,99,67,32,32,629010,良維十          
2025-06-10,0,0,0,0,0,0,146,130,16,16,629010,良維十          
2025-06-11,0,0,0,0,0,0,512,493,19,19,629010,良維十          
2025-06-12,0,0,0,0,0,0,156,136,20,20,629010,良維十          
2025-06-13,0,30,-30,0,0,0,91,68,23,-7,629010,良維十          
2025-06-16,0,0,0,0,0,0,34,22,12,12,629010,良維十          
2025-06-17,0,0,0,0,0,0,16,15,1,1,629010,良維十          
2025-06-18,0,0,0,0,0,0,19,20,-1,-1,629010,良維十          
2025-06-19,0,0,0,0,0,0,22,23,-1,-1,629010,良維十          
2025-06-20,0,0,0,0,0,0,88,103,-15,-15,629010,良維十          
2025-06-23,0,0,0,0,0,0,104,139,-35,-35,629010,良維十          
2025-06-24,0,0,0,0,0,0,94,85,9,9,629010,良維十          
2025-06-25,0,0,0,0,0,0,147,141,6,6,629010,良維十          
2025-06-26,0,0,0,0,0,0,57,62,-5,-5,629010,良維十          
2025-06-27,0,0,0,0,0,0,23,14,9,9,629010,良維十          
2025-06-30,0,0,0,0,0,0,64,77,-13,-13,629010,良維十          
2025-07-01,0,0,0,0,0,0,80,80,0,0,629010,良維十          
2025-07-02,0,0,0,0,0,0,51,47,4,4,629010,良維十          
2025-07-03,0,0,0,0,0,0,164,176,-12,-12,629010,良維十          
2025-07-04,0,0,0,0,0,0,38,28,10,10,629010,良維十          
2025-07-07,0,0,0,0,0,0,5,5,0,0,629010,良維十          
2025-07-08,0,11,-11,0,0,0,11,0,11,0,629010,良維十          
2025-07-09,0,0,0,0,0,0,27,27,0,0,629010,良維十          
2025-07-10,0,0,0,0,0,0,80,81,-1,-1,629010,良維十          
2025-07-11,3,0,3,0,0,0,455,507,-52,-49,629010,良維十          
2025-07-14,0,0,0,0,0,0,402,286,116,116,629010,良維十          
2025-07-15,0,0,0,0,0,0,187,91,96,96,629010,良維十          
2025-07-16,0,0,0,0,0,0,9,6,3,3,629010,良維十          
2025-07-17,0,0,0,0,0,0,22,28,-6,-6,629010,良維十          
2025-07-18,0,0,0,0,0,0,109,76,33,33,629010,良維十          
2025-07-21,0,0,0,0,0,0,46,43,3,3,629010,良維十          
2025-07-22,0,0,0,0,0,0,99,100,-1,-1,629010,良維十          
2025-07-23,0,0,0,0,0,0,59,58,1,1,629010,良維十          
2025-07-24,0,0,0,0,0,0,55,82,-27,-27,629010,良維十          
2025-07-25,0,0,0,0,0,0,98,125,-27,-27,629010,良維十          
2025-07-28,0,0,0,0,0,0,191,530,-339,-339,629010,良維十          
2025-07-29,0,0,0,0,0,0,258,144,114,114,629010,良維十          
2025-07-30,0,0,0,0,0,0,17,35,-18,-18,629010,良維十          
2025-07-31,0,0,0,0,0,0,10,15,-5,-5,629010,良維十          
2025-08-01,0,0,0,0,0,0,11,8,3,3,629010,良維十          
2025-08-04,0,0,0,0,0,0,15,13,2,2,629010,良維十          
2025-08-05,0,0,0,0,0,0,102,121,-19,-19,629010,良維十          
2025-08-06,0,0,0,0,0,0,37,8,29,29,629010,良維十          
2025-08-07,78,78,0,0,0,0,153,67,86,86,629010,良維十          
2025-08-08,38,43,-5,0,0,0,95,101,-6,-11,629010,良維十          
2025-08-11,0,8,-8,0,0,0,377,274,103,95,629010,良維十          
2025-08-12,0,0,0,0,0,0,87,101,-14,-14,629010,良維十          
2025-08-13,0,0,0,0,0,0,134,240,-106,-106,629010,良維十          
2025-08-14,0,0,0,0,0,0,144,250,-106,-106,629010,良維十          
2025-08-15,51,64,-13,0,0,0,31,26,5,-8,629010,良維十          
2025-08-18,0,0,0,0,0,0,38,42,-4,-4,629010,良維十          
2025-08-19,0,22,-22,0,0,0,72,21,51,29,629010,良維十          
2025-08-20,0,5,-5,0,0,0,51,35,16,11,629010,良維十          
2025-08-21,0,2,-2,0,0,0,24,12,12,10,629010,良維十          
2025-08-22,0,0,0,0,0,0,13,7,6,6,629010,良維十          
2025-08-25,0,0,0,0,0,0,13,10,3,3,629010,良維十          
2025-08-26,0,5,-5,0,0,0,17,7,10,5,629010,良維十          
2025-08-27,0,0,0,0,0,0,17,30,-13,-13,629010,良維十          
2025-08-28,0,0,0,0,0,0,205,200,5,5,629010,良維十          
2025-08-29,0,0,0,0,0,0,14,12,2,2,629010,良維十          
2025-09-01,0,9,-9,0,0,0,29,15,14,5,629010,良維十          
2025-09-02,0,0,0,0,0,0,7,17,-10,-10,629010,良維十          
2025-09-03,0,0,0,0,0,0,117,178,-61,-61,629010,良維十          
2025-09-04,0,2,-2,0,0,0,83,37,46,44,629010,良維十          
2025-09-05,0,1,-1,0,0,0,15,12,3,2,629010,良維十          
2025-09-08,0,0,0,0,0,0,11,11,0,0,629010,良維十          
2025-09-09,0,0,0,0,0,0,20,0,20,20,629010,良維十          
2025-09-10,0,0,0,0,0,0,16,7,9,9,629010,良維十          
2025-09-11,0,0,0,0,0,0,8,9,-1,-1,629010,良維十          
2025-09-12,0,0,0,0,0,0,4,3,1,1,629010,良維十          
2025-09-15,0,0,0,0,0,0,11,8,3,3,629010,良維十          
2025-09-16,0,0,0,0,0,0,2,2,0,0,629010,良維十          
2025-09-17,0,0,0,0,0,0,18,17,1,1,629010,良維十          
2025-09-18,0,0,0,0,0,0,21,22,-1,-1,629010,良維十          
2025-09-19,0,0,0,0,0,0,53,57,-4,-4,629010,良維十          
2025-09-22,0,0,0,0,0,0,71,85,-14,-14,629010,良維十          
2025-09-23,0,0,0,0,0,0,11,6,5,5,629010,良維十          
2025-09-24,0,0,0,0,0,0,36,47,-11,-11,629010,良維十          
2025-09-25,0,0,0,0,0,0,23,10,13,13,629010,良維十          
2025-09-26,0,0,0,0,0,0,34,34,0,0,629010,良維十          
2025-09-30,0,0,0,0,0,0,6,4,2,2,629010,良維十          
2025-10-01,0,0,0,0,0,0,145,156,-11,-11,629010,良維十          
2025-10-02,0,0,0,0,0,0,75,68,7,7,629010,良維十          
2025-10-03,0,0,0,0,0,0,6,14,-8,-8,629010,良維十          
2025-10-07,0,0,0,0,0,0,12,13,-1,-1,629010,良維十          
2025-10-08,0,0,0,0,0,0,32,29,3,3,629010,良維十          
