date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2020-11-16,0,895,-895,0,0,0,1461,40,1421,526,34132,京鼎二
2020-11-17,632,254,378,0,0,0,436,194,242,620,34132,京鼎二
2020-11-18,0,182,-182,0,0,0,86,80,6,-176,34132,京鼎二
2020-11-19,0,50,-50,0,0,0,72,5,67,17,34132,京鼎二
2020-11-20,15,100,-85,0,0,0,140,29,111,26,34132,京鼎二
2020-11-23,0,585,-585,0,0,0,6190,71,6119,5534,34132,京鼎二
2020-11-24,0,0,0,0,0,0,871,193,678,678,34132,京鼎二
2020-11-25,0,0,0,0,0,0,897,60,837,837,34132,京鼎二
2020-11-26,0,0,0,0,0,0,555,261,294,294,34132,京鼎二
2020-11-27,0,0,0,0,0,0,196,109,87,87,34132,京鼎二
2020-11-30,0,0,0,0,0,0,549,226,323,323,34132,京鼎二
2020-12-01,0,0,0,0,0,0,359,116,243,243,34132,京鼎二
2020-12-02,0,5,-5,0,0,0,820,110,710,705,34132,京鼎二
2020-12-03,0,5,-5,0,0,0,899,220,679,674,34132,京鼎二
2020-12-04,0,5,-5,0,0,0,257,101,156,151,34132,京鼎二
2020-12-07,0,0,0,0,0,0,442,194,248,248,34132,京鼎二
2020-12-08,0,0,0,0,0,0,640,347,293,293,34132,京鼎二
2020-12-09,130,0,130,0,0,0,230,357,-127,3,34132,京鼎二
2020-12-10,44,0,44,0,0,0,357,250,107,151,34132,京鼎二
2020-12-11,45,0,45,0,0,0,1036,495,541,586,34132,京鼎二
2020-12-14,0,0,0,0,0,0,93,39,54,54,34132,京鼎二
2020-12-15,0,0,0,0,0,0,278,109,169,169,34132,京鼎二
2020-12-16,0,0,0,0,0,0,97,82,15,15,34132,京鼎二
2020-12-17,0,0,0,0,0,0,93,28,65,65,34132,京鼎二
2020-12-18,0,0,0,0,0,0,251,57,194,194,34132,京鼎二
2020-12-21,0,0,0,0,0,0,305,112,193,193,34132,京鼎二
2020-12-22,0,0,0,0,0,0,193,100,93,93,34132,京鼎二
2020-12-23,0,0,0,0,0,0,266,272,-6,-6,34132,京鼎二
2020-12-24,0,0,0,0,0,0,124,55,69,69,34132,京鼎二
2020-12-25,0,0,0,0,0,0,218,115,103,103,34132,京鼎二
2020-12-28,0,0,0,0,0,0,231,138,93,93,34132,京鼎二
2020-12-29,0,0,0,0,0,0,155,32,123,123,34132,京鼎二
2020-12-30,0,0,0,0,0,0,132,5,127,127,34132,京鼎二
2020-12-31,0,0,0,0,0,0,118,35,83,83,34132,京鼎二
2021-01-04,0,0,0,0,0,0,680,560,120,120,34132,京鼎二
2021-01-05,0,0,0,0,0,0,128,128,0,0,34132,京鼎二
2021-01-06,0,0,0,0,0,0,338,432,-94,-94,34132,京鼎二
2021-01-07,0,0,0,0,0,0,300,280,20,20,34132,京鼎二
2021-01-08,0,0,0,0,0,0,358,153,205,205,34132,京鼎二
2021-01-11,10,0,10,0,0,0,663,664,-1,9,34132,京鼎二
2021-01-12,0,0,0,0,0,0,320,291,29,29,34132,京鼎二
2021-01-13,0,0,0,0,0,0,214,227,-13,-13,34132,京鼎二
2021-01-14,0,0,0,0,0,0,221,205,16,16,34132,京鼎二
2021-01-15,74,0,74,0,0,0,827,1698,-871,-797,34132,京鼎二
2021-01-18,0,0,0,0,0,0,344,248,96,96,34132,京鼎二
2021-01-19,0,0,0,0,0,0,148,89,59,59,34132,京鼎二
2021-01-20,0,0,0,0,0,0,530,529,1,1,34132,京鼎二
2021-01-21,31,0,31,0,0,0,902,1409,-507,-476,34132,京鼎二
2021-01-22,0,0,0,0,0,0,378,521,-143,-143,34132,京鼎二
2021-01-25,0,0,0,0,0,0,173,172,1,1,34132,京鼎二
2021-01-26,0,0,0,0,0,0,486,529,-43,-43,34132,京鼎二
2021-01-27,0,0,0,0,0,0,223,161,62,62,34132,京鼎二
2021-01-28,0,163,-163,0,0,0,437,241,196,33,34132,京鼎二
2021-01-29,0,49,-49,0,0,0,379,206,173,124,34132,京鼎二
2021-02-01,0,42,-42,0,0,0,387,163,224,182,34132,京鼎二
2021-02-02,0,0,0,0,0,0,621,468,153,153,34132,京鼎二
2021-02-03,0,0,0,0,0,0,120,120,0,0,34132,京鼎二
2021-02-04,0,0,0,0,0,0,248,57,191,191,34132,京鼎二
2021-02-05,0,0,0,0,0,0,242,259,-17,-17,34132,京鼎二
2021-02-17,386,0,386,0,0,0,510,813,-303,83,34132,京鼎二
2021-02-18,2,0,2,0,0,0,229,234,-5,-3,34132,京鼎二
2021-02-19,57,0,57,0,0,0,287,494,-207,-150,34132,京鼎二
2021-02-22,5,0,5,0,0,0,369,415,-46,-41,34132,京鼎二
2021-02-23,0,0,0,0,0,0,205,199,6,6,34132,京鼎二
2021-02-24,183,0,183,0,0,0,494,934,-440,-257,34132,京鼎二
2021-02-25,7,0,7,0,0,0,236,276,-40,-33,34132,京鼎二
2021-02-26,0,0,0,0,0,0,716,235,481,481,34132,京鼎二
2021-03-02,0,0,0,0,0,0,157,85,72,72,34132,京鼎二
2021-03-03,0,14,-14,0,0,0,218,76,142,128,34132,京鼎二
2021-03-04,0,57,-57,0,0,0,205,75,130,73,34132,京鼎二
2021-03-05,0,30,-30,0,0,0,412,242,170,140,34132,京鼎二
2021-03-08,300,33,267,0,0,0,379,630,-251,16,34132,京鼎二
2021-03-09,35,396,-361,0,0,0,539,451,88,-273,34132,京鼎二
2021-03-10,0,36,-36,0,0,0,178,30,148,112,34132,京鼎二
2021-03-11,0,50,-50,0,0,0,210,81,129,79,34132,京鼎二
2021-03-12,0,0,0,0,0,0,123,111,12,12,34132,京鼎二
2021-03-15,0,0,0,0,0,0,137,57,80,80,34132,京鼎二
2021-03-16,0,0,0,0,0,0,125,102,23,23,34132,京鼎二
2021-03-17,15,0,15,0,0,0,170,151,19,34,34132,京鼎二
2021-03-18,0,0,0,90,0,90,101,111,-10,80,34132,京鼎二
2021-03-19,0,0,0,0,0,0,88,48,40,40,34132,京鼎二
2021-03-22,0,0,0,0,0,0,245,195,50,50,34132,京鼎二
2021-03-23,0,0,0,0,0,0,92,90,2,2,34132,京鼎二
2021-03-24,0,0,0,0,0,0,432,428,4,4,34132,京鼎二
2021-03-25,0,0,0,0,0,0,353,339,14,14,34132,京鼎二
2021-03-26,0,0,0,0,0,0,223,326,-103,-103,34132,京鼎二
2021-03-29,0,0,0,0,0,0,290,304,-14,-14,34132,京鼎二
2021-03-30,0,0,0,3,0,3,114,55,59,62,34132,京鼎二
2021-03-31,0,0,0,0,0,0,186,111,75,75,34132,京鼎二
2021-04-01,0,0,0,0,0,0,152,156,-4,-4,34132,京鼎二
2021-04-06,0,0,0,0,0,0,450,854,-404,-404,34132,京鼎二
2021-04-07,0,0,0,0,0,0,451,846,-395,-395,34132,京鼎二
2021-04-08,0,50,-50,0,0,0,252,819,-567,-617,34132,京鼎二
2021-04-09,0,0,0,0,0,0,514,333,181,181,34132,京鼎二
2021-04-12,0,0,0,0,0,0,311,198,113,113,34132,京鼎二
2021-04-13,0,0,0,0,0,0,524,313,211,211,34132,京鼎二
2021-04-14,0,0,0,0,0,0,711,498,213,213,34132,京鼎二
2021-04-15,0,0,0,0,0,0,151,200,-49,-49,34132,京鼎二
