date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2026-03-25,0,0,0,0,0,0,10,0,10,10,65761,逸達一          
2026-03-26,0,0,0,0,0,0,11,0,11,11,65761,逸達一          
2026-03-27,0,0,0,0,0,0,1,0,1,1,65761,逸達一          
2026-04-01,0,0,0,0,0,0,1971,0,1971,1971,65761,逸達一          
2026-04-02,0,0,0,0,0,0,601,82,519,519,65761,逸達一          
2026-04-07,0,0,0,0,0,0,52,25,27,27,65761,逸達一          
2026-04-08,0,0,0,0,0,0,102,12,90,90,65761,逸達一          
2026-04-09,0,0,0,0,0,0,10,4,6,6,65761,逸達一          
2026-04-10,0,0,0,0,0,0,22,1,21,21,65761,逸達一          
2026-04-13,0,0,0,0,0,0,10,10,0,0,65761,逸達一          
2026-04-14,0,0,0,0,0,0,11,16,-5,-5,65761,逸達一          
2026-04-15,0,0,0,0,0,0,4,5,-1,-1,65761,逸達一          
2026-04-16,0,0,0,0,0,0,44,14,30,30,65761,逸達一          
2026-04-17,0,0,0,0,0,0,16,6,10,10,65761,逸達一          
2026-04-20,0,0,0,0,0,0,46,42,4,4,65761,逸達一          
2026-04-21,0,0,0,0,0,0,73,25,48,48,65761,逸達一          
2026-04-22,0,0,0,0,0,0,45,61,-16,-16,65761,逸達一          
2026-04-23,0,0,0,0,0,0,120,83,37,37,65761,逸達一          
2026-04-24,0,0,0,0,0,0,10,0,10,10,65761,逸達一          
2026-04-27,0,0,0,0,0,0,8,1,7,7,65761,逸達一          
2026-04-28,0,0,0,0,0,0,9,2,7,7,65761,逸達一          
2026-04-29,0,0,0,0,0,0,3,4,-1,-1,65761,逸達一          
2026-04-30,0,0,0,0,0,0,21,18,3,3,65761,逸達一          
2026-05-05,0,0,0,0,0,0,4,3,1,1,65761,逸達一          
2026-05-06,0,0,0,0,0,0,8,1,7,7,65761,逸達一          
2026-05-07,0,0,0,0,0,0,3,2,1,1,65761,逸達一          
2026-05-08,0,0,0,0,0,0,46,42,4,4,65761,逸達一          
2026-05-11,0,0,0,0,0,0,1,0,1,1,65761,逸達一          
2026-05-12,0,0,0,0,0,0,4,6,-2,-2,65761,逸達一          
2026-05-13,0,0,0,0,0,0,16,11,5,5,65761,逸達一          
2026-05-14,0,0,0,0,0,0,1,0,1,1,65761,逸達一          
2026-05-18,0,0,0,0,0,0,18,12,6,6,65761,逸達一          
2026-05-19,0,0,0,0,0,0,1,1,0,0,65761,逸達一          
2026-05-21,0,0,0,0,0,0,4,3,1,1,65761,逸達一          
2026-05-22,0,0,0,0,0,0,2,2,0,0,65761,逸達一          
2026-05-25,0,0,0,0,0,0,7,5,2,2,65761,逸達一          
2026-05-26,0,0,0,0,0,0,2,4,-2,-2,65761,逸達一          
2026-05-27,0,0,0,0,0,0,11,7,4,4,65761,逸達一          
2026-05-28,0,0,0,0,0,0,12,13,-1,-1,65761,逸達一          
2026-06-01,0,0,0,0,0,0,7,6,1,1,65761,逸達一          
2026-06-02,0,0,0,0,0,0,12,10,2,2,65761,逸達一          
2026-06-03,0,0,0,0,0,0,0,1,-1,-1,65761,逸達一          
2026-06-04,0,0,0,0,0,0,1,0,1,1,65761,逸達一          
2026-06-05,0,0,0,0,0,0,1,0,1,1,65761,逸達一          
2026-06-09,0,0,0,0,0,0,9,6,3,3,65761,逸達一          
2026-06-10,0,0,0,0,0,0,10,18,-8,-8,65761,逸達一          
2026-06-12,0,0,0,0,0,0,10,9,1,1,65761,逸達一          
2026-06-15,0,0,0,0,0,0,2,1,1,1,65761,逸達一          
2026-06-18,0,0,0,0,0,0,1,0,1,1,65761,逸達一          
2026-06-22,0,0,0,0,0,0,11,0,11,11,65761,逸達一          
2026-06-23,0,0,0,0,0,0,0,1,-1,-1,65761,逸達一          
2026-06-24,0,0,0,0,0,0,5,5,0,0,65761,逸達一          
2026-06-26,0,0,0,0,0,0,6,8,-2,-2,65761,逸達一          
2026-06-29,0,0,0,0,0,0,28,25,3,3,65761,逸達一          
2026-07-02,0,0,0,0,0,0,0,1,-1,-1,65761,逸達一          
2026-07-03,0,0,0,0,0,0,1,1,0,0,65761,逸達一          
2026-07-07,0,0,0,0,0,0,11,11,0,0,65761,逸達一          
2026-07-08,0,0,0,0,0,0,15,14,1,1,65761,逸達一          
2026-07-14,0,0,0,0,0,0,3,3,0,0,65761,逸達一          
2026-07-16,0,0,0,0,0,0,7,19,-12,-12,65761,逸達一          
2026-07-20,0,0,0,0,0,0,1,1,0,0,65761,逸達一          
