date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2025-06-25,0,68,-68,0,0,0,55,20,35,-33,61777,達麗七          
2025-06-26,0,6,-6,0,0,0,3,0,3,-3,61777,達麗七          
2025-06-27,0,5,-5,0,0,0,4,0,4,-1,61777,達麗七          
2025-06-30,0,0,0,0,0,0,3,0,3,3,61777,達麗七          
2025-07-01,0,25,-25,0,0,0,5,0,5,-20,61777,達麗七          
2025-07-02,0,16,-16,0,0,0,1400,190,1210,1194,61777,達麗七          
2025-07-03,0,0,0,0,0,0,72,10,62,62,61777,達麗七          
2025-07-04,0,0,0,0,0,0,39,15,24,24,61777,達麗七          
2025-07-07,0,0,0,0,0,0,24,5,19,19,61777,達麗七          
2025-07-08,0,0,0,0,0,0,23,0,23,23,61777,達麗七          
2025-07-09,0,0,0,0,0,0,8,0,8,8,61777,達麗七          
2025-07-11,0,0,0,0,0,0,15,6,9,9,61777,達麗七          
2025-07-14,0,0,0,0,0,0,9,6,3,3,61777,達麗七          
2025-07-15,0,0,0,0,0,0,11,3,8,8,61777,達麗七          
2025-07-16,0,0,0,0,0,0,5,6,-1,-1,61777,達麗七          
2025-07-17,0,0,0,0,0,0,23,3,20,20,61777,達麗七          
2025-07-21,0,0,0,0,0,0,20,10,10,10,61777,達麗七          
2025-07-22,0,0,0,0,0,0,1,0,1,1,61777,達麗七          
2025-07-23,0,0,0,0,0,0,13,8,5,5,61777,達麗七          
2025-07-24,0,0,0,0,0,0,60,58,2,2,61777,達麗七          
2025-07-25,0,0,0,0,0,0,13,10,3,3,61777,達麗七          
2025-07-28,0,0,0,0,0,0,9,0,9,9,61777,達麗七          
2025-07-29,0,0,0,0,0,0,28,14,14,14,61777,達麗七          
2025-07-30,0,0,0,0,0,0,32,31,1,1,61777,達麗七          
2025-07-31,0,0,0,0,0,0,10,11,-1,-1,61777,達麗七          
2025-08-01,0,0,0,0,0,0,67,13,54,54,61777,達麗七          
2025-08-04,0,0,0,0,0,0,62,13,49,49,61777,達麗七          
2025-08-05,0,0,0,0,0,0,110,10,100,100,61777,達麗七          
2025-08-06,0,0,0,0,0,0,10,0,10,10,61777,達麗七          
2025-08-07,0,0,0,0,0,0,8,0,8,8,61777,達麗七          
2025-08-08,0,0,0,0,0,0,25,25,0,0,61777,達麗七          
2025-08-11,0,0,0,0,0,0,15,15,0,0,61777,達麗七          
2025-08-12,0,0,0,0,0,0,30,20,10,10,61777,達麗七          
2025-08-13,0,0,0,0,0,0,49,48,1,1,61777,達麗七          
2025-08-14,0,0,0,0,0,0,10,20,-10,-10,61777,達麗七          
2025-08-15,0,0,0,0,0,0,73,75,-2,-2,61777,達麗七          
2025-08-18,0,0,0,0,0,0,20,20,0,0,61777,達麗七          
2025-08-19,0,0,0,0,0,0,25,26,-1,-1,61777,達麗七          
2025-08-21,0,0,0,0,0,0,15,15,0,0,61777,達麗七          
2025-08-22,0,0,0,0,0,0,16,16,0,0,61777,達麗七          
2025-08-26,0,0,0,0,0,0,31,31,0,0,61777,達麗七          
2025-08-27,0,0,0,0,0,0,15,10,5,5,61777,達麗七          
2025-08-28,0,0,0,0,0,0,27,15,12,12,61777,達麗七          
2025-09-02,0,0,0,0,0,0,10,24,-14,-14,61777,達麗七          
2025-09-03,0,0,0,0,0,0,10,10,0,0,61777,達麗七          
2025-09-04,0,0,0,0,0,0,88,90,-2,-2,61777,達麗七          
2025-09-05,0,0,0,0,0,0,32,47,-15,-15,61777,達麗七          
2025-09-08,0,0,0,0,0,0,23,5,18,18,61777,達麗七          
2025-09-11,0,0,0,0,0,0,42,36,6,6,61777,達麗七          
2025-09-12,0,0,0,0,0,0,18,23,-5,-5,61777,達麗七          
2025-09-16,0,0,0,0,0,0,0,1,-1,-1,61777,達麗七          
