date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-13,0,0,0,0,0,0,10,10,0,0,41641,承業一
2015-01-16,0,0,0,0,15,-15,10,0,10,-5,41641,承業一
2015-01-19,0,0,0,0,35,-35,37,0,37,2,41641,承業一
2015-01-23,0,0,0,0,0,0,2,10,-8,-8,41641,承業一
2015-01-26,0,0,0,0,0,0,12,3,9,9,41641,承業一
2015-02-03,0,0,0,0,0,0,18,18,0,0,41641,承業一
2015-02-04,0,0,0,0,0,0,27,0,27,27,41641,承業一
2015-02-05,0,0,0,0,0,0,0,2,-2,-2,41641,承業一
2015-02-09,0,0,0,0,0,0,22,0,22,22,41641,承業一
2015-03-13,0,0,0,0,0,0,27,27,0,0,41641,承業一
2015-03-16,0,0,0,0,0,0,26,28,-2,-2,41641,承業一
2015-03-17,0,0,0,0,0,0,53,0,53,53,41641,承業一
2015-03-19,0,0,0,0,0,0,2,0,2,2,41641,承業一
2015-03-20,0,0,0,0,0,0,55,55,0,0,41641,承業一
2015-03-23,0,0,0,0,0,0,13,13,0,0,41641,承業一
2015-03-24,0,0,0,0,0,0,35,35,0,0,41641,承業一
2015-03-25,0,0,0,0,0,0,20,20,0,0,41641,承業一
2015-03-27,0,0,0,0,0,0,5,5,0,0,41641,承業一
2015-03-30,0,0,0,0,0,0,10,10,0,0,41641,承業一
2015-04-01,0,0,0,0,0,0,8,10,-2,-2,41641,承業一
2015-04-02,0,0,0,0,0,0,5,5,0,0,41641,承業一
2015-04-14,0,0,0,0,0,0,56,56,0,0,41641,承業一
2015-04-15,0,0,0,0,0,0,10,10,0,0,41641,承業一
2015-04-24,0,0,0,0,0,0,12,10,2,2,41641,承業一
2015-04-27,0,0,0,0,0,0,8,5,3,3,41641,承業一
2015-04-30,0,0,0,0,0,0,20,20,0,0,41641,承業一
2015-05-06,0,0,0,0,0,0,11,10,1,1,41641,承業一
2015-05-15,0,0,0,0,0,0,5,0,5,5,41641,承業一
2015-05-29,0,0,0,0,0,0,0,10,-10,-10,41641,承業一
2015-06-04,0,0,0,0,0,0,6,7,-1,-1,41641,承業一
2015-06-08,0,0,0,0,0,0,6,0,6,6,41641,承業一
2015-06-10,0,0,0,0,0,0,1,0,1,1,41641,承業一
2015-06-11,0,0,0,0,0,0,5,0,5,5,41641,承業一
2015-06-15,0,0,0,0,0,0,50,50,0,0,41641,承業一
