date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-22,0,0,0,0,0,0,4,13,-9,-9,31281,昇銳一
2015-01-23,0,0,0,0,0,0,2,7,-5,-5,31281,昇銳一
2015-03-03,0,0,0,0,0,0,0,1,-1,-1,31281,昇銳一
2015-03-06,0,0,0,0,0,0,15,15,0,0,31281,昇銳一
2015-03-09,0,0,0,0,0,0,5,5,0,0,31281,昇銳一
2015-03-17,0,0,0,0,0,0,0,8,-8,-8,31281,昇銳一
2015-03-18,0,0,0,0,0,0,0,12,-12,-12,31281,昇銳一
2015-03-20,0,0,0,0,0,0,0,21,-21,-21,31281,昇銳一
2015-03-23,0,0,0,0,0,0,49,38,11,11,31281,昇銳一
2015-03-24,0,0,0,0,0,0,15,28,-13,-13,31281,昇銳一
2015-03-25,0,0,0,0,0,0,12,77,-65,-65,31281,昇銳一
2015-03-26,0,0,0,0,0,0,5,10,-5,-5,31281,昇銳一
2015-03-27,0,0,0,0,0,0,0,15,-15,-15,31281,昇銳一
2015-03-30,0,0,0,0,0,0,10,2,8,8,31281,昇銳一
2015-04-08,0,0,0,0,0,0,10,26,-16,-16,31281,昇銳一
2015-04-09,0,0,0,0,0,0,24,42,-18,-18,31281,昇銳一
2015-04-10,0,0,0,0,0,0,20,24,-4,-4,31281,昇銳一
2015-04-13,0,0,0,0,0,0,0,13,-13,-13,31281,昇銳一
2015-04-15,0,0,0,0,0,0,2,37,-35,-35,31281,昇銳一
2015-04-16,0,0,0,0,0,0,1,9,-8,-8,31281,昇銳一
2015-04-17,0,0,0,0,0,0,5,5,0,0,31281,昇銳一
2015-04-20,0,0,0,0,0,0,5,0,5,5,31281,昇銳一
2015-04-21,0,0,0,0,0,0,13,14,-1,-1,31281,昇銳一
2015-04-22,0,0,0,0,0,0,0,12,-12,-12,31281,昇銳一
2015-04-23,0,0,0,0,0,0,8,17,-9,-9,31281,昇銳一
2015-04-24,0,0,0,0,0,0,0,2,-2,-2,31281,昇銳一
