date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2022-09-12,0,0,0,0,0,0,123,30,93,93,64692,大樹二
2022-09-13,0,0,0,0,0,0,6,31,-25,-25,64692,大樹二
2022-09-14,0,0,0,0,0,0,18,89,-71,-71,64692,大樹二
2022-09-15,0,0,0,0,0,0,14,2,12,12,64692,大樹二
2022-09-16,0,0,0,0,0,0,8,15,-7,-7,64692,大樹二
2022-09-19,0,0,0,0,0,0,3453,30,3423,3423,64692,大樹二
2022-09-20,0,0,0,0,0,0,607,5,602,602,64692,大樹二
2022-09-21,0,0,0,0,0,0,173,11,162,162,64692,大樹二
2022-09-22,0,0,0,0,0,0,23,10,13,13,64692,大樹二
2022-09-23,0,0,0,0,0,0,72,71,1,1,64692,大樹二
2022-09-26,0,0,0,0,0,0,141,141,0,0,64692,大樹二
2022-09-27,0,0,0,0,0,0,28,13,15,15,64692,大樹二
2022-09-28,0,0,0,0,0,0,40,20,20,20,64692,大樹二
2022-09-29,0,0,0,0,0,0,132,130,2,2,64692,大樹二
2022-09-30,0,0,0,0,0,0,39,11,28,28,64692,大樹二
2022-10-03,0,0,0,0,0,0,300,300,0,0,64692,大樹二
2022-10-04,0,0,0,0,0,0,147,144,3,3,64692,大樹二
2022-10-05,0,0,0,0,0,0,10,405,-395,-395,64692,大樹二
2022-10-06,0,0,0,0,0,0,1,0,1,1,64692,大樹二
2022-10-07,0,0,0,0,0,0,15,240,-225,-225,64692,大樹二
2022-10-11,0,0,0,0,0,0,5,7,-2,-2,64692,大樹二
2022-10-12,0,0,0,0,0,0,139,132,7,7,64692,大樹二
2022-10-13,0,0,0,0,0,0,8,4,4,4,64692,大樹二
2022-10-14,0,0,0,0,0,0,11,10,1,1,64692,大樹二
2022-10-17,0,0,0,0,0,0,2,3,-1,-1,64692,大樹二
2022-10-18,0,0,0,0,0,0,145,143,2,2,64692,大樹二
2022-10-19,0,0,0,0,0,0,14,7,7,7,64692,大樹二
2022-10-20,0,0,0,0,0,0,1,3,-2,-2,64692,大樹二
2022-10-21,0,0,0,0,0,0,3,0,3,3,64692,大樹二
2022-10-24,0,0,0,0,0,0,132,132,0,0,64692,大樹二
2022-10-25,0,0,0,0,0,0,5,5,0,0,64692,大樹二
2022-10-26,0,0,0,0,0,0,130,130,0,0,64692,大樹二
2022-10-27,0,0,0,0,0,0,60,60,0,0,64692,大樹二
2022-10-28,0,0,0,0,0,0,130,130,0,0,64692,大樹二
2022-11-01,0,0,0,0,0,0,132,132,0,0,64692,大樹二
2022-11-02,0,0,0,0,0,0,1,1,0,0,64692,大樹二
2022-11-03,0,0,0,0,0,0,131,130,1,1,64692,大樹二
2022-11-11,0,0,0,0,0,0,10,21,-11,-11,64692,大樹二
2022-11-14,0,0,0,0,0,0,7,27,-20,-20,64692,大樹二
2022-11-15,0,0,0,0,0,0,13,18,-5,-5,64692,大樹二
2022-11-16,0,0,0,0,0,0,33,55,-22,-22,64692,大樹二
2022-11-17,0,0,0,0,0,0,39,11,28,28,64692,大樹二
2022-11-18,0,0,0,0,0,0,130,135,-5,-5,64692,大樹二
2022-11-21,0,0,0,0,0,0,0,40,-40,-40,64692,大樹二
2022-11-22,0,0,0,0,0,0,130,130,0,0,64692,大樹二
2022-11-23,0,0,0,0,0,0,6,30,-24,-24,64692,大樹二
2022-11-24,0,0,0,0,0,0,135,137,-2,-2,64692,大樹二
2022-11-25,0,0,0,0,0,0,1,1,0,0,64692,大樹二
2022-11-28,0,0,0,0,0,0,19,19,0,0,64692,大樹二
2022-11-29,0,0,0,0,0,0,8,9,-1,-1,64692,大樹二
2022-11-30,0,0,0,0,0,0,1,1,0,0,64692,大樹二
2022-12-01,0,0,0,0,0,0,138,131,7,7,64692,大樹二
2022-12-02,0,0,0,0,0,0,2,22,-20,-20,64692,大樹二
2022-12-05,0,0,0,0,0,0,137,133,4,4,64692,大樹二
2022-12-06,0,0,0,0,0,0,13,6,7,7,64692,大樹二
2022-12-07,0,0,0,0,0,0,140,135,5,5,64692,大樹二
2022-12-08,0,0,0,0,0,0,2,1,1,1,64692,大樹二
2022-12-09,0,0,0,0,0,0,145,136,9,9,64692,大樹二
2022-12-12,0,0,0,0,0,0,8,8,0,0,64692,大樹二
2022-12-13,0,0,0,0,0,0,133,130,3,3,64692,大樹二
2022-12-15,0,0,0,0,0,0,14,3,11,11,64692,大樹二
2022-12-16,0,0,0,0,0,0,133,127,6,6,64692,大樹二
2022-12-19,0,0,0,0,0,0,2,9,-7,-7,64692,大樹二
2022-12-20,0,0,0,0,0,0,115,151,-36,-36,64692,大樹二
2022-12-21,0,0,0,0,0,0,3,1,2,2,64692,大樹二
2022-12-22,0,0,0,0,0,0,110,110,0,0,64692,大樹二
2022-12-23,0,0,0,0,0,0,10,860,-850,-850,64692,大樹二
2022-12-26,0,0,0,0,0,0,115,5,110,110,64692,大樹二
2022-12-28,0,0,0,0,0,0,4,21,-17,-17,64692,大樹二
2022-12-29,0,0,0,0,0,0,0,2,-2,-2,64692,大樹二
2023-01-03,0,0,0,0,0,0,5,31,-26,-26,64692,大樹二
2023-01-04,0,0,0,0,0,0,1,1,0,0,64692,大樹二
2023-01-05,0,0,0,0,0,0,1,11,-10,-10,64692,大樹二
2023-01-06,0,0,0,0,0,0,3,1,2,2,64692,大樹二
2023-01-09,0,0,0,0,0,0,3,21,-18,-18,64692,大樹二
2023-01-10,0,0,0,0,0,0,0,10,-10,-10,64692,大樹二
2023-01-11,0,0,0,0,0,0,1,16,-15,-15,64692,大樹二
2023-01-12,0,0,0,0,0,0,2,0,2,2,64692,大樹二
2023-01-16,0,0,0,0,0,0,10,7,3,3,64692,大樹二
2023-01-17,0,0,0,0,0,0,10,7,3,3,64692,大樹二
2023-01-31,0,0,0,0,0,0,20,5,15,15,64692,大樹二
2023-02-01,0,0,0,0,0,0,2,1,1,1,64692,大樹二
2023-02-02,0,0,0,0,0,0,71,76,-5,-5,64692,大樹二
2023-02-03,0,0,0,0,0,0,14,11,3,3,64692,大樹二
2023-02-06,0,0,0,0,0,0,1,5,-4,-4,64692,大樹二
2023-02-07,0,0,0,0,0,0,1,15,-14,-14,64692,大樹二
2023-02-08,0,0,0,0,0,0,25,22,3,3,64692,大樹二
2023-02-09,0,0,0,0,0,0,2,9,-7,-7,64692,大樹二
2023-02-10,0,0,0,0,0,0,73,83,-10,-10,64692,大樹二
2023-02-13,0,0,0,0,0,0,0,20,-20,-20,64692,大樹二
2023-02-14,0,0,0,0,0,0,513,511,2,2,64692,大樹二
2023-02-15,0,0,0,0,0,0,2,6,-4,-4,64692,大樹二
2023-02-16,0,0,0,0,0,0,255,271,-16,-16,64692,大樹二
2023-02-17,0,0,0,0,0,0,112,116,-4,-4,64692,大樹二
2023-02-20,0,0,0,0,0,0,28,47,-19,-19,64692,大樹二
2023-02-21,0,0,0,0,0,0,139,130,9,9,64692,大樹二
2023-02-22,0,0,0,0,0,0,11,1,10,10,64692,大樹二
2023-02-23,0,0,0,0,0,0,124,132,-8,-8,64692,大樹二
2023-02-24,0,0,0,0,0,0,59,27,32,32,64692,大樹二
2023-03-01,0,0,0,0,0,0,114,255,-141,-141,64692,大樹二
2023-03-02,0,0,0,0,0,0,116,114,2,2,64692,大樹二
2023-03-03,0,0,0,0,0,0,512,1,511,511,64692,大樹二
2023-03-06,0,0,0,0,0,0,141,112,29,29,64692,大樹二
2023-03-07,0,0,0,0,0,0,416,2,414,414,64692,大樹二
2023-03-08,0,0,0,0,0,0,120,111,9,9,64692,大樹二
2023-03-09,0,0,0,0,0,0,99,12,87,87,64692,大樹二
2023-03-10,0,0,0,0,0,0,84,81,3,3,64692,大樹二
2023-03-13,0,0,0,0,0,0,0,7,-7,-7,64692,大樹二
