date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2026-02-04,0,0,0,0,0,0,0,2,-2,-2,49231,力士一          
2026-02-05,0,0,0,0,0,0,800,0,800,800,49231,力士一          
2026-02-06,0,0,0,0,0,0,1,0,1,1,49231,力士一          
2026-02-09,0,0,0,0,0,0,1,0,1,1,49231,力士一          
2026-02-23,0,0,0,0,0,0,1,0,1,1,49231,力士一          
2026-02-26,0,0,0,0,0,0,0,2,-2,-2,49231,力士一          
2026-03-16,0,0,0,0,0,0,0,3,-3,-3,49231,力士一          
2026-03-17,0,0,0,0,0,0,0,15,-15,-15,49231,力士一          
2026-03-18,0,0,0,0,0,0,3,35,-32,-32,49231,力士一          
2026-03-19,0,0,0,0,0,0,6,0,6,6,49231,力士一          
2026-03-23,0,0,0,0,0,0,1,0,1,1,49231,力士一          
2026-03-25,0,0,0,0,0,0,1,0,1,1,49231,力士一          
2026-04-02,0,0,0,0,0,0,1,0,1,1,49231,力士一          
2026-04-27,0,0,0,0,0,0,0,1,-1,-1,49231,力士一          
2026-05-04,0,0,0,0,0,0,1,10,-9,-9,49231,力士一          
2026-05-05,0,0,0,0,0,0,11,10,1,1,49231,力士一          
2026-05-06,0,0,0,0,0,0,1,0,1,1,49231,力士一          
2026-05-07,0,0,0,0,0,0,2,0,2,2,49231,力士一          
2026-05-11,0,0,0,0,0,0,3,0,3,3,49231,力士一          
2026-05-12,0,0,0,0,0,0,0,32,-32,-32,49231,力士一          
2026-05-13,0,0,0,0,0,0,9,123,-114,-114,49231,力士一          
2026-05-20,0,0,0,0,0,0,2,4,-2,-2,49231,力士一          
2026-05-21,0,0,0,0,0,0,3,23,-20,-20,49231,力士一          
2026-05-22,0,0,0,0,0,0,1,55,-54,-54,49231,力士一          
2026-05-25,0,0,0,0,0,0,0,73,-73,-73,49231,力士一          
2026-05-26,0,0,0,0,0,0,2,25,-23,-23,49231,力士一          
2026-05-27,0,0,0,0,0,0,39,118,-79,-79,49231,力士一          
2026-05-28,0,0,0,0,0,0,4,56,-52,-52,49231,力士一          
2026-06-02,0,0,0,0,0,0,4,5,-1,-1,49231,力士一          
2026-06-03,0,0,0,0,0,0,0,6,-6,-6,49231,力士一          
2026-06-10,0,0,0,0,0,0,0,2,-2,-2,49231,力士一          
2026-06-12,0,0,0,0,0,0,0,12,-12,-12,49231,力士一          
2026-06-15,0,0,0,0,0,0,0,16,-16,-16,49231,力士一          
2026-06-16,0,0,0,0,0,0,10,10,0,0,49231,力士一          
2026-06-17,0,0,0,0,0,0,0,2,-2,-2,49231,力士一          
2026-06-18,0,0,0,0,0,0,0,2,-2,-2,49231,力士一          
2026-06-22,0,0,0,0,0,0,0,26,-26,-26,49231,力士一          
2026-06-23,0,0,0,0,0,0,0,15,-15,-15,49231,力士一          
2026-06-30,0,0,0,0,0,0,0,25,-25,-25,49231,力士一          
