date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2024-12-05,50,60,-10,0,0,0,312,97,215,205,68701,騰雲一          
2024-12-06,31,0,31,0,0,0,50,75,-25,6,68701,騰雲一          
2024-12-09,74,0,74,0,0,0,59,82,-23,51,68701,騰雲一          
2024-12-10,8,50,-42,0,0,0,226,130,96,54,68701,騰雲一          
2024-12-11,0,0,0,0,0,0,33,121,-88,-88,68701,騰雲一          
2024-12-12,0,0,0,0,0,0,1399,214,1185,1185,68701,騰雲一          
2024-12-13,0,0,0,0,0,0,117,14,103,103,68701,騰雲一          
2024-12-16,0,0,0,0,0,0,30,4,26,26,68701,騰雲一          
2024-12-17,0,0,0,0,0,0,37,0,37,37,68701,騰雲一          
2024-12-18,0,0,0,0,0,0,18,0,18,18,68701,騰雲一          
2024-12-19,0,0,0,0,0,0,140,56,84,84,68701,騰雲一          
2024-12-20,0,0,0,0,0,0,0,7,-7,-7,68701,騰雲一          
2024-12-23,0,0,0,0,0,0,0,5,-5,-5,68701,騰雲一          
2024-12-24,0,6,-6,0,0,0,6,6,0,-6,68701,騰雲一          
2024-12-25,0,0,0,0,0,0,112,95,17,17,68701,騰雲一          
2024-12-26,0,0,0,0,0,0,63,48,15,15,68701,騰雲一          
2024-12-27,0,40,-40,0,0,0,77,14,63,23,68701,騰雲一          
2024-12-30,0,5,-5,0,0,0,23,9,14,9,68701,騰雲一          
2024-12-31,0,1,-1,0,0,0,2,1,1,0,68701,騰雲一          
2025-01-03,0,0,0,0,0,0,13,1,12,12,68701,騰雲一          
2025-01-06,0,7,-7,0,0,0,20,7,13,6,68701,騰雲一          
2025-01-07,0,35,-35,0,0,0,52,1,51,16,68701,騰雲一          
2025-01-08,0,5,-5,0,0,0,9,1,8,3,68701,騰雲一          
2025-01-09,0,10,-10,0,0,0,42,31,11,1,68701,騰雲一          
2025-01-10,0,0,0,0,0,0,2,1,1,1,68701,騰雲一          
2025-01-13,0,10,-10,0,0,0,36,14,22,12,68701,騰雲一          
2025-01-14,0,10,-10,0,0,0,24,1,23,13,68701,騰雲一          
2025-01-15,0,0,0,0,0,0,0,1,-1,-1,68701,騰雲一          
2025-01-16,0,1,-1,0,0,0,2,1,1,0,68701,騰雲一          
2025-01-22,0,15,-15,0,0,0,26,10,16,1,68701,騰雲一          
2025-02-03,0,0,0,0,0,0,70,39,31,31,68701,騰雲一          
2025-02-04,0,8,-8,0,0,0,112,41,71,63,68701,騰雲一          
2025-02-05,0,0,0,0,0,0,42,21,21,21,68701,騰雲一          
2025-02-06,0,0,0,0,0,0,73,48,25,25,68701,騰雲一          
2025-02-07,0,0,0,0,0,0,196,110,86,86,68701,騰雲一          
2025-02-10,0,0,0,0,0,0,77,82,-5,-5,68701,騰雲一          
2025-02-11,0,0,0,0,0,0,24,22,2,2,68701,騰雲一          
2025-02-12,0,0,0,0,0,0,28,27,1,1,68701,騰雲一          
2025-02-13,0,0,0,0,0,0,20,0,20,20,68701,騰雲一          
2025-02-14,0,0,0,0,0,0,27,28,-1,-1,68701,騰雲一          
2025-02-17,0,0,0,0,0,0,44,19,25,25,68701,騰雲一          
2025-02-18,0,0,0,0,0,0,16,1,15,15,68701,騰雲一          
2025-02-19,0,0,0,0,0,0,24,1,23,23,68701,騰雲一          
2025-02-20,0,0,0,0,0,0,13,1,12,12,68701,騰雲一          
2025-02-21,0,0,0,0,0,0,17,12,5,5,68701,騰雲一          
2025-02-24,0,0,0,0,0,0,48,19,29,29,68701,騰雲一          
2025-02-25,0,0,0,0,0,0,25,1,24,24,68701,騰雲一          
2025-02-26,0,0,0,0,0,0,3,0,3,3,68701,騰雲一          
2025-02-27,0,0,0,0,0,0,8,3,5,5,68701,騰雲一          
2025-03-03,0,0,0,0,0,0,15,0,15,15,68701,騰雲一          
2025-03-04,0,0,0,0,0,0,15,0,15,15,68701,騰雲一          
2025-03-05,0,0,0,0,0,0,21,1,20,20,68701,騰雲一          
2025-03-07,0,0,0,0,0,0,27,5,22,22,68701,騰雲一          
2025-03-13,0,0,0,0,0,0,3,6,-3,-3,68701,騰雲一          
2025-03-17,0,0,0,0,0,0,4,2,2,2,68701,騰雲一          
2025-03-18,0,0,0,0,0,0,2,2,0,0,68701,騰雲一          
2025-03-19,0,0,0,0,0,0,42,43,-1,-1,68701,騰雲一          
2025-03-20,0,0,0,0,0,0,21,17,4,4,68701,騰雲一          
2025-03-21,0,0,0,0,0,0,13,7,6,6,68701,騰雲一          
2025-03-24,0,0,0,0,0,0,10,10,0,0,68701,騰雲一          
2025-03-26,0,0,0,0,0,0,3,3,0,0,68701,騰雲一          
2025-03-28,0,0,0,0,0,0,2,2,0,0,68701,騰雲一          
2025-04-01,0,0,0,0,0,0,7,6,1,1,68701,騰雲一          
2025-04-08,0,0,0,0,0,0,0,5,-5,-5,68701,騰雲一          
2025-04-15,0,0,0,0,0,0,5,0,5,5,68701,騰雲一          
2025-04-21,0,0,0,0,0,0,0,10,-10,-10,68701,騰雲一          
2025-04-30,0,0,0,0,0,0,2,1,1,1,68701,騰雲一          
2025-05-09,0,0,0,0,0,0,8,2,6,6,68701,騰雲一          
2025-05-15,0,0,0,0,0,0,7,1,6,6,68701,騰雲一          
2025-05-29,0,0,0,0,0,0,0,2,-2,-2,68701,騰雲一          
2025-06-02,0,0,0,0,0,0,4,0,4,4,68701,騰雲一          
2025-06-04,0,0,0,0,0,0,2,0,2,2,68701,騰雲一          
2025-06-11,0,0,0,0,0,0,5,1,4,4,68701,騰雲一          
2025-06-12,0,0,0,0,0,0,12,10,2,2,68701,騰雲一          
2025-06-17,0,0,0,0,0,0,3,2,1,1,68701,騰雲一          
2025-06-23,0,0,0,0,0,0,2,0,2,2,68701,騰雲一          
2025-06-24,0,0,0,0,0,0,6,5,1,1,68701,騰雲一          
2025-06-26,1,0,1,0,0,0,42,33,9,10,68701,騰雲一          
2025-06-27,0,0,0,0,0,0,12,11,1,1,68701,騰雲一          
2025-07-01,0,0,0,0,0,0,22,17,5,5,68701,騰雲一          
2025-07-02,0,0,0,0,0,0,15,14,1,1,68701,騰雲一          
2025-07-03,0,0,0,0,0,0,9,9,0,0,68701,騰雲一          
2025-07-08,0,0,0,0,0,0,0,1,-1,-1,68701,騰雲一          
2025-07-17,0,0,0,0,0,0,1,0,1,1,68701,騰雲一          
2025-07-23,0,0,0,0,0,0,1,0,1,1,68701,騰雲一          
2025-08-07,0,0,0,0,0,0,6,1,5,5,68701,騰雲一          
2025-08-08,0,0,0,0,0,0,40,26,14,14,68701,騰雲一          
2025-08-11,0,0,0,0,0,0,22,23,-1,-1,68701,騰雲一          
2025-08-12,0,0,0,0,0,0,10,10,0,0,68701,騰雲一          
2025-08-15,0,0,0,0,0,0,0,8,-8,-8,68701,騰雲一          
2025-08-18,0,0,0,0,0,0,0,2,-2,-2,68701,騰雲一          
2025-08-19,0,0,0,0,0,0,49,48,1,1,68701,騰雲一          
2025-08-20,0,0,0,0,0,0,1,1,0,0,68701,騰雲一          
2025-08-28,0,0,0,0,0,0,15,2,13,13,68701,騰雲一          
2025-08-29,0,0,0,0,0,0,0,3,-3,-3,68701,騰雲一          
2025-09-01,0,0,0,0,0,0,10,10,0,0,68701,騰雲一          
2025-09-03,0,0,0,0,0,0,3,1,2,2,68701,騰雲一          
2025-09-04,0,0,0,0,0,0,22,21,1,1,68701,騰雲一          
2025-09-05,0,0,0,0,0,0,4,2,2,2,68701,騰雲一          
2025-09-11,0,0,0,0,0,0,1,1,0,0,68701,騰雲一          
2025-09-12,0,0,0,0,0,0,1,1,0,0,68701,騰雲一          
2025-09-15,0,0,0,0,0,0,0,1,-1,-1,68701,騰雲一          
2025-09-17,0,0,0,0,0,0,2,2,0,0,68701,騰雲一          
2025-09-18,0,0,0,0,0,0,17,11,6,6,68701,騰雲一          
2025-09-19,0,0,0,0,0,0,16,42,-26,-26,68701,騰雲一          
2025-09-22,0,0,0,0,0,0,2,7,-5,-5,68701,騰雲一          
2025-09-23,0,0,0,0,0,0,2,2,0,0,68701,騰雲一          
2025-09-25,0,0,0,0,0,0,0,18,-18,-18,68701,騰雲一          
2025-09-30,0,0,0,0,0,0,44,1,43,43,68701,騰雲一          
2025-10-01,0,0,0,0,0,0,0,7,-7,-7,68701,騰雲一          
2025-10-02,0,0,0,0,0,0,0,50,-50,-50,68701,騰雲一          
2025-10-03,0,0,0,0,0,0,57,0,57,57,68701,騰雲一          
2025-10-07,0,0,0,0,0,0,15,4,11,11,68701,騰雲一          
2025-10-08,0,0,0,0,0,0,0,15,-15,-15,68701,騰雲一          
2025-10-09,0,0,0,0,0,0,10,20,-10,-10,68701,騰雲一          
2025-10-15,0,0,0,0,0,0,34,1,33,33,68701,騰雲一          
2025-10-16,0,0,0,0,0,0,6,1,5,5,68701,騰雲一          
2025-10-20,0,0,0,0,0,0,7,6,1,1,68701,騰雲一          
2025-10-27,0,0,0,0,0,0,5,1,4,4,68701,騰雲一          
2025-10-28,0,0,0,0,0,0,6,6,0,0,68701,騰雲一          
2025-10-29,0,0,0,0,0,0,74,1,73,73,68701,騰雲一          
2025-10-30,0,0,0,0,0,0,29,1,28,28,68701,騰雲一          
2025-11-03,0,0,0,0,0,0,3,3,0,0,68701,騰雲一          
2025-11-04,0,0,0,0,0,0,6,4,2,2,68701,騰雲一          
2025-11-06,0,0,0,0,0,0,2,2,0,0,68701,騰雲一          
2025-11-07,0,0,0,0,0,0,9,9,0,0,68701,騰雲一          
2025-11-10,0,1,-1,0,0,0,10,9,1,0,68701,騰雲一          
2025-11-11,0,0,0,0,0,0,4,4,0,0,68701,騰雲一          
2025-11-12,0,0,0,0,0,0,1,1,0,0,68701,騰雲一          
2025-11-24,0,0,0,0,0,0,2,0,2,2,68701,騰雲一          
2025-12-10,0,0,0,0,0,0,1,2,-1,-1,68701,騰雲一          
2025-12-16,0,0,0,0,0,0,0,2,-2,-2,68701,騰雲一          
2025-12-17,0,0,0,0,0,0,1,0,1,1,68701,騰雲一          
2025-12-18,0,0,0,0,0,0,0,1,-1,-1,68701,騰雲一          
2025-12-19,0,0,0,0,0,0,2,13,-11,-11,68701,騰雲一          
2025-12-22,0,0,0,0,0,0,0,3,-3,-3,68701,騰雲一          
2025-12-23,0,0,0,0,0,0,20,10,10,10,68701,騰雲一          
2025-12-24,0,0,0,0,0,0,3,8,-5,-5,68701,騰雲一          
2025-12-26,0,0,0,0,0,0,23,21,2,2,68701,騰雲一          
2025-12-29,0,0,0,0,0,0,2,0,2,2,68701,騰雲一          
2025-12-30,0,0,0,0,0,0,4,1,3,3,68701,騰雲一          
2025-12-31,0,0,0,0,0,0,1,0,1,1,68701,騰雲一          
2026-01-13,0,0,0,0,0,0,3,0,3,3,68701,騰雲一          
2026-01-15,0,0,0,0,0,0,2,2,0,0,68701,騰雲一          
2026-01-16,0,0,0,0,0,0,2,0,2,2,68701,騰雲一          
2026-01-28,0,0,0,0,0,0,3,0,3,3,68701,騰雲一          
2026-02-04,0,0,0,0,0,0,1,1,0,0,68701,騰雲一          
2026-02-05,0,0,0,0,0,0,1,0,1,1,68701,騰雲一          
2026-03-02,0,0,0,0,0,0,7,6,1,1,68701,騰雲一          
2026-03-04,0,0,0,0,0,0,25,5,20,20,68701,騰雲一          
2026-03-05,0,0,0,0,0,0,11,0,11,11,68701,騰雲一          
2026-03-12,0,0,0,0,0,0,16,11,5,5,68701,騰雲一          
2026-03-31,0,0,0,0,0,0,1,0,1,1,68701,騰雲一          
2026-04-08,0,0,0,0,0,0,3,1,2,2,68701,騰雲一          
2026-04-17,0,0,0,0,0,0,8,8,0,0,68701,騰雲一          
2026-05-21,0,0,0,0,0,0,0,1,-1,-1,68701,騰雲一          
2026-05-28,0,0,0,0,0,0,1,4,-3,-3,68701,騰雲一          
2026-05-29,0,0,0,0,0,0,11,39,-28,-28,68701,騰雲一          
2026-06-01,0,0,0,0,0,0,41,82,-41,-41,68701,騰雲一          
2026-06-02,0,0,0,0,0,0,34,108,-74,-74,68701,騰雲一          
2026-06-03,0,0,0,0,0,0,3,0,3,3,68701,騰雲一          
2026-06-04,0,0,0,0,0,0,12,0,12,12,68701,騰雲一          
2026-06-05,0,0,0,0,0,0,0,6,-6,-6,68701,騰雲一          
2026-06-08,0,0,0,0,0,0,1,0,1,1,68701,騰雲一          
2026-06-09,0,0,0,0,0,0,0,64,-64,-64,68701,騰雲一          
2026-06-10,0,0,0,0,0,0,0,11,-11,-11,68701,騰雲一          
2026-06-11,0,0,0,0,0,0,0,15,-15,-15,68701,騰雲一          
2026-06-15,0,0,0,0,0,0,0,1,-1,-1,68701,騰雲一          
2026-06-18,0,0,0,0,0,0,10,10,0,0,68701,騰雲一          
2026-06-22,0,0,0,0,0,0,0,1,-1,-1,68701,騰雲一          
2026-06-23,0,0,0,0,0,0,5,27,-22,-22,68701,騰雲一          
2026-07-01,0,0,0,0,0,0,1,4,-3,-3,68701,騰雲一          
2026-07-02,0,0,0,0,0,0,4,18,-14,-14,68701,騰雲一          
2026-07-03,0,0,0,0,0,0,2,11,-9,-9,68701,騰雲一          
2026-07-08,0,0,0,0,0,0,24,24,0,0,68701,騰雲一          
2026-07-13,0,0,0,0,0,0,1,0,1,1,68701,騰雲一          
2026-07-15,0,0,0,0,0,0,1,4,-3,-3,68701,騰雲一          
2026-07-16,0,0,0,0,0,0,26,73,-47,-47,68701,騰雲一          
2026-07-17,0,0,0,0,0,0,1,14,-13,-13,68701,騰雲一          
