date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-13,0,0,0,0,0,0,0,6,-6,-6,84011,白紗一
2015-01-14,0,0,0,0,0,0,0,2,-2,-2,84011,白紗一
2015-01-15,0,0,0,0,0,0,0,26,-26,-26,84011,白紗一
2015-01-22,0,0,0,0,0,0,0,2,-2,-2,84011,白紗一
2015-01-23,0,0,0,0,0,0,0,1,-1,-1,84011,白紗一
2015-01-27,0,0,0,0,0,0,0,2,-2,-2,84011,白紗一
2015-01-29,0,0,0,0,0,0,0,1,-1,-1,84011,白紗一
2015-02-03,0,0,0,0,0,0,0,2,-2,-2,84011,白紗一
2015-02-12,0,0,0,0,0,0,0,3,-3,-3,84011,白紗一
2015-02-24,0,0,0,0,0,0,0,5,-5,-5,84011,白紗一
2015-03-02,0,0,0,0,0,0,0,1,-1,-1,84011,白紗一
2015-03-04,0,0,0,0,0,0,0,1,-1,-1,84011,白紗一
2015-03-05,0,0,0,0,0,0,0,6,-6,-6,84011,白紗一
2015-03-09,0,0,0,0,0,0,0,16,-16,-16,84011,白紗一
2015-03-12,0,0,0,0,0,0,0,94,-94,-94,84011,白紗一
2015-03-13,0,0,0,0,0,0,0,15,-15,-15,84011,白紗一
2015-03-16,0,0,0,0,0,0,0,7,-7,-7,84011,白紗一
2015-03-18,0,0,0,0,0,0,0,5,-5,-5,84011,白紗一
2015-03-24,0,0,0,0,0,0,0,10,-10,-10,84011,白紗一
2015-03-30,0,0,0,0,0,0,0,26,-26,-26,84011,白紗一
2015-03-31,0,0,0,0,0,0,0,10,-10,-10,84011,白紗一
2015-04-01,0,0,0,0,0,0,0,5,-5,-5,84011,白紗一
2015-04-02,0,0,0,0,0,0,0,5,-5,-5,84011,白紗一
2015-04-07,0,0,0,0,0,0,0,23,-23,-23,84011,白紗一
2015-04-08,0,0,0,0,0,0,0,13,-13,-13,84011,白紗一
2015-04-09,0,0,0,0,0,0,0,10,-10,-10,84011,白紗一
2015-04-13,0,0,0,0,0,0,0,3,-3,-3,84011,白紗一
2015-04-15,0,0,0,0,0,0,0,10,-10,-10,84011,白紗一
2015-04-20,0,0,0,0,0,0,0,5,-5,-5,84011,白紗一
2015-04-21,0,0,0,0,0,0,0,11,-11,-11,84011,白紗一
2015-04-23,0,0,0,0,0,0,0,15,-15,-15,84011,白紗一
2015-04-27,0,0,0,0,0,0,0,44,-44,-44,84011,白紗一
2015-04-28,0,0,0,0,0,0,0,5,-5,-5,84011,白紗一
2015-04-29,0,0,0,0,0,0,0,2,-2,-2,84011,白紗一
2015-04-30,0,0,0,0,0,0,0,10,-10,-10,84011,白紗一
2015-05-04,0,0,0,0,0,0,0,12,-12,-12,84011,白紗一
2015-05-05,0,0,0,0,0,0,0,16,-16,-16,84011,白紗一
2015-05-06,0,0,0,0,0,0,0,30,-30,-30,84011,白紗一
2015-05-07,0,0,0,0,0,0,0,21,-21,-21,84011,白紗一
2015-05-12,0,0,0,0,0,0,5,10,-5,-5,84011,白紗一
2015-05-13,0,0,0,0,0,0,8,0,8,8,84011,白紗一
2015-05-14,0,0,0,0,0,0,1,0,1,1,84011,白紗一
2015-05-18,0,0,0,0,0,0,5,0,5,5,84011,白紗一
2015-05-19,0,0,0,0,0,0,6,0,6,6,84011,白紗一
2015-05-20,0,0,0,0,0,0,18,0,18,18,84011,白紗一
2015-05-25,0,0,0,0,0,0,1,1,0,0,84011,白紗一
2015-05-26,0,0,0,0,0,0,0,6,-6,-6,84011,白紗一
2015-06-01,0,0,0,0,0,0,3,0,3,3,84011,白紗一
