date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2023-12-05,0,300,-300,0,0,0,1906,565,1341,1041,23682,金像電二
2023-12-06,0,67,-67,0,0,0,739,287,452,385,23682,金像電二
2023-12-07,0,133,-133,0,0,0,265,262,3,-130,23682,金像電二
2023-12-08,0,0,0,0,0,0,728,266,462,462,23682,金像電二
2023-12-11,0,0,0,0,0,0,701,374,327,327,23682,金像電二
2023-12-12,0,1772,-1772,0,0,0,18850,747,18103,16331,23682,金像電二
2023-12-13,0,50,-50,0,0,0,1861,368,1493,1443,23682,金像電二
2023-12-14,0,79,-79,0,0,0,999,496,503,424,23682,金像電二
2023-12-15,0,199,-199,0,0,0,1586,847,739,540,23682,金像電二
2023-12-18,0,0,0,0,0,0,654,139,515,515,23682,金像電二
2023-12-19,0,0,0,0,0,0,436,268,168,168,23682,金像電二
2023-12-20,0,0,0,0,0,0,691,238,453,453,23682,金像電二
2023-12-21,0,0,0,0,0,0,484,38,446,446,23682,金像電二
2023-12-22,0,0,0,0,0,0,354,236,118,118,23682,金像電二
2023-12-25,0,0,0,0,0,0,127,48,79,79,23682,金像電二
2023-12-26,0,0,0,0,0,0,360,0,360,360,23682,金像電二
2023-12-27,0,0,0,0,0,0,284,232,52,52,23682,金像電二
2023-12-28,0,0,0,0,0,0,457,254,203,203,23682,金像電二
2023-12-29,0,0,0,0,0,0,168,343,-175,-175,23682,金像電二
2024-01-02,0,0,0,0,0,0,246,1,245,245,23682,金像電二
2024-01-03,0,0,0,0,0,0,350,196,154,154,23682,金像電二
2024-01-04,0,0,0,0,0,0,199,123,76,76,23682,金像電二
2024-01-05,0,0,0,0,0,0,325,211,114,114,23682,金像電二
2024-01-08,0,0,0,0,0,0,241,184,57,57,23682,金像電二
2024-01-09,0,0,0,0,0,0,333,156,177,177,23682,金像電二
2024-01-10,0,0,0,0,0,0,307,170,137,137,23682,金像電二
2024-01-11,0,0,0,0,0,0,177,107,70,70,23682,金像電二
2024-01-12,0,0,0,0,0,0,156,113,43,43,23682,金像電二
2024-01-15,0,0,0,0,0,0,330,241,89,89,23682,金像電二
2024-01-16,0,0,0,0,0,0,243,199,44,44,23682,金像電二
2024-01-17,0,0,0,0,0,0,79,73,6,6,23682,金像電二
2024-01-18,0,0,0,0,0,0,213,204,9,9,23682,金像電二
2024-01-19,0,0,0,0,0,0,399,221,178,178,23682,金像電二
2024-01-22,0,0,0,0,0,0,1112,908,204,204,23682,金像電二
2024-01-23,0,0,0,0,0,0,247,279,-32,-32,23682,金像電二
2024-01-24,0,0,0,0,0,0,283,125,158,158,23682,金像電二
2024-01-25,0,0,0,0,0,0,307,285,22,22,23682,金像電二
2024-01-26,0,0,0,0,0,0,108,117,-9,-9,23682,金像電二
2024-01-29,0,0,0,0,0,0,86,114,-28,-28,23682,金像電二
2024-01-30,0,0,0,10,0,10,1114,1428,-314,-304,23682,金像電二
2024-01-31,0,0,0,10,0,10,216,178,38,48,23682,金像電二
2024-02-01,0,0,0,10,0,10,96,111,-15,-5,23682,金像電二
2024-02-02,0,0,0,20,0,20,480,372,108,128,23682,金像電二
2024-02-05,0,0,0,0,0,0,570,540,30,30,23682,金像電二
2024-02-15,0,0,0,0,0,0,668,1529,-861,-861,23682,金像電二
2024-02-16,0,0,0,0,0,0,607,1012,-405,-405,23682,金像電二
2024-02-19,0,0,0,0,0,0,378,748,-370,-370,23682,金像電二
2024-02-20,0,0,0,0,0,0,215,230,-15,-15,23682,金像電二
2024-02-21,0,0,0,0,0,0,274,206,68,68,23682,金像電二
2024-02-22,0,0,0,0,0,0,276,251,25,25,23682,金像電二
2024-02-23,0,0,0,0,0,0,903,272,631,631,23682,金像電二
2024-02-26,0,0,0,0,0,0,299,342,-43,-43,23682,金像電二
2024-02-27,0,0,0,0,0,0,506,458,48,48,23682,金像電二
2024-02-29,0,0,0,0,0,0,224,116,108,108,23682,金像電二
2024-03-01,0,0,0,0,0,0,358,229,129,129,23682,金像電二
2024-03-04,0,0,0,0,0,0,302,199,103,103,23682,金像電二
2024-03-05,0,0,0,0,0,0,319,248,71,71,23682,金像電二
2024-03-06,0,0,0,0,0,0,362,651,-289,-289,23682,金像電二
2024-03-07,0,0,0,0,0,0,622,756,-134,-134,23682,金像電二
2024-03-08,0,0,0,0,0,0,605,666,-61,-61,23682,金像電二
2024-03-11,0,0,0,0,0,0,377,118,259,259,23682,金像電二
2024-03-12,0,0,0,0,0,0,745,148,597,597,23682,金像電二
2024-03-13,0,0,0,0,0,0,1296,637,659,659,23682,金像電二
2024-03-14,0,0,0,0,0,0,625,191,434,434,23682,金像電二
2024-03-15,0,0,0,0,0,0,419,636,-217,-217,23682,金像電二
2024-03-18,0,0,0,0,0,0,425,605,-180,-180,23682,金像電二
2024-03-19,0,0,0,0,0,0,314,238,76,76,23682,金像電二
2024-03-20,0,0,0,0,0,0,196,95,101,101,23682,金像電二
2024-03-21,0,0,0,0,0,0,219,303,-84,-84,23682,金像電二
2024-03-22,0,0,0,0,0,0,319,374,-55,-55,23682,金像電二
2024-03-25,0,0,0,0,0,0,220,171,49,49,23682,金像電二
2024-03-26,0,0,0,0,0,0,420,374,46,46,23682,金像電二
2024-03-27,0,0,0,0,0,0,461,634,-173,-173,23682,金像電二
2024-03-28,0,0,0,0,0,0,114,79,35,35,23682,金像電二
2024-03-29,0,0,0,0,0,0,465,435,30,30,23682,金像電二
2024-04-01,0,0,0,0,0,0,307,316,-9,-9,23682,金像電二
2024-04-02,0,0,0,0,0,0,345,132,213,213,23682,金像電二
2024-04-03,0,0,0,0,0,0,87,30,57,57,23682,金像電二
2024-04-08,0,0,0,0,0,0,124,98,26,26,23682,金像電二
2024-04-09,0,0,0,0,0,0,119,68,51,51,23682,金像電二
2024-04-10,40,0,40,0,0,0,114,54,60,100,23682,金像電二
2024-04-11,0,0,0,0,0,0,77,54,23,23,23682,金像電二
2024-04-12,0,0,0,0,0,0,564,442,122,122,23682,金像電二
2024-04-15,20,0,20,0,0,0,884,707,177,197,23682,金像電二
2024-04-16,0,0,0,0,0,0,1131,970,161,161,23682,金像電二
2024-04-17,0,0,0,0,0,0,269,235,34,34,23682,金像電二
2024-04-18,0,0,0,0,0,0,400,399,1,1,23682,金像電二
2024-04-19,0,0,0,0,0,0,664,514,150,150,23682,金像電二
2024-04-22,0,0,0,0,0,0,548,509,39,39,23682,金像電二
2024-04-23,0,0,0,0,0,0,276,443,-167,-167,23682,金像電二
2024-04-24,0,0,0,0,0,0,372,471,-99,-99,23682,金像電二
2024-04-25,0,0,0,0,0,0,406,286,120,120,23682,金像電二
2024-04-26,0,0,0,0,0,0,102,173,-71,-71,23682,金像電二
2024-04-29,0,0,0,0,0,0,105,270,-165,-165,23682,金像電二
2024-04-30,0,0,0,0,0,0,209,255,-46,-46,23682,金像電二
2024-05-02,0,0,0,0,0,0,196,193,3,3,23682,金像電二
2024-05-03,0,0,0,0,0,0,140,121,19,19,23682,金像電二
2024-05-06,0,0,0,0,0,0,189,159,30,30,23682,金像電二
2024-05-07,0,0,0,0,0,0,73,60,13,13,23682,金像電二
2024-05-08,0,0,0,0,0,0,204,179,25,25,23682,金像電二
2024-05-09,0,0,0,0,0,0,221,190,31,31,23682,金像電二
2024-05-10,0,0,0,0,0,0,320,321,-1,-1,23682,金像電二
2024-05-13,20,0,20,0,0,0,237,196,41,61,23682,金像電二
2024-05-14,0,0,0,0,0,0,62,126,-64,-64,23682,金像電二
2024-05-15,0,0,0,0,0,0,280,324,-44,-44,23682,金像電二
2024-05-16,0,0,0,0,0,0,715,860,-145,-145,23682,金像電二
2024-05-17,0,0,0,0,0,0,100,163,-63,-63,23682,金像電二
2024-05-20,0,0,0,0,0,0,49,84,-35,-35,23682,金像電二
2024-05-21,0,0,0,0,0,0,21,37,-16,-16,23682,金像電二
2024-05-22,0,0,0,0,0,0,79,48,31,31,23682,金像電二
2024-05-23,0,0,0,0,0,0,29,33,-4,-4,23682,金像電二
2024-05-24,0,0,0,0,0,0,108,117,-9,-9,23682,金像電二
2024-05-27,0,0,0,0,0,0,110,111,-1,-1,23682,金像電二
2024-05-28,0,20,-20,0,0,0,189,130,59,39,23682,金像電二
