date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2020-12-23,60,0,60,0,0,0,0,20,-20,40,45562,旭然二
2020-12-24,13,0,13,0,0,0,0,0,0,13,45562,旭然二
2020-12-28,5,0,5,0,0,0,0,0,0,5,45562,旭然二
2020-12-29,5,0,5,0,0,0,0,15,-15,-10,45562,旭然二
2020-12-30,0,0,0,0,0,0,120,5,115,115,45562,旭然二
2021-01-04,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2021-01-05,0,0,0,0,0,0,3,0,3,3,45562,旭然二
2021-01-06,0,0,0,0,0,0,6,0,6,6,45562,旭然二
2021-01-13,0,0,0,0,0,0,0,2,-2,-2,45562,旭然二
2021-01-14,0,0,0,0,0,0,3,6,-3,-3,45562,旭然二
2021-01-19,0,0,0,0,0,0,0,4,-4,-4,45562,旭然二
2021-01-20,0,0,0,0,0,0,0,4,-4,-4,45562,旭然二
2021-01-21,0,0,0,0,0,0,2,4,-2,-2,45562,旭然二
2021-01-22,0,0,0,0,0,0,8,0,8,8,45562,旭然二
2021-01-26,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-02-01,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-02-05,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2021-02-24,0,0,0,0,0,0,7,0,7,7,45562,旭然二
2021-02-25,0,0,0,0,0,0,4,5,-1,-1,45562,旭然二
2021-02-26,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-03-02,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-03-08,0,0,0,0,0,0,14,8,6,6,45562,旭然二
2021-03-09,0,0,0,0,0,0,5,7,-2,-2,45562,旭然二
2021-03-11,0,15,-15,0,0,0,0,0,0,-15,45562,旭然二
2021-03-12,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2021-03-15,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-03-16,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2021-03-17,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2021-03-18,0,0,0,0,0,0,20,39,-19,-19,45562,旭然二
2021-03-19,0,0,0,0,0,0,2,6,-4,-4,45562,旭然二
2021-03-23,0,0,0,0,0,0,0,7,-7,-7,45562,旭然二
2021-03-26,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-03-29,0,0,0,0,0,0,3,0,3,3,45562,旭然二
2021-04-06,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-04-12,0,0,0,0,0,0,0,4,-4,-4,45562,旭然二
2021-04-13,0,0,0,0,0,0,3,6,-3,-3,45562,旭然二
2021-04-15,0,0,0,0,0,0,8,0,8,8,45562,旭然二
2021-04-19,0,0,0,0,0,0,8,0,8,8,45562,旭然二
2021-04-20,0,0,0,0,0,0,11,0,11,11,45562,旭然二
2021-04-22,0,0,0,0,0,0,4,0,4,4,45562,旭然二
2021-04-23,0,0,0,0,0,0,2,2,0,0,45562,旭然二
2021-04-28,0,0,0,0,0,0,10,0,10,10,45562,旭然二
2021-05-04,0,0,0,0,0,0,5,0,5,5,45562,旭然二
2021-05-06,0,0,0,0,0,0,1,1,0,0,45562,旭然二
2021-05-17,0,0,0,0,0,0,4,25,-21,-21,45562,旭然二
2021-05-28,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-05-31,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-06-10,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-06-11,0,0,0,0,0,0,3,8,-5,-5,45562,旭然二
2021-06-16,0,0,0,0,0,0,2,6,-4,-4,45562,旭然二
2021-06-21,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-06-22,0,0,0,0,0,0,0,4,-4,-4,45562,旭然二
2021-06-23,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-06-24,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-06-30,0,0,0,0,0,0,0,4,-4,-4,45562,旭然二
2021-07-05,0,0,0,0,0,0,0,5,-5,-5,45562,旭然二
2021-07-06,0,0,0,0,0,0,0,5,-5,-5,45562,旭然二
2021-07-12,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2021-08-13,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-09-02,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-09-03,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-09-06,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-09-08,0,0,0,0,0,0,0,6,-6,-6,45562,旭然二
2021-09-09,0,0,0,0,0,0,0,12,-12,-12,45562,旭然二
2021-09-10,0,0,0,0,0,0,0,9,-9,-9,45562,旭然二
2021-09-13,0,0,0,0,0,0,0,9,-9,-9,45562,旭然二
2021-09-14,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-09-24,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-09-30,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-10-05,0,0,0,0,0,0,0,6,-6,-6,45562,旭然二
2021-10-06,0,0,0,0,0,0,0,10,-10,-10,45562,旭然二
2021-10-07,0,0,0,0,0,0,0,6,-6,-6,45562,旭然二
2021-10-08,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-10-12,0,0,0,0,0,0,0,3,-3,-3,45562,旭然二
2021-10-13,0,0,0,0,0,0,0,8,-8,-8,45562,旭然二
2021-10-14,0,0,0,0,0,0,0,8,-8,-8,45562,旭然二
2021-10-15,0,0,0,0,0,0,0,9,-9,-9,45562,旭然二
2021-10-18,0,0,0,0,0,0,0,5,-5,-5,45562,旭然二
2021-10-19,0,0,0,0,0,0,0,8,-8,-8,45562,旭然二
2021-10-21,0,0,0,0,0,0,0,10,-10,-10,45562,旭然二
2021-10-22,0,0,0,0,0,0,0,4,-4,-4,45562,旭然二
2021-10-25,0,0,0,0,0,0,0,10,-10,-10,45562,旭然二
2021-10-26,0,0,0,0,0,0,0,10,-10,-10,45562,旭然二
2022-01-11,0,0,0,0,0,0,0,5,-5,-5,45562,旭然二
2022-01-12,0,0,0,0,0,0,0,5,-5,-5,45562,旭然二
2022-02-23,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2022-03-04,0,0,0,0,0,0,0,5,-5,-5,45562,旭然二
2022-04-27,0,0,0,0,0,0,0,7,-7,-7,45562,旭然二
2022-05-04,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2022-05-31,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2022-06-07,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2022-06-08,0,0,0,0,0,0,0,7,-7,-7,45562,旭然二
2022-06-23,0,0,0,0,0,0,0,17,-17,-17,45562,旭然二
2022-08-25,0,0,0,0,0,0,12,0,12,12,45562,旭然二
2022-10-25,0,0,0,0,0,0,6,0,6,6,45562,旭然二
2023-02-23,0,0,0,0,0,0,3,0,3,3,45562,旭然二
2023-03-20,0,0,0,0,0,0,0,8,-8,-8,45562,旭然二
2023-04-12,0,0,0,0,0,0,23,0,23,23,45562,旭然二
2023-09-12,0,0,0,0,0,0,0,1,-1,-1,45562,旭然二
2023-09-21,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2023-09-26,0,0,0,0,0,0,3,0,3,3,45562,旭然二
2023-09-28,0,0,0,0,0,0,2,0,2,2,45562,旭然二
2023-10-02,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2023-11-02,0,0,0,0,0,0,0,4,-4,-4,45562,旭然二
2023-11-17,0,0,0,0,0,0,15,0,15,15,45562,旭然二
2023-11-21,0,0,0,0,0,0,5,0,5,5,45562,旭然二
2023-11-23,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2023-12-05,0,0,0,0,0,0,7,0,7,7,45562,旭然二
2023-12-06,0,0,0,0,0,0,12,0,12,12,45562,旭然二
2023-12-08,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2023-12-13,0,0,0,0,0,0,1,0,1,1,45562,旭然二
2023-12-19,0,0,0,0,0,0,8,0,8,8,45562,旭然二
