date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2016-04-07,0,67,-67,0,0,0,646,0,646,579,22302,泰茂二
2016-04-08,0,0,0,0,0,0,0,4,-4,-4,22302,泰茂二
2016-04-18,0,0,0,0,0,0,0,5,-5,-5,22302,泰茂二
2016-07-11,0,0,0,0,0,0,7,10,-3,-3,22302,泰茂二
2016-09-05,0,0,0,0,0,0,0,5,-5,-5,22302,泰茂二
2016-09-12,0,0,0,0,0,0,0,5,-5,-5,22302,泰茂二
2016-09-20,0,0,0,0,0,0,0,2,-2,-2,22302,泰茂二
2016-10-07,0,0,0,0,0,0,5,0,5,5,22302,泰茂二
2016-11-02,0,0,0,0,0,0,2,0,2,2,22302,泰茂二
2016-11-10,0,0,0,0,0,0,30,0,30,30,22302,泰茂二
2016-11-11,0,0,0,0,0,0,2,0,2,2,22302,泰茂二
2016-11-17,0,0,0,0,0,0,10,0,10,10,22302,泰茂二
2016-11-18,0,0,0,0,0,0,12,0,12,12,22302,泰茂二
2016-12-09,0,0,0,0,0,0,5,0,5,5,22302,泰茂二
2016-12-13,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2016-12-22,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2016-12-27,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2016-12-29,0,0,0,0,0,0,15,15,0,0,22302,泰茂二
2017-01-05,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2017-01-11,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2017-07-12,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2017-07-13,0,0,0,0,0,0,16,16,0,0,22302,泰茂二
2017-07-18,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2017-07-19,0,0,0,0,0,0,2,0,2,2,22302,泰茂二
2017-11-14,0,0,0,0,0,0,0,5,-5,-5,22302,泰茂二
2018-03-01,0,0,0,0,0,0,10,30,-20,-20,22302,泰茂二
2018-03-02,0,0,0,0,0,0,42,52,-10,-10,22302,泰茂二
2018-03-05,0,0,0,0,0,0,115,113,2,2,22302,泰茂二
2018-03-12,0,0,0,0,0,0,40,40,0,0,22302,泰茂二
2018-03-16,0,0,0,0,0,0,25,25,0,0,22302,泰茂二
2018-03-20,0,0,0,0,0,0,2,7,-5,-5,22302,泰茂二
2018-03-28,0,0,0,0,0,0,68,0,68,68,22302,泰茂二
2018-04-17,0,0,0,0,0,0,0,45,-45,-45,22302,泰茂二
2018-05-07,0,0,0,0,0,0,5,0,5,5,22302,泰茂二
2018-06-15,0,0,0,0,0,0,0,1,-1,-1,22302,泰茂二
2018-07-23,0,0,0,0,0,0,50,0,50,50,22302,泰茂二
2018-08-14,0,0,0,0,0,0,1,0,1,1,22302,泰茂二
2018-08-15,0,0,0,0,0,0,5,0,5,5,22302,泰茂二
2018-09-18,0,0,0,0,0,0,8,0,8,8,22302,泰茂二
2019-01-15,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2019-01-17,0,0,0,0,0,0,31,31,0,0,22302,泰茂二
2019-01-18,0,0,0,0,0,0,35,36,-1,-1,22302,泰茂二
2019-01-24,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2019-02-12,0,0,0,0,0,0,10,10,0,0,22302,泰茂二
2019-02-13,0,0,0,0,0,0,10,9,1,1,22302,泰茂二
2019-02-15,0,0,0,0,0,0,5,5,0,0,22302,泰茂二
2019-02-20,0,0,0,0,0,0,10,10,0,0,22302,泰茂二
2019-02-21,0,0,0,0,0,0,20,20,0,0,22302,泰茂二
2019-02-22,0,0,0,0,0,0,19,19,0,0,22302,泰茂二
2019-02-25,0,0,0,0,0,0,10,10,0,0,22302,泰茂二
2019-03-11,0,0,0,0,0,0,65,65,0,0,22302,泰茂二
