date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2018-05-25,25,110,-85,0,0,0,893,30,863,778,62742,台燿二
2018-05-28,59,50,9,0,0,0,162,20,142,151,62742,台燿二
2018-05-29,52,40,12,0,100,-100,72,75,-3,-91,62742,台燿二
2018-05-30,39,0,39,0,0,0,30,10,20,59,62742,台燿二
2018-05-31,0,0,0,0,0,0,114,110,4,4,62742,台燿二
2018-06-01,0,20,-20,0,0,0,6130,115,6015,5995,62742,台燿二
2018-06-04,0,101,-101,0,0,0,1026,551,475,374,62742,台燿二
2018-06-05,0,68,-68,0,0,0,693,459,234,166,62742,台燿二
2018-06-06,0,0,0,0,0,0,301,283,18,18,62742,台燿二
2018-06-07,0,15,-15,0,0,0,248,229,19,4,62742,台燿二
2018-06-08,0,0,0,0,0,0,276,90,186,186,62742,台燿二
2018-06-11,0,0,0,0,0,0,325,137,188,188,62742,台燿二
2018-06-12,0,30,-30,0,0,0,193,117,76,46,62742,台燿二
2018-06-13,0,20,-20,0,0,0,95,63,32,12,62742,台燿二
2018-06-14,0,0,0,0,0,0,157,152,5,5,62742,台燿二
2018-06-15,0,15,-15,0,0,0,724,504,220,205,62742,台燿二
2018-06-19,0,0,0,0,0,0,149,122,27,27,62742,台燿二
2018-06-20,0,5,-5,0,0,0,370,300,70,65,62742,台燿二
2018-06-21,0,0,0,0,0,0,163,116,47,47,62742,台燿二
2018-06-22,0,0,0,0,0,0,198,204,-6,-6,62742,台燿二
2018-06-25,0,0,0,0,0,0,132,97,35,35,62742,台燿二
2018-06-26,0,0,0,0,0,0,288,240,48,48,62742,台燿二
2018-06-27,0,0,0,170,0,170,143,319,-176,-6,62742,台燿二
2018-06-28,0,20,-20,0,0,0,330,415,-85,-105,62742,台燿二
2018-06-29,0,0,0,0,0,0,155,71,84,84,62742,台燿二
2018-07-02,0,0,0,0,0,0,223,122,101,101,62742,台燿二
2018-07-03,0,100,-100,0,0,0,280,275,5,-95,62742,台燿二
2018-07-04,0,0,0,0,0,0,114,144,-30,-30,62742,台燿二
2018-07-05,0,0,0,0,0,0,165,215,-50,-50,62742,台燿二
2018-07-06,0,20,-20,0,0,0,199,208,-9,-29,62742,台燿二
2018-07-09,0,0,0,0,0,0,109,86,23,23,62742,台燿二
2018-07-10,0,10,-10,0,50,-50,351,355,-4,-64,62742,台燿二
2018-07-11,0,0,0,0,50,-50,287,226,61,11,62742,台燿二
2018-07-12,0,0,0,0,20,-20,44,61,-17,-37,62742,台燿二
2018-07-13,0,5,-5,0,0,0,225,497,-272,-277,62742,台燿二
2018-07-16,0,10,-10,0,0,0,122,185,-63,-73,62742,台燿二
2018-07-17,0,5,-5,0,0,0,371,163,208,203,62742,台燿二
2018-07-18,0,0,0,0,0,0,64,126,-62,-62,62742,台燿二
2018-07-19,36,0,36,0,15,-15,98,195,-97,-76,62742,台燿二
2018-07-20,0,10,-10,0,0,0,68,72,-4,-14,62742,台燿二
2018-07-23,0,60,-60,0,0,0,71,85,-14,-74,62742,台燿二
2018-07-24,26,0,26,0,0,0,45,55,-10,16,62742,台燿二
2018-07-25,0,0,0,0,50,-50,127,70,57,7,62742,台燿二
2018-07-26,115,5,110,0,0,0,120,175,-55,55,62742,台燿二
2018-07-27,97,30,67,0,0,0,50,119,-69,-2,62742,台燿二
2018-07-30,10,0,10,0,0,0,140,164,-24,-14,62742,台燿二
2018-07-31,92,20,72,0,0,0,42,61,-19,53,62742,台燿二
2018-08-01,220,5,215,0,0,0,75,216,-141,74,62742,台燿二
2018-08-02,70,5,65,0,0,0,46,114,-68,-3,62742,台燿二
2018-08-03,0,0,0,0,0,0,14,21,-7,-7,62742,台燿二
2018-08-06,0,0,0,0,0,0,12,28,-16,-16,62742,台燿二
2018-08-07,0,0,0,0,0,0,274,272,2,2,62742,台燿二
2018-08-08,0,0,0,0,0,0,171,177,-6,-6,62742,台燿二
2018-08-09,0,10,-10,0,40,-40,160,699,-539,-589,62742,台燿二
2018-08-10,0,5,-5,0,10,-10,161,283,-122,-137,62742,台燿二
2018-08-13,0,0,0,0,0,0,60,143,-83,-83,62742,台燿二
2018-08-14,10,25,-15,0,0,0,60,175,-115,-130,62742,台燿二
2018-08-15,36,0,36,0,0,0,198,302,-104,-68,62742,台燿二
2018-08-16,1,20,-19,0,60,-60,155,122,33,-46,62742,台燿二
2018-08-17,46,0,46,0,0,0,127,164,-37,9,62742,台燿二
2018-08-20,30,10,20,0,0,0,73,36,37,57,62742,台燿二
2018-08-21,10,20,-10,0,0,0,81,35,46,36,62742,台燿二
2018-08-22,0,0,0,0,0,0,67,78,-11,-11,62742,台燿二
2018-08-23,44,0,44,0,50,-50,127,104,23,17,62742,台燿二
2018-08-24,0,0,0,0,60,-60,100,78,22,-38,62742,台燿二
2018-08-27,0,0,0,0,0,0,163,115,48,48,62742,台燿二
2018-08-28,40,0,40,0,0,0,39,31,8,48,62742,台燿二
2018-08-29,0,0,0,0,0,0,24,17,7,7,62742,台燿二
2018-08-30,0,0,0,0,0,0,14,5,9,9,62742,台燿二
2018-08-31,5,0,5,0,0,0,65,55,10,15,62742,台燿二
2018-09-03,0,0,0,0,0,0,41,30,11,11,62742,台燿二
2018-09-04,0,0,0,0,0,0,21,23,-2,-2,62742,台燿二
2018-09-05,0,0,0,0,0,0,26,43,-17,-17,62742,台燿二
2018-09-06,0,0,0,0,0,0,28,22,6,6,62742,台燿二
2018-09-07,0,10,-10,0,0,0,444,274,170,160,62742,台燿二
2018-09-10,10,41,-31,0,0,0,705,299,406,375,62742,台燿二
2018-09-11,0,246,-246,0,0,0,792,390,402,156,62742,台燿二
2018-09-12,0,0,0,0,0,0,98,79,19,19,62742,台燿二
2018-09-13,0,0,0,0,0,0,233,217,16,16,62742,台燿二
2018-09-14,0,0,0,0,0,0,206,219,-13,-13,62742,台燿二
2018-09-17,0,0,0,0,0,0,153,166,-13,-13,62742,台燿二
2018-09-18,0,0,0,0,0,0,217,334,-117,-117,62742,台燿二
2018-09-19,0,0,0,0,0,0,100,124,-24,-24,62742,台燿二
2018-09-20,0,0,0,0,0,0,180,287,-107,-107,62742,台燿二
2018-09-21,0,0,0,0,0,0,143,99,44,44,62742,台燿二
2018-09-25,0,0,0,0,0,0,48,36,12,12,62742,台燿二
2018-09-26,0,0,0,0,0,0,64,102,-38,-38,62742,台燿二
2018-09-27,0,0,0,0,0,0,112,92,20,20,62742,台燿二
2018-09-28,0,0,0,0,0,0,104,108,-4,-4,62742,台燿二
2018-10-01,0,0,0,0,0,0,133,115,18,18,62742,台燿二
2018-10-02,0,0,0,0,0,0,153,112,41,41,62742,台燿二
2018-10-03,0,0,0,0,0,0,52,86,-34,-34,62742,台燿二
2018-10-04,0,0,0,0,0,0,343,382,-39,-39,62742,台燿二
2018-10-05,0,41,-41,0,0,0,286,181,105,64,62742,台燿二
