date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2023-09-19,0,0,0,0,0,0,10,0,10,10,15261,日馳一
2023-09-25,0,0,0,0,0,0,8,6,2,2,15261,日馳一
2023-09-26,0,0,0,0,0,0,1518,115,1403,1403,15261,日馳一
2023-09-27,0,0,0,0,0,0,6,28,-22,-22,15261,日馳一
2023-09-28,0,0,0,0,0,0,159,0,159,159,15261,日馳一
2023-10-04,0,0,0,0,0,0,1,62,-61,-61,15261,日馳一
2023-10-05,0,0,0,0,0,0,58,0,58,58,15261,日馳一
2023-10-06,0,0,0,0,0,0,2,0,2,2,15261,日馳一
2023-10-11,0,0,0,0,0,0,35,12,23,23,15261,日馳一
2023-10-12,0,0,0,0,0,0,10,0,10,10,15261,日馳一
2023-10-13,0,0,0,0,0,0,1,0,1,1,15261,日馳一
2023-10-17,0,0,0,0,0,0,10,48,-38,-38,15261,日馳一
2023-10-18,0,0,0,0,0,0,101,42,59,59,15261,日馳一
2023-10-19,0,0,0,0,0,0,0,2,-2,-2,15261,日馳一
2023-10-20,0,0,0,0,0,0,0,6,-6,-6,15261,日馳一
2023-10-23,0,0,0,0,0,0,0,1,-1,-1,15261,日馳一
2023-10-24,0,0,0,0,0,0,0,1,-1,-1,15261,日馳一
2023-10-25,0,0,0,0,0,0,3,1,2,2,15261,日馳一
2023-10-26,0,0,0,0,0,0,5,1,4,4,15261,日馳一
2023-10-30,0,0,0,0,0,0,0,1,-1,-1,15261,日馳一
2023-11-02,0,0,0,0,0,0,0,7,-7,-7,15261,日馳一
2023-11-03,0,0,0,0,0,0,8,0,8,8,15261,日馳一
2023-11-06,0,0,0,0,0,0,18,0,18,18,15261,日馳一
2023-11-08,0,0,0,0,0,0,1,0,1,1,15261,日馳一
2023-11-09,0,0,0,0,0,0,1,0,1,1,15261,日馳一
2023-11-14,0,0,0,0,0,0,60,0,60,60,15261,日馳一
2023-11-15,0,0,0,0,0,0,5,0,5,5,15261,日馳一
2023-11-16,0,0,0,0,0,0,2,0,2,2,15261,日馳一
2023-11-17,0,0,0,0,0,0,4,0,4,4,15261,日馳一
2023-11-20,0,0,0,0,0,0,35,15,20,20,15261,日馳一
2023-11-21,0,0,0,0,0,0,24,0,24,24,15261,日馳一
2023-11-22,0,0,0,0,0,0,0,17,-17,-17,15261,日馳一
2023-11-23,0,0,0,0,0,0,1,18,-17,-17,15261,日馳一
2023-11-24,0,0,0,0,0,0,2,0,2,2,15261,日馳一
2023-11-27,0,0,0,0,0,0,7,0,7,7,15261,日馳一
2023-11-28,0,0,0,0,0,0,1,0,1,1,15261,日馳一
2023-11-29,0,0,0,0,0,0,0,1,-1,-1,15261,日馳一
2023-11-30,0,0,0,0,0,0,0,5,-5,-5,15261,日馳一
2023-12-04,0,0,0,0,0,0,40,0,40,40,15261,日馳一
2023-12-06,0,0,0,0,0,0,0,19,-19,-19,15261,日馳一
2023-12-07,0,0,0,0,0,0,0,1,-1,-1,15261,日馳一
2023-12-08,0,0,0,0,0,0,100,0,100,100,15261,日馳一
2023-12-11,0,0,0,0,0,0,5,1,4,4,15261,日馳一
2023-12-12,0,0,0,0,0,0,0,1,-1,-1,15261,日馳一
2023-12-13,0,0,0,0,0,0,0,16,-16,-16,15261,日馳一
2023-12-15,0,0,0,0,0,0,0,1,-1,-1,15261,日馳一
