date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2021-01-12,0,0,0,0,0,0,0,100,-100,-100,36253,西勝三
2021-01-13,0,10,-10,0,0,0,10,112,-102,-112,36253,西勝三
2021-01-14,0,10,-10,0,0,0,3,10,-7,-17,36253,西勝三
2021-01-15,0,0,0,0,0,0,0,5,-5,-5,36253,西勝三
2021-01-19,0,40,-40,0,0,0,1027,41,986,946,36253,西勝三
2021-01-20,0,0,0,0,0,0,64,10,54,54,36253,西勝三
2021-01-21,0,0,0,0,0,0,323,15,308,308,36253,西勝三
2021-01-22,0,0,0,0,0,0,42,30,12,12,36253,西勝三
2021-01-25,0,0,0,0,0,0,11,97,-86,-86,36253,西勝三
2021-01-26,0,0,0,0,0,0,40,2,38,38,36253,西勝三
2021-01-27,0,0,0,0,0,0,0,34,-34,-34,36253,西勝三
2021-02-01,0,0,0,0,0,0,13,0,13,13,36253,西勝三
2021-02-02,0,13,-13,0,0,0,88,0,88,75,36253,西勝三
2021-02-04,0,5,-5,0,0,0,5,0,5,0,36253,西勝三
2021-02-05,0,0,0,0,0,0,6,0,6,6,36253,西勝三
2021-02-18,0,0,0,0,0,0,1,20,-19,-19,36253,西勝三
2021-02-19,0,0,0,0,0,0,0,30,-30,-30,36253,西勝三
2021-02-24,0,0,0,0,0,0,1,30,-29,-29,36253,西勝三
2021-02-25,0,0,0,0,0,0,41,40,1,1,36253,西勝三
2021-03-02,0,0,0,0,0,0,0,10,-10,-10,36253,西勝三
2021-03-10,0,0,0,0,0,0,1,11,-10,-10,36253,西勝三
2021-03-11,0,0,0,0,0,0,0,5,-5,-5,36253,西勝三
2021-03-12,0,0,0,0,0,0,0,8,-8,-8,36253,西勝三
2021-03-15,0,0,0,0,0,0,0,10,-10,-10,36253,西勝三
2021-03-16,0,0,0,0,0,0,3,3,0,0,36253,西勝三
2021-03-17,0,0,0,0,0,0,0,27,-27,-27,36253,西勝三
2021-03-18,0,0,0,0,0,0,0,10,-10,-10,36253,西勝三
2021-03-19,0,0,0,0,0,0,0,5,-5,-5,36253,西勝三
2021-03-22,0,0,0,0,0,0,0,1,-1,-1,36253,西勝三
2021-03-25,0,2,-2,0,0,0,0,0,0,-2,36253,西勝三
2021-03-26,0,0,0,0,0,0,2,3,-1,-1,36253,西勝三
2021-03-29,0,0,0,0,0,0,0,5,-5,-5,36253,西勝三
2021-04-07,0,0,0,0,0,0,0,1,-1,-1,36253,西勝三
2021-04-08,0,0,0,0,0,0,0,37,-37,-37,36253,西勝三
2021-04-09,0,0,0,0,0,0,0,49,-49,-49,36253,西勝三
2021-04-12,0,0,0,0,0,0,0,50,-50,-50,36253,西勝三
2021-04-13,0,0,0,0,0,0,1,0,1,1,36253,西勝三
2021-04-14,0,0,0,0,0,0,0,1,-1,-1,36253,西勝三
2021-04-15,0,0,0,0,0,0,0,9,-9,-9,36253,西勝三
2021-04-16,0,0,0,0,0,0,0,3,-3,-3,36253,西勝三
2021-06-04,0,0,0,0,0,0,0,9,-9,-9,36253,西勝三
2021-06-11,0,0,0,0,0,0,0,5,-5,-5,36253,西勝三
2021-06-15,0,0,0,0,0,0,0,80,-80,-80,36253,西勝三
2021-06-16,0,0,0,0,0,0,0,7,-7,-7,36253,西勝三
2021-06-23,0,0,0,0,0,0,0,2,-2,-2,36253,西勝三
2021-06-24,0,0,0,0,0,0,0,1,-1,-1,36253,西勝三
2021-06-25,0,0,0,0,0,0,0,37,-37,-37,36253,西勝三
2021-06-28,0,0,0,0,0,0,0,26,-26,-26,36253,西勝三
2021-07-06,0,0,0,0,0,0,0,16,-16,-16,36253,西勝三
2021-07-12,0,0,0,0,0,0,0,8,-8,-8,36253,西勝三
2021-07-20,0,0,0,0,0,0,0,52,-52,-52,36253,西勝三
2021-07-22,0,0,0,0,0,0,0,15,-15,-15,36253,西勝三
2021-11-26,0,0,0,0,0,0,0,2,-2,-2,36253,西勝三
2021-11-30,0,0,0,0,0,0,0,9,-9,-9,36253,西勝三
2023-09-05,0,0,0,0,0,0,0,10,-10,-10,36253,西勝三
2023-09-08,0,0,0,0,0,0,2,0,2,2,36253,西勝三
2023-09-13,0,0,0,0,0,0,0,1,-1,-1,36253,西勝三
2023-09-15,0,0,0,0,0,0,0,1,-1,-1,36253,西勝三
