date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-14,0,1,-1,0,0,0,2,0,2,1,35142,昱晶二
2015-01-15,0,1,-1,0,0,0,0,0,0,-1,35142,昱晶二
2015-01-16,0,1,-1,0,0,0,0,0,0,-1,35142,昱晶二
2015-02-06,0,0,0,0,0,0,0,1,-1,-1,35142,昱晶二
2015-02-26,0,10,-10,0,0,0,10,0,10,0,35142,昱晶二
2015-03-06,0,0,0,0,0,0,1,0,1,1,35142,昱晶二
2015-03-09,0,4,-4,0,0,0,3,0,3,-1,35142,昱晶二
2015-03-23,0,0,0,0,0,0,1,0,1,1,35142,昱晶二
2015-03-24,0,1,-1,0,0,0,1,1,0,-1,35142,昱晶二
2015-04-10,0,0,0,0,0,0,0,1,-1,-1,35142,昱晶二
2015-04-20,0,0,0,0,0,0,0,2,-2,-2,35142,昱晶二
2015-06-16,0,4,-4,0,0,0,4,0,4,0,35142,昱晶二
2015-06-30,0,1,-1,0,0,0,1,0,1,0,35142,昱晶二
2015-07-28,0,2,-2,0,0,0,2,0,2,0,35142,昱晶二
2015-08-06,0,6,-6,0,0,0,6,0,6,0,35142,昱晶二
2015-08-13,0,2,-2,0,0,0,22,0,22,20,35142,昱晶二
2015-08-17,0,35,-35,0,0,0,35,0,35,0,35142,昱晶二
2015-08-18,0,0,0,0,0,0,1,0,1,1,35142,昱晶二
2015-08-19,0,190,-190,0,0,0,191,0,191,1,35142,昱晶二
2015-08-21,0,17,-17,0,0,0,17,0,17,0,35142,昱晶二
2015-08-24,0,50,-50,0,0,0,50,0,50,0,35142,昱晶二
2015-08-25,0,79,-79,0,0,0,79,0,79,0,35142,昱晶二
2015-09-02,0,0,0,0,0,0,46,0,46,46,35142,昱晶二
