date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2023-07-31,150,620,-470,0,0,0,3138,381,2757,2287,50097,榮剛七
2023-08-01,11,0,11,0,0,0,528,120,408,419,50097,榮剛七
2023-08-02,0,0,0,0,0,0,386,120,266,266,50097,榮剛七
2023-08-04,0,370,-370,0,0,0,631,50,581,211,50097,榮剛七
2023-08-07,0,480,-480,40,0,40,569,188,381,-59,50097,榮剛七
2023-08-08,5,78,-73,0,0,0,21000,111,20889,20816,50097,榮剛七
2023-08-09,0,197,-197,0,0,0,2521,349,2172,1975,50097,榮剛七
2023-08-10,0,5,-5,10,0,10,818,206,612,617,50097,榮剛七
2023-08-11,0,10,-10,10,0,10,1238,153,1085,1085,50097,榮剛七
2023-08-14,0,0,0,0,0,0,805,604,201,201,50097,榮剛七
2023-08-15,0,0,0,0,0,0,756,143,613,613,50097,榮剛七
2023-08-16,0,0,0,20,0,20,459,171,288,308,50097,榮剛七
2023-08-17,0,0,0,0,0,0,399,181,218,218,50097,榮剛七
2023-08-18,0,0,0,0,0,0,187,273,-86,-86,50097,榮剛七
2023-08-21,0,0,0,0,0,0,379,299,80,80,50097,榮剛七
2023-08-22,0,0,0,0,0,0,367,301,66,66,50097,榮剛七
2023-08-23,0,0,0,0,0,0,105,106,-1,-1,50097,榮剛七
2023-08-24,0,0,0,0,0,0,124,191,-67,-67,50097,榮剛七
2023-08-25,0,0,0,0,0,0,276,80,196,196,50097,榮剛七
2023-08-28,0,0,0,0,0,0,277,148,129,129,50097,榮剛七
2023-08-29,0,0,0,0,0,0,308,279,29,29,50097,榮剛七
2023-08-30,0,0,0,0,0,0,206,251,-45,-45,50097,榮剛七
2023-08-31,0,0,0,0,0,0,78,33,45,45,50097,榮剛七
2023-09-01,0,0,0,0,0,0,154,207,-53,-53,50097,榮剛七
2023-09-04,0,22,-22,0,0,0,718,510,208,186,50097,榮剛七
2023-09-05,0,0,0,0,0,0,58,73,-15,-15,50097,榮剛七
2023-09-06,0,114,-114,0,0,0,123,22,101,-13,50097,榮剛七
2023-09-07,1,94,-93,0,0,0,341,305,36,-57,50097,榮剛七
2023-09-08,0,0,0,0,0,0,31,20,11,11,50097,榮剛七
2023-09-11,0,10,-10,0,0,0,119,104,15,5,50097,榮剛七
2023-09-12,0,0,0,0,0,0,29,8,21,21,50097,榮剛七
2023-09-13,0,0,0,0,0,0,67,48,19,19,50097,榮剛七
2023-09-14,0,0,0,0,0,0,140,120,20,20,50097,榮剛七
2023-09-15,0,0,0,0,0,0,271,225,46,46,50097,榮剛七
2023-09-18,0,0,0,0,0,0,56,25,31,31,50097,榮剛七
2023-09-19,0,0,0,0,0,0,164,84,80,80,50097,榮剛七
2023-09-20,0,2,-2,0,0,0,41,43,-2,-4,50097,榮剛七
2023-09-21,0,0,0,0,0,0,80,10,70,70,50097,榮剛七
2023-09-22,0,0,0,0,0,0,121,96,25,25,50097,榮剛七
2023-09-25,0,0,0,0,0,0,51,80,-29,-29,50097,榮剛七
2023-09-26,0,0,0,0,0,0,235,190,45,45,50097,榮剛七
2023-09-27,0,0,0,0,0,0,38,31,7,7,50097,榮剛七
2023-09-28,0,0,0,0,50,-50,100,53,47,-3,50097,榮剛七
2023-10-02,0,0,0,0,0,0,46,37,9,9,50097,榮剛七
2023-10-03,0,0,0,0,0,0,61,115,-54,-54,50097,榮剛七
2023-10-04,0,0,0,0,0,0,21,62,-41,-41,50097,榮剛七
2023-10-05,0,0,0,0,0,0,20,21,-1,-1,50097,榮剛七
2023-10-06,0,0,0,0,0,0,31,70,-39,-39,50097,榮剛七
2023-10-11,0,50,-50,0,0,0,210,138,72,22,50097,榮剛七
2023-10-12,0,0,0,0,0,0,45,53,-8,-8,50097,榮剛七
2023-10-13,0,7,-7,0,0,0,33,70,-37,-44,50097,榮剛七
2023-10-16,0,13,-13,0,0,0,145,129,16,3,50097,榮剛七
2023-10-17,0,0,0,0,0,0,71,67,4,4,50097,榮剛七
2023-10-18,0,0,0,0,0,0,60,110,-50,-50,50097,榮剛七
2023-10-19,0,0,0,0,0,0,73,107,-34,-34,50097,榮剛七
2023-10-20,0,0,0,0,0,0,236,237,-1,-1,50097,榮剛七
