date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2015-01-14,0,0,0,0,0,0,5,0,5,5,47451,合富一
2015-01-15,0,0,0,0,0,0,1,0,1,1,47451,合富一
2015-02-10,0,0,0,0,0,0,0,1,-1,-1,47451,合富一
2015-02-26,0,0,0,0,0,0,1,0,1,1,47451,合富一
2015-03-18,0,0,0,0,0,0,16,0,16,16,47451,合富一
2015-03-19,0,0,0,0,0,0,2,0,2,2,47451,合富一
2015-03-20,0,0,0,0,0,0,9,5,4,4,47451,合富一
2015-03-23,0,0,0,0,0,0,5,4,1,1,47451,合富一
2015-03-30,0,0,0,0,0,0,1,1,0,0,47451,合富一
2015-04-13,0,0,0,0,0,0,25,25,0,0,47451,合富一
2015-04-16,0,0,0,0,0,0,5,0,5,5,47451,合富一
2015-05-07,0,0,0,0,0,0,1,0,1,1,47451,合富一
2015-05-08,0,0,0,0,0,0,14,14,0,0,47451,合富一
2015-05-28,0,0,0,0,0,0,7,21,-14,-14,47451,合富一
2015-06-03,0,0,0,0,0,0,0,5,-5,-5,47451,合富一
2015-06-05,0,0,0,0,0,0,1,0,1,1,47451,合富一
2015-06-08,0,0,0,0,0,0,2,0,2,2,47451,合富一
2015-06-09,0,0,0,0,0,0,2,0,2,2,47451,合富一
2015-06-15,0,0,0,0,0,0,1,0,1,1,47451,合富一
2015-06-18,0,0,0,0,0,0,15,0,15,15,47451,合富一
2015-06-22,0,0,0,0,0,0,5,0,5,5,47451,合富一
2015-07-21,0,0,0,0,0,0,3,0,3,3,47451,合富一
2015-08-03,0,0,0,0,0,0,0,3,-3,-3,47451,合富一
2015-08-19,0,0,0,0,0,0,12,0,12,12,47451,合富一
2015-08-24,0,0,0,0,0,0,3,0,3,3,47451,合富一
2015-08-25,0,0,0,0,0,0,35,26,9,9,47451,合富一
2015-10-15,0,0,0,0,0,0,0,10,-10,-10,47451,合富一
2015-10-21,0,0,0,0,0,0,5,10,-5,-5,47451,合富一
2015-10-22,0,0,0,0,0,0,31,31,0,0,47451,合富一
2015-10-23,0,0,0,0,0,0,9,9,0,0,47451,合富一
2015-11-03,0,0,0,0,0,0,7,5,2,2,47451,合富一
2015-11-05,0,0,0,0,0,0,10,10,0,0,47451,合富一
2015-11-10,0,0,0,0,0,0,3,0,3,3,47451,合富一
2015-11-11,0,0,0,0,0,0,0,5,-5,-5,47451,合富一
2015-11-13,0,0,0,0,0,0,35,0,35,35,47451,合富一
2015-11-17,0,0,0,0,0,0,0,6,-6,-6,47451,合富一
2015-11-18,0,0,0,0,0,0,1,0,1,1,47451,合富一
2015-11-20,0,0,0,0,0,0,1,1,0,0,47451,合富一
2015-11-25,0,0,0,0,0,0,5,0,5,5,47451,合富一
2015-11-26,0,0,0,0,0,0,0,10,-10,-10,47451,合富一
2015-12-16,0,210,-210,0,0,0,0,0,0,-210,47451,合富一
2016-01-21,0,0,0,0,0,0,0,26,-26,-26,47451,合富一
2016-01-22,0,0,0,0,0,0,0,2,-2,-2,47451,合富一
2016-01-25,0,0,0,0,0,0,0,4,-4,-4,47451,合富一
2016-01-26,0,0,0,0,0,0,0,10,-10,-10,47451,合富一
2016-07-07,0,0,0,0,0,0,5,0,5,5,47451,合富一KY
2016-07-13,0,0,0,0,0,0,5,0,5,5,47451,合富一KY
