date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2026-05-14,0,0,0,0,0,0,41,0,41,41,80746,鉅橡六          
2026-05-15,0,0,0,0,0,0,40,0,40,40,80746,鉅橡六          
2026-05-18,0,0,0,0,0,0,4,30,-26,-26,80746,鉅橡六          
2026-05-19,0,0,0,0,0,0,0,20,-20,-20,80746,鉅橡六          
2026-05-20,0,0,0,0,0,0,0,23,-23,-23,80746,鉅橡六          
2026-05-21,0,0,0,0,0,0,2219,100,2119,2119,80746,鉅橡六          
2026-05-22,0,0,0,0,0,0,144,130,14,14,80746,鉅橡六          
2026-05-25,0,0,0,0,0,0,81,72,9,9,80746,鉅橡六          
2026-05-26,0,0,0,0,0,0,66,62,4,4,80746,鉅橡六          
2026-05-27,0,0,0,0,0,0,30,21,9,9,80746,鉅橡六          
2026-05-28,0,0,0,0,0,0,25,7,18,18,80746,鉅橡六          
2026-05-29,0,0,0,0,0,0,10,8,2,2,80746,鉅橡六          
2026-06-01,0,0,0,0,0,0,25,11,14,14,80746,鉅橡六          
2026-06-02,0,0,0,0,0,0,8,8,0,0,80746,鉅橡六          
2026-06-03,0,0,0,0,0,0,62,45,17,17,80746,鉅橡六          
2026-06-04,0,0,0,0,0,0,8,7,1,1,80746,鉅橡六          
2026-06-05,0,0,0,0,0,0,18,17,1,1,80746,鉅橡六          
2026-06-08,0,0,0,0,0,0,53,55,-2,-2,80746,鉅橡六          
2026-06-09,0,0,0,0,0,0,75,77,-2,-2,80746,鉅橡六          
2026-06-10,0,0,0,0,0,0,79,75,4,4,80746,鉅橡六          
2026-06-11,0,0,0,0,0,0,18,12,6,6,80746,鉅橡六          
2026-06-12,0,0,0,0,0,0,13,9,4,4,80746,鉅橡六          
2026-06-15,0,0,0,0,0,0,18,19,-1,-1,80746,鉅橡六          
2026-06-16,0,0,0,0,0,0,40,37,3,3,80746,鉅橡六          
2026-06-17,0,0,0,0,0,0,3,2,1,1,80746,鉅橡六          
2026-06-18,0,0,0,0,0,0,6,3,3,3,80746,鉅橡六          
2026-06-22,0,0,0,0,0,0,12,12,0,0,80746,鉅橡六          
2026-06-23,0,0,0,0,0,0,4,4,0,0,80746,鉅橡六          
2026-06-25,0,0,0,0,0,0,14,14,0,0,80746,鉅橡六          
2026-06-26,0,0,0,0,0,0,27,27,0,0,80746,鉅橡六          
2026-06-29,0,0,0,0,0,0,18,13,5,5,80746,鉅橡六          
2026-06-30,0,0,0,0,0,0,20,20,0,0,80746,鉅橡六          
2026-07-01,0,0,0,0,0,0,4,3,1,1,80746,鉅橡六          
2026-07-02,0,0,0,0,0,0,3,2,1,1,80746,鉅橡六          
2026-07-03,0,0,0,0,0,0,18,19,-1,-1,80746,鉅橡六          
2026-07-06,0,0,0,0,0,0,1,1,0,0,80746,鉅橡六          
2026-07-07,0,0,0,0,0,0,3,3,0,0,80746,鉅橡六          
2026-07-09,0,0,0,0,0,0,8,8,0,0,80746,鉅橡六          
2026-07-13,0,0,0,0,0,0,6,6,0,0,80746,鉅橡六          
2026-07-14,0,0,0,0,0,0,14,14,0,0,80746,鉅橡六          
2026-07-15,0,0,0,0,0,0,2,2,0,0,80746,鉅橡六          
2026-07-16,0,0,0,0,0,0,1,1,0,0,80746,鉅橡六          
2026-07-17,0,0,0,0,0,0,3,2,1,1,80746,鉅橡六          
2026-07-20,0,0,0,0,0,0,18,18,0,0,80746,鉅橡六          
