date,Foreign_Investor_Buy,Foreign_Investor_Sell,Foreign_Investor_Overbuy,Investment_Trust_Buy,Investment_Trust_Sell,Investment_Trust_Overbuy,Dealer_self_Buy,Dealer_self_Sell,Dealer_self_Overbuy,Total_Overbuy,cb_id,cb_name
2020-08-11,0,0,0,0,0,0,415,82,333,333,99584,世紀鋼四
2020-08-12,0,0,0,0,0,0,4,42,-38,-38,99584,世紀鋼四
2020-08-13,0,0,0,0,0,0,0,101,-101,-101,99584,世紀鋼四
2020-08-14,0,0,0,0,0,0,0,3,-3,-3,99584,世紀鋼四
2020-08-17,0,0,0,0,0,0,17,46,-29,-29,99584,世紀鋼四
2020-08-18,0,0,0,0,0,0,2397,119,2278,2278,99584,世紀鋼四
2020-08-19,0,0,0,0,0,0,155,74,81,81,99584,世紀鋼四
2020-08-20,0,0,0,0,0,0,303,110,193,193,99584,世紀鋼四
2020-08-21,0,0,0,0,0,0,389,160,229,229,99584,世紀鋼四
2020-08-24,0,0,0,0,0,0,96,144,-48,-48,99584,世紀鋼四
2020-08-25,0,0,0,0,0,0,35,102,-67,-67,99584,世紀鋼四
2020-08-26,0,0,0,0,0,0,20,323,-303,-303,99584,世紀鋼四
2020-08-27,0,0,0,0,0,0,103,48,55,55,99584,世紀鋼四
2020-08-28,0,0,0,0,0,0,0,38,-38,-38,99584,世紀鋼四
2020-08-31,0,0,0,0,0,0,40,391,-351,-351,99584,世紀鋼四
2020-09-01,0,0,0,0,0,0,0,102,-102,-102,99584,世紀鋼四
2020-09-02,0,0,0,0,0,0,5,47,-42,-42,99584,世紀鋼四
2020-09-03,0,0,0,0,0,0,3,44,-41,-41,99584,世紀鋼四
2020-09-04,0,0,0,0,0,0,5,37,-32,-32,99584,世紀鋼四
2020-09-07,0,0,0,0,0,0,31,155,-124,-124,99584,世紀鋼四
2020-09-08,0,0,0,0,0,0,315,82,233,233,99584,世紀鋼四
2020-09-09,0,0,0,0,0,0,9,125,-116,-116,99584,世紀鋼四
2020-09-10,0,0,0,0,0,0,169,76,93,93,99584,世紀鋼四
2020-09-11,0,0,0,0,0,0,16,72,-56,-56,99584,世紀鋼四
2020-09-14,0,0,0,0,0,0,109,103,6,6,99584,世紀鋼四
2020-09-15,0,0,0,0,0,0,41,26,15,15,99584,世紀鋼四
2020-09-16,0,0,0,0,0,0,90,28,62,62,99584,世紀鋼四
2020-09-17,0,0,0,0,0,0,26,11,15,15,99584,世紀鋼四
2020-09-18,0,0,0,0,0,0,98,164,-66,-66,99584,世紀鋼四
2020-09-21,0,0,0,0,0,0,124,25,99,99,99584,世紀鋼四
2020-09-22,0,0,0,0,0,0,16,19,-3,-3,99584,世紀鋼四
2020-09-23,0,0,0,0,0,0,56,60,-4,-4,99584,世紀鋼四
2020-09-24,0,0,0,0,0,0,51,72,-21,-21,99584,世紀鋼四
2020-09-25,33,0,33,0,0,0,406,335,71,104,99584,世紀鋼四
2020-09-28,0,0,0,0,0,0,13,3,10,10,99584,世紀鋼四
2020-09-29,0,0,0,0,0,0,121,16,105,105,99584,世紀鋼四
2020-09-30,0,0,0,0,0,0,24,22,2,2,99584,世紀鋼四
2020-10-05,0,0,0,0,0,0,4,2,2,2,99584,世紀鋼四
2020-10-06,0,0,0,0,0,0,37,55,-18,-18,99584,世紀鋼四
2020-10-07,0,0,0,0,0,0,181,59,122,122,99584,世紀鋼四
2020-10-08,0,0,0,0,0,0,20,6,14,14,99584,世紀鋼四
2020-10-12,0,0,0,0,0,0,32,41,-9,-9,99584,世紀鋼四
2020-10-13,58,0,58,0,0,0,58,51,7,65,99584,世紀鋼四
2020-10-14,0,0,0,0,0,0,6,14,-8,-8,99584,世紀鋼四
2020-10-15,0,91,-91,0,0,0,39,5,34,-57,99584,世紀鋼四
2020-10-16,0,0,0,0,0,0,5,0,5,5,99584,世紀鋼四
2020-10-19,0,0,0,0,0,0,50,51,-1,-1,99584,世紀鋼四
2020-10-20,0,0,0,0,0,0,4,0,4,4,99584,世紀鋼四
2020-10-21,0,0,0,0,0,0,6,0,6,6,99584,世紀鋼四
