date,level,people,holding_shares,percent
2015-03-31,"1,000-5,000",3128,5714253,5.12
2015-03-31,1-999,565,24352,0.02
2015-03-31,"10,001-15,000",112,1486182,1.33
2015-03-31,"100,001-200,000",40,5901308,5.29
2015-03-31,"15,001-20,000",106,2028040,1.81
2015-03-31,"20,001-30,000",95,2497468,2.23
2015-03-31,"200,001-400,000",35,10160268,9.11
2015-03-31,"30,001-40,000",46,1634338,1.46
2015-03-31,"40,001-50,000",35,1679960,1.5
2015-03-31,"400,001-600,000",9,4357237,3.9
2015-03-31,"5,001-10,000",409,3479717,3.12
2015-03-31,"50,001-100,000",55,4317075,3.87
2015-03-31,"600,001-800,000",4,2644577,2.37
2015-03-31,"800,001-1,000,000",2,1692793,1.51
2015-03-31,"more than 1,000,001",13,63882432,57.29
2015-03-31,total,4654,111500000,100.0
2015-04-30,"1,000-5,000",4341,7725332,6.92
2015-04-30,1-999,732,28179,0.02
2015-04-30,"10,001-15,000",131,1722844,1.54
2015-04-30,"100,001-200,000",39,5713812,5.12
2015-04-30,"15,001-20,000",90,1679934,1.5
2015-04-30,"20,001-30,000",85,2218628,1.98
2015-04-30,"200,001-400,000",34,9651487,8.65
2015-04-30,"30,001-40,000",37,1330171,1.19
2015-04-30,"40,001-50,000",28,1324673,1.18
2015-04-30,"400,001-600,000",10,4915107,4.4
2015-04-30,"5,001-10,000",462,3782713,3.39
2015-04-30,"50,001-100,000",59,4578003,4.1
2015-04-30,"600,001-800,000",5,3262577,2.92
2015-04-30,"800,001-1,000,000",2,1692793,1.51
2015-04-30,"more than 1,000,001",11,61873747,55.49
2015-04-30,total,6066,111500000,100.0
2015-05-08,"1,000-5,000",4360,7833485,7.02
2015-05-08,1-999,734,28593,0.02
2015-05-08,"10,001-15,000",145,1899398,1.7
2015-05-08,"100,001-200,000",41,6039598,5.41
2015-05-08,"15,001-20,000",89,1653110,1.48
2015-05-08,"20,001-30,000",89,2299462,2.06
2015-05-08,"200,001-400,000",35,9932571,8.9
2015-05-08,"30,001-40,000",37,1312171,1.17
2015-05-08,"40,001-50,000",26,1222034,1.09
2015-05-08,"400,001-600,000",10,4975237,4.46
2015-05-08,"5,001-10,000",462,3808262,3.41
2015-05-08,"50,001-100,000",59,4414642,3.95
2015-05-08,"600,001-800,000",4,2562577,2.29
2015-05-08,"800,001-1,000,000",2,1692793,1.51
2015-05-08,"more than 1,000,001",11,61826067,55.44
2015-05-08,total,6104,111500000,100.0
2015-05-15,"1,000-5,000",4163,7487081,6.71
2015-05-15,1-999,732,31466,0.02
2015-05-15,"10,001-15,000",145,1889832,1.69
2015-05-15,"100,001-200,000",38,5517812,4.94
2015-05-15,"15,001-20,000",96,1761037,1.57
2015-05-15,"20,001-30,000",89,2276825,2.04
2015-05-15,"200,001-400,000",38,10844571,9.72
2015-05-15,"30,001-40,000",35,1234171,1.1
2015-05-15,"40,001-50,000",28,1310034,1.17
2015-05-15,"400,001-600,000",10,4967237,4.45
2015-05-15,"5,001-10,000",470,3860979,3.46
2015-05-15,"50,001-100,000",57,4254642,3.81
2015-05-15,"600,001-800,000",4,2562577,2.29
2015-05-15,"800,001-1,000,000",2,1692793,1.51
2015-05-15,"more than 1,000,001",11,61808943,55.43
2015-05-15,total,5918,111500000,100.0
2015-05-22,"1,000-5,000",4063,7284125,6.53
2015-05-22,1-999,740,28766,0.02
2015-05-22,"10,001-15,000",136,1784998,1.6
