date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",9320,18669774,3.55
2015-01-30,1-999,3000,527107,0.1
2015-01-30,"10,001-15,000",383,4892112,0.93
2015-01-30,"100,001-200,000",95,13274693,2.52
2015-01-30,"15,001-20,000",251,4638169,0.88
2015-01-30,"20,001-30,000",201,5093286,0.96
2015-01-30,"200,001-400,000",80,22191289,4.22
2015-01-30,"30,001-40,000",87,3105345,0.59
2015-01-30,"40,001-50,000",80,3704579,0.7
2015-01-30,"400,001-600,000",25,12229586,2.32
2015-01-30,"5,001-10,000",1208,9539758,1.81
2015-01-30,"50,001-100,000",144,10330090,1.96
2015-01-30,"600,001-800,000",34,23326810,4.43
2015-01-30,"800,001-1,000,000",13,11689257,2.22
2015-01-30,"more than 1,000,001",91,382394043,72.75
2015-01-30,total,15012,525605898,100.0
2015-02-26,"1,000-5,000",8757,17572329,3.34
2015-02-26,1-999,2998,523808,0.09
2015-02-26,"10,001-15,000",372,4746566,0.9
2015-02-26,"100,001-200,000",96,13418184,2.55
2015-02-26,"15,001-20,000",235,4368243,0.83
2015-02-26,"20,001-30,000",193,4904167,0.93
2015-02-26,"200,001-400,000",75,20690591,3.93
2015-02-26,"30,001-40,000",82,2896069,0.55
2015-02-26,"40,001-50,000",72,3316980,0.63
2015-02-26,"400,001-600,000",32,16113896,3.06
2015-02-26,"5,001-10,000",1142,9029102,1.71
2015-02-26,"50,001-100,000",144,10508706,1.99
2015-02-26,"600,001-800,000",30,20517002,3.9
2015-02-26,"800,001-1,000,000",15,13544257,2.57
2015-02-26,"more than 1,000,001",92,383455998,72.95
2015-02-26,total,14335,525605898,100.0
2015-03-31,"1,000-5,000",9598,19496561,3.7
2015-03-31,1-999,2944,517481,0.09
2015-03-31,"10,001-15,000",418,5329195,1.01
2015-03-31,"100,001-200,000",94,13266457,2.52
2015-03-31,"15,001-20,000",275,5123647,0.97
2015-03-31,"20,001-30,000",221,5633124,1.07
2015-03-31,"200,001-400,000",72,19924644,3.79
2015-03-31,"30,001-40,000",91,3199970,0.6
2015-03-31,"40,001-50,000",78,3608212,0.68
2015-03-31,"400,001-600,000",30,14793316,2.81
2015-03-31,"5,001-10,000",1326,10467251,1.99
2015-03-31,"50,001-100,000",152,11014548,2.09
2015-03-31,"600,001-800,000",35,23983543,4.56
2015-03-31,"800,001-1,000,000",15,13249257,2.52
2015-03-31,"more than 1,000,001",92,375998692,71.53
2015-03-31,total,15441,525605898,100.0
2015-04-30,"1,000-5,000",9728,19876233,3.78
2015-04-30,1-999,2919,511178,0.09
2015-04-30,"10,001-15,000",434,5538045,1.05
2015-04-30,"100,001-200,000",98,14011526,2.66
2015-04-30,"15,001-20,000",285,5311199,1.01
2015-04-30,"20,001-30,000",224,5680937,1.08
2015-04-30,"200,001-400,000",72,19907787,3.78
2015-04-30,"30,001-40,000",100,3550207,0.67
2015-04-30,"40,001-50,000",83,3829580,0.72
2015-04-30,"400,001-600,000",30,15081140,2.86
2015-04-30,"5,001-10,000",1353,10684654,2.03
2015-04-30,"50,001-100,000",160,11510120,2.18
2015-04-30,"600,001-800,000",38,26410165,5.02
2015-04-30,"800,001-1,000,000",19,17022257,3.23
2015-04-30,"more than 1,000,001",83,366680870,69.76
2015-04-30,total,15626,525605898,100.0
2015-05-08,"1,000-5,000",9796,19987590,3.8
2015-05-08,1-999,2911,509532,0.09
2015-05-08,"10,001-15,000",440,5629136,1.07
2015-05-08,"100,001-200,000",98,14023172,2.66
2015-05-08,"15,001-20,000",288,5351979,1.01
2015-05-08,"20,001-30,000",225,5721545,1.08
2015-05-08,"200,001-400,000",72,19795160,3.76
2015-05-08,"30,001-40,000",103,3674334,0.69
2015-05-08,"40,001-50,000",88,4090229,0.77
2015-05-08,"400,001-600,000",31,15256210,2.9
2015-05-08,"5,001-10,000",1390,11013018,2.09
