date,level,people,holding_shares,percent
2018-09-28,"1,000-5,000",0,0,0.0
2018-09-28,1-999,0,0,0.0
2018-09-28,"10,001-15,000",0,0,0.0
2018-09-28,"100,001-200,000",0,0,0.0
2018-09-28,"15,001-20,000",0,0,0.0
2018-09-28,"20,001-30,000",0,0,0.0
2018-09-28,"200,001-400,000",0,0,0.0
2018-09-28,"30,001-40,000",0,0,0.0
2018-09-28,"40,001-50,000",0,0,0.0
2018-09-28,"400,001-600,000",0,0,0.0
2018-09-28,"5,001-10,000",0,0,0.0
2018-09-28,"50,001-100,000",0,0,0.0
2018-09-28,"600,001-800,000",0,0,0.0
2018-09-28,"800,001-1,000,000",0,0,0.0
2018-09-28,"more than 1,000,001",1,246242146,100.0
2018-09-28,total,1,246242146,100.0
2018-10-05,"1,000-5,000",16444,33805855,13.72
2018-10-05,1-999,19034,6338789,2.57
2018-10-05,"10,001-15,000",763,9264747,3.76
2018-10-05,"100,001-200,000",68,9565016,3.88
2018-10-05,"15,001-20,000",394,7015601,2.84
2018-10-05,"20,001-30,000",342,8413708,3.41
2018-10-05,"200,001-400,000",38,10346814,4.2
2018-10-05,"30,001-40,000",137,4778904,1.94
2018-10-05,"40,001-50,000",64,2907318,1.18
2018-10-05,"400,001-600,000",10,4520160,1.83
2018-10-05,"5,001-10,000",2579,18341926,7.44
2018-10-05,"50,001-100,000",135,9195738,3.73
2018-10-05,"600,001-800,000",5,3553272,1.44
2018-10-05,"800,001-1,000,000",1,953436,0.38
2018-10-05,"more than 1,000,001",15,117240862,47.61
2018-10-05,total,40029,246242146,100.0
2018-10-12,"1,000-5,000",16331,33630023,13.65
2018-10-12,1-999,18921,6262155,2.54
2018-10-12,"10,001-15,000",762,9275628,3.76
2018-10-12,"100,001-200,000",72,9998738,4.06
2018-10-12,"15,001-20,000",390,6925017,2.81
2018-10-12,"20,001-30,000",357,8780191,3.56
2018-10-12,"200,001-400,000",35,9946585,4.03
2018-10-12,"30,001-40,000",137,4799249,1.94
2018-10-12,"40,001-50,000",71,3211404,1.3
2018-10-12,"400,001-600,000",11,5080600,2.06
2018-10-12,"5,001-10,000",2580,18391300,7.46
2018-10-12,"50,001-100,000",133,9176124,3.72
2018-10-12,"600,001-800,000",4,2953206,1.19
2018-10-12,"800,001-1,000,000",2,1903436,0.77
2018-10-12,"more than 1,000,001",14,115908490,47.07
2018-10-12,total,39820,246242146,100.0
2018-10-19,"1,000-5,000",16264,33523574,13.61
2018-10-19,1-999,18832,6207886,2.52
2018-10-19,"10,001-15,000",757,9200691,3.73
2018-10-19,"100,001-200,000",71,9745403,3.95
2018-10-19,"15,001-20,000",397,7061088,2.86
2018-10-19,"20,001-30,000",357,8765523,3.55
2018-10-19,"200,001-400,000",36,10063902,4.08
2018-10-19,"30,001-40,000",144,5037805,2.04
2018-10-19,"40,001-50,000",72,3263138,1.32
2018-10-19,"400,001-600,000",11,4994874,2.02
2018-10-19,"5,001-10,000",2563,18278753,7.42
2018-10-19,"50,001-100,000",135,9227493,3.74
2018-10-19,"600,001-800,000",4,2983206,1.21
2018-10-19,"800,001-1,000,000",2,1953436,0.79
