date,level,people,holding_shares,percent
2017-10-06,"1,000-5,000",268,647241,1.74
2017-10-06,1-999,38,9761,0.02
2017-10-06,"10,001-15,000",47,600033,1.61
2017-10-06,"100,001-200,000",15,1938364,5.22
2017-10-06,"15,001-20,000",29,510757,1.37
2017-10-06,"20,001-30,000",24,594390,1.6
2017-10-06,"200,001-400,000",15,4189193,11.28
2017-10-06,"30,001-40,000",19,669406,1.8
2017-10-06,"40,001-50,000",15,660767,1.77
2017-10-06,"400,001-600,000",6,2914915,7.85
2017-10-06,"5,001-10,000",69,515215,1.38
2017-10-06,"50,001-100,000",33,2273132,6.12
2017-10-06,"600,001-800,000",2,1337323,3.6
2017-10-06,"800,001-1,000,000",0,0,0.0
2017-10-06,"more than 1,000,001",9,20261503,54.58
2017-10-06,total,589,37122000,100.0
2017-10-13,"1,000-5,000",268,645741,1.73
2017-10-13,1-999,38,9861,0.02
2017-10-13,"10,001-15,000",44,560133,1.5
2017-10-13,"100,001-200,000",16,2042364,5.5
2017-10-13,"15,001-20,000",30,530057,1.42
2017-10-13,"20,001-30,000",24,594190,1.6
2017-10-13,"200,001-400,000",15,4189193,11.28
2017-10-13,"30,001-40,000",19,668644,1.8
2017-10-13,"40,001-50,000",14,607529,1.63
2017-10-13,"400,001-600,000",6,2914915,7.85
2017-10-13,"5,001-10,000",73,548115,1.47
2017-10-13,"50,001-100,000",33,2212432,5.95
2017-10-13,"600,001-800,000",2,1337323,3.6
2017-10-13,"800,001-1,000,000",0,0,0.0
2017-10-13,"more than 1,000,001",9,20261503,54.58
2017-10-13,total,591,37122000,100.0
2017-10-20,"1,000-5,000",271,643741,1.73
2017-10-20,1-999,38,9861,0.02
2017-10-20,"10,001-15,000",43,545133,1.46
2017-10-20,"100,001-200,000",16,2121364,5.7
2017-10-20,"15,001-20,000",31,550057,1.47
2017-10-20,"20,001-30,000",25,630390,1.69
2017-10-20,"200,001-400,000",15,4189193,11.26
2017-10-20,"30,001-40,000",18,635444,1.7
2017-10-20,"40,001-50,000",15,656029,1.76
2017-10-20,"400,001-600,000",6,2908915,7.82
2017-10-20,"5,001-10,000",72,540115,1.45
2017-10-20,"50,001-100,000",32,2167932,5.82
2017-10-20,"600,001-800,000",2,1337323,3.59
2017-10-20,"800,001-1,000,000",0,0,0.0
2017-10-20,"more than 1,000,001",9,20261503,54.47
2017-10-20,total,593,37197000,100.0
2017-11-03,"1,000-5,000",271,645241,1.73
2017-11-03,1-999,38,9871,0.02
2017-11-03,"10,001-15,000",45,570833,1.53
2017-11-03,"100,001-200,000",16,2139364,5.75
2017-11-03,"15,001-20,000",32,572357,1.53
2017-11-03,"20,001-30,000",24,596390,1.6
2017-11-03,"200,001-400,000",15,4189193,11.26
2017-11-03,"30,001-40,000",18,629434,1.69
2017-11-03,"40,001-50,000",15,656029,1.76
2017-11-03,"400,001-600,000",6,2896915,7.78
2017-11-03,"5,001-10,000",70,520615,1.39
2017-11-03,"50,001-100,000",32,2171932,5.83
2017-11-03,"600,001-800,000",2,1337323,3.59
