date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",4259,9148941,4.85
2015-01-30,1-999,3641,631961,0.33
2015-01-30,"10,001-15,000",223,2838485,1.5
2015-01-30,"100,001-200,000",44,6098420,3.23
2015-01-30,"15,001-20,000",144,2713129,1.43
2015-01-30,"20,001-30,000",127,3253672,1.72
2015-01-30,"200,001-400,000",23,6591929,3.49
2015-01-30,"30,001-40,000",61,2169725,1.15
2015-01-30,"40,001-50,000",36,1674229,0.88
2015-01-30,"400,001-600,000",12,6086005,3.22
2015-01-30,"5,001-10,000",749,5899811,3.13
2015-01-30,"50,001-100,000",75,5118190,2.71
2015-01-30,"600,001-800,000",14,9904858,5.25
2015-01-30,"800,001-1,000,000",5,4552735,2.41
2015-01-30,"more than 1,000,001",27,121770080,64.61
2015-01-30,total,9440,188452170,100.0
2015-02-26,"1,000-5,000",4006,8562811,4.54
2015-02-26,1-999,3626,630957,0.33
2015-02-26,"10,001-15,000",216,2775277,1.47
2015-02-26,"100,001-200,000",35,4981088,2.64
2015-02-26,"15,001-20,000",127,2402817,1.27
2015-02-26,"20,001-30,000",126,3246672,1.72
2015-02-26,"200,001-400,000",25,6850055,3.63
2015-02-26,"30,001-40,000",57,2022725,1.07
2015-02-26,"40,001-50,000",40,1876738,0.99
2015-02-26,"400,001-600,000",11,5757005,3.05
2015-02-26,"5,001-10,000",682,5395503,2.86
2015-02-26,"50,001-100,000",74,5121849,2.71
2015-02-26,"600,001-800,000",16,11331858,6.01
2015-02-26,"800,001-1,000,000",3,2621735,1.39
2015-02-26,"more than 1,000,001",31,124875080,66.26
2015-02-26,total,9075,188452170,100.0
2015-03-31,"1,000-5,000",3865,8063587,4.27
2015-03-31,1-999,3625,631370,0.33
2015-03-31,"10,001-15,000",188,2416991,1.28
2015-03-31,"100,001-200,000",29,4126970,2.18
2015-03-31,"15,001-20,000",125,2346817,1.24
2015-03-31,"20,001-30,000",110,2788453,1.47
2015-03-31,"200,001-400,000",26,7060205,3.74
2015-03-31,"30,001-40,000",45,1594495,0.84
2015-03-31,"40,001-50,000",40,1861229,0.98
2015-03-31,"400,001-600,000",13,6899396,3.66
2015-03-31,"5,001-10,000",654,5128559,2.72
2015-03-31,"50,001-100,000",67,4674333,2.48
2015-03-31,"600,001-800,000",14,10075696,5.34
2015-03-31,"800,001-1,000,000",4,3655980,1.94
2015-03-31,"more than 1,000,001",31,127128089,67.45
2015-03-31,total,8836,188452170,100.0
2015-04-30,"1,000-5,000",3851,8006497,4.24
2015-04-30,1-999,3609,628291,0.33
2015-04-30,"10,001-15,000",191,2458962,1.3
2015-04-30,"100,001-200,000",29,4136970,2.19
2015-04-30,"15,001-20,000",119,2241817,1.18
2015-04-30,"20,001-30,000",110,2818099,1.49
2015-04-30,"200,001-400,000",24,6607205,3.5
2015-04-30,"30,001-40,000",51,1793495,0.95
2015-04-30,"40,001-50,000",38,1777229,0.94
2015-04-30,"400,001-600,000",12,6186396,3.28
2015-04-30,"5,001-10,000",645,5097111,2.7
2015-04-30,"50,001-100,000",63,4384333,2.32
2015-04-30,"600,001-800,000",13,9472696,5.02
2015-04-30,"800,001-1,000,000",6,5399980,2.86
2015-04-30,"more than 1,000,001",31,127443089,67.62
2015-04-30,total,8792,188452170,100.0
2015-05-08,"1,000-5,000",3746,7788197,4.13
2015-05-08,1-999,3607,627010,0.33
2015-05-08,"10,001-15,000",190,2431790,1.29
2015-05-08,"100,001-200,000",32,4548970,2.41
2015-05-08,"15,001-20,000",117,2211103,1.17
2015-05-08,"20,001-30,000",109,2798813,1.48
2015-05-08,"200,001-400,000",24,6932205,3.67
2015-05-08,"30,001-40,000",49,1735495,0.92
2015-05-08,"40,001-50,000",39,1831229,0.97
2015-05-08,"400,001-600,000",12,6232396,3.3
2015-05-08,"5,001-10,000",618,4858864,2.57
2015-05-08,"50,001-100,000",60,4246333,2.25
2015-05-08,"600,001-800,000",13,9381696,4.97
2015-05-08,"800,001-1,000,000",6,5399980,2.86
2015-05-08,"more than 1,000,001",31,127428089,67.61
2015-05-08,total,8653,188452170,100.0
2015-05-15,"1,000-5,000",3727,7710961,4.09
2015-05-15,1-999,3609,626562,0.33
2015-05-15,"10,001-15,000",187,2401515,1.27
2015-05-15,"100,001-200,000",35,4861970,2.57
2015-05-15,"15,001-20,000",108,2047216,1.08
2015-05-15,"20,001-30,000",112,2860813,1.51
2015-05-15,"200,001-400,000",23,6330205,3.35
2015-05-15,"30,001-40,000",46,1613495,0.85
2015-05-15,"40,001-50,000",40,1868829,0.99
2015-05-15,"400,001-600,000",15,7778234,4.12
2015-05-15,"5,001-10,000",605,4761710,2.52
2015-05-15,"50,001-100,000",56,3877733,2.05
2015-05-15,"600,001-800,000",11,8013858,4.25
2015-05-15,"800,001-1,000,000",7,6282980,3.33
2015-05-15,"more than 1,000,001",31,127416089,67.61
2015-05-15,total,8612,188452170,100.0
