date,level,people,holding_shares,percent
2017-10-06,"1,000-5,000",865,2008411,2.35
2017-10-06,1-999,48,11286,0.01
2017-10-06,"10,001-15,000",71,927503,1.08
2017-10-06,"100,001-200,000",34,5162756,6.05
2017-10-06,"15,001-20,000",58,1102000,1.29
2017-10-06,"20,001-30,000",73,1920259,2.25
2017-10-06,"200,001-400,000",19,5579518,6.54
2017-10-06,"30,001-40,000",38,1352673,1.58
2017-10-06,"40,001-50,000",26,1230002,1.44
2017-10-06,"400,001-600,000",11,5693473,6.67
2017-10-06,"5,001-10,000",217,1833501,2.15
2017-10-06,"50,001-100,000",64,4850505,5.68
2017-10-06,"600,001-800,000",2,1431000,1.67
2017-10-06,"800,001-1,000,000",3,2848000,3.33
2017-10-06,"more than 1,000,001",16,49327113,57.84
2017-10-06,total,1545,85278000,100.0
2017-10-13,"1,000-5,000",852,1995986,2.34
2017-10-13,1-999,38,7758,0.0
2017-10-13,"10,001-15,000",71,934503,1.09
2017-10-13,"100,001-200,000",34,5025210,5.89
2017-10-13,"15,001-20,000",56,1069000,1.25
2017-10-13,"20,001-30,000",71,1881625,2.2
2017-10-13,"200,001-400,000",20,5834518,6.84
2017-10-13,"30,001-40,000",39,1389991,1.62
2017-10-13,"40,001-50,000",27,1253817,1.47
2017-10-13,"400,001-600,000",11,5649473,6.62
2017-10-13,"5,001-10,000",219,1875501,2.19
2017-10-13,"50,001-100,000",66,4935505,5.78
2017-10-13,"600,001-800,000",2,1431000,1.67
2017-10-13,"800,001-1,000,000",3,2843000,3.33
2017-10-13,"more than 1,000,001",16,49151113,57.63
2017-10-13,total,1525,85278000,100.0
2017-10-20,"1,000-5,000",863,2013806,2.36
2017-10-20,1-999,39,6778,0.0
2017-10-20,"10,001-15,000",71,933502,1.09
2017-10-20,"100,001-200,000",33,4853910,5.69
2017-10-20,"15,001-20,000",51,972000,1.13
2017-10-20,"20,001-30,000",77,2041259,2.39
2017-10-20,"200,001-400,000",20,5874518,6.88
2017-10-20,"30,001-40,000",37,1345647,1.57
2017-10-20,"40,001-50,000",26,1220587,1.43
2017-10-20,"400,001-600,000",11,5669873,6.64
2017-10-20,"5,001-10,000",240,2041502,2.39
2017-10-20,"50,001-100,000",69,5176505,6.07
2017-10-20,"600,001-800,000",2,1431000,1.67
2017-10-20,"800,001-1,000,000",5,4803000,5.63
2017-10-20,"more than 1,000,001",14,46894113,54.98
2017-10-20,total,1558,85278000,100.0
2017-10-27,"1,000-5,000",862,2028151,2.37
2017-10-27,1-999,49,8691,0.01
2017-10-27,"10,001-15,000",70,929501,1.08
2017-10-27,"100,001-200,000",33,4993360,5.85
2017-10-27,"15,001-20,000",50,956000,1.12
2017-10-27,"20,001-30,000",76,2003625,2.34
2017-10-27,"200,001-400,000",20,5901518,6.92
2017-10-27,"30,001-40,000",41,1476272,1.73
2017-10-27,"40,001-50,000",30,1409640,1.65
2017-10-27,"400,001-600,000",11,5707874,6.69
2017-10-27,"5,001-10,000",236,1998500,2.34
2017-10-27,"50,001-100,000",71,5289755,6.2
2017-10-27,"600,001-800,000",2,1431000,1.67
2017-10-27,"800,001-1,000,000",5,4617000,5.41
2017-10-27,"more than 1,000,001",14,46527113,54.55
2017-10-27,total,1570,85278000,100.0
2017-11-03,"1,000-5,000",836,1979151,2.32
2017-11-03,1-999,46,7241,0.0
2017-11-03,"10,001-15,000",69,920502,1.07
2017-11-03,"100,001-200,000",34,5087111,5.96
2017-11-03,"15,001-20,000",48,915000,1.07
2017-11-03,"20,001-30,000",74,1954259,2.29
2017-11-03,"200,001-400,000",20,6014518,7.05
2017-11-03,"30,001-40,000",40,1433070,1.68
2017-11-03,"40,001-50,000",31,1438806,1.68
2017-11-03,"400,001-600,000",10,5130406,6.01
2017-11-03,"5,001-10,000",238,2021500,2.37
2017-11-03,"50,001-100,000",72,5345855,6.26
2017-11-03,"600,001-800,000",3,2042468,2.39
2017-11-03,"800,001-1,000,000",5,4617000,5.41
2017-11-03,"more than 1,000,001",14,46371113,54.37
2017-11-03,total,1540,85278000,100.0
2017-11-10,"1,000-5,000",836,1932796,2.26
2017-11-10,1-999,52,10641,0.01
2017-11-10,"10,001-15,000",75,1005502,1.17
2017-11-10,"100,001-200,000",33,4933524,5.78
2017-11-10,"15,001-20,000",51,972000,1.13
2017-11-10,"20,001-30,000",70,1842259,2.16
2017-11-10,"200,001-400,000",20,6025910,7.06
2017-11-10,"30,001-40,000",44,1593385,1.86
2017-11-10,"40,001-50,000",32,1509641,1.77
2017-11-10,"400,001-600,000",10,5142406,6.03
2017-11-10,"5,001-10,000",240,2031500,2.38
2017-11-10,"50,001-100,000",75,5580855,6.54
2017-11-10,"600,001-800,000",3,2048468,2.4
2017-11-10,"800,001-1,000,000",5,4592000,5.38
2017-11-10,"more than 1,000,001",14,46057113,54.0
2017-11-10,total,1560,85278000,100.0
2017-11-17,"1,000-5,000",879,2070168,2.42
2017-11-17,1-999,49,7370,0.0
2017-11-17,"10,001-15,000",71,952502,1.11
2017-11-17,"100,001-200,000",30,4599506,5.39
2017-11-17,"15,001-20,000",55,1040000,1.21
