date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",1571,3107696,7.86
2015-01-30,1-999,62,15660,0.03
2015-01-30,"10,001-15,000",89,1146432,2.9
2015-01-30,"100,001-200,000",19,2655298,6.71
2015-01-30,"15,001-20,000",61,1129998,2.85
2015-01-30,"20,001-30,000",79,2048067,5.18
2015-01-30,"200,001-400,000",25,6902181,17.46
2015-01-30,"30,001-40,000",36,1294167,3.27
2015-01-30,"40,001-50,000",21,967561,2.44
2015-01-30,"400,001-600,000",10,4451099,11.25
2015-01-30,"5,001-10,000",235,1967188,4.97
2015-01-30,"50,001-100,000",46,3289256,8.32
2015-01-30,"600,001-800,000",1,628134,1.58
2015-01-30,"800,001-1,000,000",0,0,0.0
2015-01-30,"more than 1,000,001",5,9928197,25.11
2015-01-30,total,2260,39530934,100.0
2015-02-26,"1,000-5,000",1539,3205696,8.1
2015-02-26,1-999,74,18835,0.04
2015-02-26,"10,001-15,000",114,1484822,3.75
2015-02-26,"100,001-200,000",25,3471899,8.78
2015-02-26,"15,001-20,000",69,1281983,3.24
2015-02-26,"20,001-30,000",69,1767795,4.47
2015-02-26,"200,001-400,000",22,6233710,15.76
2015-02-26,"30,001-40,000",40,1439160,3.64
2015-02-26,"40,001-50,000",27,1258709,3.18
2015-02-26,"400,001-600,000",9,4037540,10.21
2015-02-26,"5,001-10,000",266,2195097,5.55
2015-02-26,"50,001-100,000",45,3284459,8.3
2015-02-26,"600,001-800,000",0,0,0.0
2015-02-26,"800,001-1,000,000",0,0,0.0
2015-02-26,"more than 1,000,001",5,9851229,24.92
2015-02-26,total,2304,39530934,100.0
2015-03-31,"1,000-5,000",1581,3384496,8.56
2015-03-31,1-999,91,18528,0.04
2015-03-31,"10,001-15,000",108,1395529,3.53
2015-03-31,"100,001-200,000",18,2519735,6.37
2015-03-31,"15,001-20,000",84,1578490,3.99
2015-03-31,"20,001-30,000",69,1825481,4.61
2015-03-31,"200,001-400,000",21,5978710,15.12
2015-03-31,"30,001-40,000",40,1444149,3.65
2015-03-31,"40,001-50,000",26,1201695,3.03
2015-03-31,"400,001-600,000",10,4539540,11.48
2015-03-31,"5,001-10,000",276,2339508,5.91
2015-03-31,"50,001-100,000",44,3136674,7.93
2015-03-31,"600,001-800,000",1,606000,1.53
2015-03-31,"800,001-1,000,000",0,0,0.0
2015-03-31,"more than 1,000,001",5,9562399,24.18
2015-03-31,total,2374,39530934,100.0
2015-04-30,"1,000-5,000",2277,4734186,11.97
2015-04-30,1-999,117,27204,0.06
2015-04-30,"10,001-15,000",109,1414183,3.57
2015-04-30,"100,001-200,000",16,2419573,6.12
2015-04-30,"15,001-20,000",89,1644563,4.16
2015-04-30,"20,001-30,000",63,1638019,4.14
2015-04-30,"200,001-400,000",19,5216975,13.19
2015-04-30,"30,001-40,000",37,1330522,3.36
2015-04-30,"40,001-50,000",27,1243069,3.14
2015-04-30,"400,001-600,000",8,3522406,8.91
2015-04-30,"5,001-10,000",387,3281542,8.3
