date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",11037,22427651,5.79
2015-01-30,1-999,48124,11188272,2.89
2015-01-30,"10,001-15,000",546,6522819,1.68
2015-01-30,"100,001-200,000",77,10742346,2.77
2015-01-30,"15,001-20,000",253,4410360,1.13
2015-01-30,"20,001-30,000",290,7193477,1.85
2015-01-30,"200,001-400,000",72,20038116,5.17
2015-01-30,"30,001-40,000",113,3933085,1.01
2015-01-30,"40,001-50,000",71,3211289,0.82
2015-01-30,"400,001-600,000",24,11722239,3.02
2015-01-30,"5,001-10,000",1840,12211322,3.15
2015-01-30,"50,001-100,000",162,10998283,2.84
2015-01-30,"600,001-800,000",17,11909068,3.07
2015-01-30,"800,001-1,000,000",7,6465065,1.67
2015-01-30,"more than 1,000,001",46,244026608,63.05
2015-01-30,total,62679,387000000,100.0
2015-02-26,"1,000-5,000",11011,22368738,5.78
2015-02-26,1-999,48062,11160943,2.88
2015-02-26,"10,001-15,000",545,6509938,1.68
2015-02-26,"100,001-200,000",81,11272911,2.91
2015-02-26,"15,001-20,000",247,4311848,1.11
2015-02-26,"20,001-30,000",283,7038938,1.81
2015-02-26,"200,001-400,000",69,19156576,4.95
2015-02-26,"30,001-40,000",113,3926085,1.01
2015-02-26,"40,001-50,000",68,3072960,0.79
2015-02-26,"400,001-600,000",22,10687040,2.76
2015-02-26,"5,001-10,000",1842,12256588,3.16
2015-02-26,"50,001-100,000",165,11153953,2.88
2015-02-26,"600,001-800,000",17,11801235,3.04
2015-02-26,"800,001-1,000,000",7,6330065,1.63
2015-02-26,"more than 1,000,001",47,245952182,63.55
2015-02-26,total,62579,387000000,100.0
2015-03-31,"1,000-5,000",10838,22007366,5.68
2015-03-31,1-999,48297,11110965,2.87
2015-03-31,"10,001-15,000",524,6226729,1.6
2015-03-31,"100,001-200,000",76,10688653,2.76
2015-03-31,"15,001-20,000",252,4404080,1.13
2015-03-31,"20,001-30,000",269,6689925,1.72
2015-03-31,"200,001-400,000",61,16936258,4.37
2015-03-31,"30,001-40,000",106,3695103,0.95
2015-03-31,"40,001-50,000",68,3061256,0.79
2015-03-31,"400,001-600,000",27,13259340,3.42
2015-03-31,"5,001-10,000",1796,11901489,3.07
2015-03-31,"50,001-100,000",164,11253976,2.9
2015-03-31,"600,001-800,000",14,9679235,2.5
2015-03-31,"800,001-1,000,000",6,5474040,1.41
2015-03-31,"more than 1,000,001",47,250611585,64.75
2015-03-31,total,62545,387000000,100.0
2015-04-30,"1,000-5,000",10777,21804547,5.63
2015-04-30,1-999,49456,11046373,2.85
2015-04-30,"10,001-15,000",507,6019636,1.55
2015-04-30,"100,001-200,000",80,11229334,2.9
2015-04-30,"15,001-20,000",239,4164186,1.07
2015-04-30,"20,001-30,000",265,6603617,1.7
2015-04-30,"200,001-400,000",61,17496014,4.52
2015-04-30,"30,001-40,000",99,3460879,0.89
2015-04-30,"40,001-50,000",67,2996707,0.77
2015-04-30,"400,001-600,000",24,11694763,3.02
2015-04-30,"5,001-10,000",1767,11668709,3.01
2015-04-30,"50,001-100,000",159,10800724,2.79
2015-04-30,"600,001-800,000",13,9128643,2.35
2015-04-30,"800,001-1,000,000",5,4424040,1.14
2015-04-30,"more than 1,000,001",46,254461828,65.75
2015-04-30,total,63565,387000000,100.0
2015-05-08,"1,000-5,000",10738,21733643,5.61
2015-05-08,1-999,49412,11032286,2.85
2015-05-08,"10,001-15,000",506,6007480,1.55
2015-05-08,"100,001-200,000",78,10955970,2.83
2015-05-08,"15,001-20,000",238,4143186,1.07
2015-05-08,"20,001-30,000",260,6467966,1.67
2015-05-08,"200,001-400,000",59,16780050,4.33
2015-05-08,"30,001-40,000",99,3455048,0.89
2015-05-08,"40,001-50,000",68,3045707,0.78
2015-05-08,"400,001-600,000",23,11418959,2.95
2015-05-08,"5,001-10,000",1757,11606768,2.99
2015-05-08,"50,001-100,000",161,11015757,2.84
2015-05-08,"600,001-800,000",15,10489643,2.71
2015-05-08,"800,001-1,000,000",5,4424040,1.14
2015-05-08,"more than 1,000,001",46,254423497,65.74
2015-05-08,total,63465,387000000,100.0
2015-05-15,"1,000-5,000",10690,21639544,5.59
2015-05-15,1-999,49396,11029041,2.84
2015-05-15,"10,001-15,000",505,5986161,1.54
2015-05-15,"100,001-200,000",75,10547969,2.72
2015-05-15,"15,001-20,000",231,4012134,1.03
2015-05-15,"20,001-30,000",261,6495676,1.67
2015-05-15,"200,001-400,000",60,16800018,4.34
2015-05-15,"30,001-40,000",100,3505638,0.9
2015-05-15,"40,001-50,000",63,2824252,0.72
2015-05-15,"400,001-600,000",22,10917956,2.82
2015-05-15,"5,001-10,000",1744,11513282,2.97
2015-05-15,"50,001-100,000",160,10918249,2.82
2015-05-15,"600,001-800,000",16,11304643,2.92
2015-05-15,"800,001-1,000,000",5,4424040,1.14
2015-05-15,"more than 1,000,001",46,255081397,65.91
2015-05-15,total,63374,387000000,100.0
2015-05-22,"1,000-5,000",10679,21600738,5.58
2015-05-22,1-999,49416,11015949,2.84
2015-05-22,"10,001-15,000",503,5957855,1.53
2015-05-22,"100,001-200,000",75,10509969,2.71
2015-05-22,"15,001-20,000",232,4034179,1.04
2015-05-22,"20,001-30,000",260,6473686,1.67
2015-05-22,"200,001-400,000",60,16707018,4.31
2015-05-22,"30,001-40,000",98,3423588,0.88
2015-05-22,"40,001-50,000",66,2962712,0.76
2015-05-22,"400,001-600,000",22,10955952,2.83
2015-05-22,"5,001-10,000",1735,11449860,2.95
2015-05-22,"50,001-100,000",157,10708839,2.76
2015-05-22,"600,001-800,000",15,10478643,2.7
2015-05-22,"800,001-1,000,000",6,5253040,1.35
2015-05-22,"more than 1,000,001",46,255467972,66.01
2015-05-22,total,63370,387000000,100.0
2015-05-29,"1,000-5,000",10641,21516274,5.55
2015-05-29,1-999,49371,11005631,2.84
2015-05-29,"10,001-15,000",501,5931661,1.53
2015-05-29,"100,001-200,000",76,10666501,2.75
2015-05-29,"15,001-20,000",227,3940737,1.01
2015-05-29,"20,001-30,000",260,6469940,1.67
2015-05-29,"200,001-400,000",59,16590653,4.28
2015-05-29,"30,001-40,000",101,3505663,0.9
2015-05-29,"40,001-50,000",62,2789049,0.72
2015-05-29,"400,001-600,000",21,10517784,2.71
2015-05-29,"5,001-10,000",1725,11385655,2.94
2015-05-29,"50,001-100,000",156,10646033,2.75
2015-05-29,"600,001-800,000",14,9706368,2.5
2015-05-29,"800,001-1,000,000",7,6050315,1.56
2015-05-29,"more than 1,000,001",46,256277736,66.22
2015-05-29,total,63267,387000000,100.0
2015-06-05,"1,000-5,000",10639,21499659,5.55
2015-06-05,1-999,49347,10999428,2.84
2015-06-05,"10,001-15,000",501,5941630,1.53
2015-06-05,"100,001-200,000",80,11180230,2.88
2015-06-05,"15,001-20,000",241,4214610,1.08
2015-06-05,"20,001-30,000",252,6301591,1.62
2015-06-05,"200,001-400,000",59,16821553,4.34
2015-06-05,"30,001-40,000",104,3597931,0.92
2015-06-05,"40,001-50,000",60,2691149,0.69
2015-06-05,"400,001-600,000",18,9046936,2.33
2015-06-05,"5,001-10,000",1728,11423159,2.95
2015-06-05,"50,001-100,000",149,10163619,2.62
2015-06-05,"600,001-800,000",12,8447368,2.18
2015-06-05,"800,001-1,000,000",6,5257315,1.35
2015-06-05,"more than 1,000,001",48,259413822,67.03
2015-06-05,total,63244,387000000,100.0
2015-06-12,"1,000-5,000",10595,21426685,5.53
2015-06-12,1-999,49326,10989189,2.83
2015-06-12,"10,001-15,000",500,5932806,1.53
2015-06-12,"100,001-200,000",79,11251779,2.9
2015-06-12,"15,001-20,000",236,4116547,1.06
2015-06-12,"20,001-30,000",252,6288468,1.62
2015-06-12,"200,001-400,000",58,16802549,4.34
2015-06-12,"30,001-40,000",100,3459868,0.89
2015-06-12,"40,001-50,000",60,2695149,0.69
2015-06-12,"400,001-600,000",16,8008314,2.06
2015-06-12,"5,001-10,000",1720,11349109,2.93
2015-06-12,"50,001-100,000",153,10466684,2.7
2015-06-12,"600,001-800,000",12,8417990,2.17
2015-06-12,"800,001-1,000,000",7,6148315,1.58
2015-06-12,"more than 1,000,001",48,259646548,67.09
2015-06-12,total,63162,387000000,100.0
2015-06-18,"1,000-5,000",10570,21361766,5.51
2015-06-18,1-999,49318,10989428,2.83
2015-06-18,"10,001-15,000",494,5869579,1.51
2015-06-18,"100,001-200,000",79,11295353,2.91
2015-06-18,"15,001-20,000",237,4129261,1.06
2015-06-18,"20,001-30,000",243,6064351,1.56
2015-06-18,"200,001-400,000",55,15747733,4.06
2015-06-18,"30,001-40,000",99,3430938,0.88
2015-06-18,"40,001-50,000",62,2782628,0.71
2015-06-18,"400,001-600,000",17,8345914,2.15
2015-06-18,"5,001-10,000",1695,11185557,2.89
2015-06-18,"50,001-100,000",149,10230136,2.64
2015-06-18,"600,001-800,000",11,7778590,2.0
2015-06-18,"800,001-1,000,000",7,6148315,1.58
2015-06-18,"more than 1,000,001",48,261640451,67.6
2015-06-18,total,63084,387000000,100.0
2015-06-26,"1,000-5,000",10556,21364843,5.52
2015-06-26,1-999,49309,10994808,2.84
2015-06-26,"10,001-15,000",500,5952019,1.53
2015-06-26,"100,001-200,000",76,10653327,2.75
2015-06-26,"15,001-20,000",233,4080312,1.05
2015-06-26,"20,001-30,000",243,6062054,1.56
2015-06-26,"200,001-400,000",54,15459766,3.99
2015-06-26,"30,001-40,000",97,3364474,0.86
2015-06-26,"40,001-50,000",68,3078175,0.79
2015-06-26,"400,001-600,000",14,6845539,1.76
2015-06-26,"5,001-10,000",1669,10975420,2.83
2015-06-26,"50,001-100,000",142,9801291,2.53
2015-06-26,"600,001-800,000",11,7778590,2.0
2015-06-26,"800,001-1,000,000",8,7209315,1.86
2015-06-26,"more than 1,000,001",47,263380067,68.05
2015-06-26,total,63027,387000000,100.0
2015-07-03,"1,000-5,000",10505,21266952,5.49
2015-07-03,1-999,49278,10985906,2.83
2015-07-03,"10,001-15,000",497,5930344,1.53
2015-07-03,"100,001-200,000",80,10984588,2.83
2015-07-03,"15,001-20,000",236,4138332,1.06
2015-07-03,"20,001-30,000",241,6027470,1.55
2015-07-03,"200,001-400,000",52,14732550,3.8
2015-07-03,"30,001-40,000",96,3327079,0.85
2015-07-03,"40,001-50,000",66,2985643,0.77
2015-07-03,"400,001-600,000",14,6886539,1.77
2015-07-03,"5,001-10,000",1657,10886887,2.81
2015-07-03,"50,001-100,000",137,9409798,2.43
2015-07-03,"600,001-800,000",11,7811590,2.01
2015-07-03,"800,001-1,000,000",7,6264040,1.61
2015-07-03,"more than 1,000,001",48,265362282,68.56
2015-07-03,total,62925,387000000,100.0
2015-07-09,"1,000-5,000",10474,21169406,5.47
2015-07-09,1-999,49266,10981749,2.83
2015-07-09,"10,001-15,000",496,5921727,1.53
2015-07-09,"100,001-200,000",78,10612696,2.74
2015-07-09,"15,001-20,000",227,3964017,1.02
2015-07-09,"20,001-30,000",244,6075049,1.56
2015-07-09,"200,001-400,000",51,14519591,3.75
2015-07-09,"30,001-40,000",94,3257249,0.84
2015-07-09,"40,001-50,000",67,3025903,0.78
2015-07-09,"400,001-600,000",13,6294539,1.62
2015-07-09,"5,001-10,000",1644,10792463,2.78
2015-07-09,"50,001-100,000",139,9547013,2.46
2015-07-09,"600,001-800,000",11,7771968,2.0
2015-07-09,"800,001-1,000,000",8,7074662,1.82
2015-07-09,"more than 1,000,001",49,265991968,68.73
2015-07-09,total,62861,387000000,100.0
2015-07-17,"1,000-5,000",10460,21125410,5.45
2015-07-17,1-999,49270,10984460,2.83
2015-07-17,"10,001-15,000",484,5773242,1.49
2015-07-17,"100,001-200,000",74,10107562,2.61
2015-07-17,"15,001-20,000",223,3888277,1.0
2015-07-17,"20,001-30,000",234,5836550,1.5
2015-07-17,"200,001-400,000",47,13158423,3.4
2015-07-17,"30,001-40,000",88,3059718,0.79
2015-07-17,"40,001-50,000",67,3032125,0.78
2015-07-17,"400,001-600,000",12,5760221,1.48
2015-07-17,"5,001-10,000",1638,10787579,2.78
2015-07-17,"50,001-100,000",141,9592460,2.47
2015-07-17,"600,001-800,000",11,7638368,1.97
2015-07-17,"800,001-1,000,000",8,7159662,1.85
2015-07-17,"more than 1,000,001",51,269095943,69.53
2015-07-17,total,62808,387000000,100.0
2015-07-24,"1,000-5,000",10417,21054097,5.44
2015-07-24,1-999,49245,10970918,2.83
2015-07-24,"10,001-15,000",489,5830045,1.5
2015-07-24,"100,001-200,000",75,10164087,2.62
2015-07-24,"15,001-20,000",220,3833412,0.99
2015-07-24,"20,001-30,000",235,5850933,1.51
2015-07-24,"200,001-400,000",48,13277448,3.43
2015-07-24,"30,001-40,000",91,3153429,0.81
2015-07-24,"40,001-50,000",63,2830000,0.73
2015-07-24,"400,001-600,000",13,6360095,1.64
2015-07-24,"5,001-10,000",1632,10740064,2.77
2015-07-24,"50,001-100,000",138,9381745,2.42
2015-07-24,"600,001-800,000",11,7745930,2.0
2015-07-24,"800,001-1,000,000",6,5365713,1.38
2015-07-24,"more than 1,000,001",52,270442084,69.88
2015-07-24,total,62735,387000000,100.0
2015-07-31,"1,000-5,000",10373,20951716,5.41
2015-07-31,1-999,49224,10963357,2.83
2015-07-31,"10,001-15,000",487,5808400,1.5
2015-07-31,"100,001-200,000",75,10367668,2.67
2015-07-31,"15,001-20,000",214,3724188,0.96
2015-07-31,"20,001-30,000",238,5921349,1.53
2015-07-31,"200,001-400,000",44,12444018,3.21
2015-07-31,"30,001-40,000",88,3036229,0.78
2015-07-31,"40,001-50,000",61,2750743,0.71
2015-07-31,"400,001-600,000",12,5933884,1.53
2015-07-31,"5,001-10,000",1632,10760060,2.78
2015-07-31,"50,001-100,000",140,9559862,2.47
2015-07-31,"600,001-800,000",12,8597021,2.22
2015-07-31,"800,001-1,000,000",4,3544000,0.91
2015-07-31,"more than 1,000,001",52,272637505,70.44
2015-07-31,total,62656,387000000,100.0
2015-08-07,"1,000-5,000",10363,20943388,5.41
2015-08-07,1-999,49225,10960376,2.83
2015-08-07,"10,001-15,000",486,5798875,1.49
2015-08-07,"100,001-200,000",75,10242668,2.64
2015-08-07,"15,001-20,000",213,3706188,0.95
2015-08-07,"20,001-30,000",230,5723659,1.47
2015-08-07,"200,001-400,000",46,12982005,3.35
2015-08-07,"30,001-40,000",87,3001454,0.77
2015-08-07,"40,001-50,000",67,3031743,0.78
2015-08-07,"400,001-600,000",12,5882897,1.52
2015-08-07,"5,001-10,000",1625,10707155,2.76
2015-08-07,"50,001-100,000",135,9281733,2.39
2015-08-07,"600,001-800,000",12,8658021,2.23
2015-08-07,"800,001-1,000,000",4,3544000,0.91
2015-08-07,"more than 1,000,001",51,272535838,70.42
2015-08-07,total,62631,387000000,100.0
2015-08-14,"1,000-5,000",10349,20910592,5.4
2015-08-14,1-999,49224,10955392,2.83
2015-08-14,"10,001-15,000",481,5737553,1.48
2015-08-14,"100,001-200,000",71,9863739,2.54
2015-08-14,"15,001-20,000",214,3723188,0.96
2015-08-14,"20,001-30,000",229,5697761,1.47
2015-08-14,"200,001-400,000",46,12991005,3.35
2015-08-14,"30,001-40,000",87,2991833,0.77
2015-08-14,"40,001-50,000",66,2984483,0.77
2015-08-14,"400,001-600,000",13,6298897,1.62
2015-08-14,"5,001-10,000",1620,10671271,2.75
2015-08-14,"50,001-100,000",137,9486189,2.45
2015-08-14,"600,001-800,000",11,7875021,2.03
2015-08-14,"800,001-1,000,000",5,4419000,1.14
2015-08-14,"more than 1,000,001",51,272394076,70.38
2015-08-14,total,62604,387000000,100.0
2015-08-21,"1,000-5,000",10341,20879597,5.39
2015-08-21,1-999,49204,10952022,2.82
2015-08-21,"10,001-15,000",481,5727357,1.47
2015-08-21,"100,001-200,000",70,9774349,2.52
2015-08-21,"15,001-20,000",214,3727635,0.96
2015-08-21,"20,001-30,000",229,5685655,1.46
2015-08-21,"200,001-400,000",45,12575556,3.24
2015-08-21,"30,001-40,000",83,2847916,0.73
2015-08-21,"40,001-50,000",66,2975164,0.76
2015-08-21,"400,001-600,000",13,6384897,1.64
2015-08-21,"5,001-10,000",1612,10604316,2.74
2015-08-21,"50,001-100,000",137,9442684,2.43
2015-08-21,"600,001-800,000",11,7875021,2.03
2015-08-21,"800,001-1,000,000",4,3521000,0.9
2015-08-21,"more than 1,000,001",51,274026831,70.8
2015-08-21,total,62561,387000000,100.0
2015-08-28,"1,000-5,000",10313,20834419,5.38
2015-08-28,1-999,49215,10951730,2.82
2015-08-28,"10,001-15,000",468,5576445,1.44
2015-08-28,"100,001-200,000",71,9883560,2.55
2015-08-28,"15,001-20,000",211,3674243,0.94
2015-08-28,"20,001-30,000",228,5677022,1.46
2015-08-28,"200,001-400,000",44,12298345,3.17
2015-08-28,"30,001-40,000",83,2861716,0.73
2015-08-28,"40,001-50,000",62,2808775,0.72
2015-08-28,"400,001-600,000",11,5441897,1.4
2015-08-28,"5,001-10,000",1611,10593963,2.73
2015-08-28,"50,001-100,000",132,9072627,2.34
2015-08-28,"600,001-800,000",11,7878021,2.03
2015-08-28,"800,001-1,000,000",4,3430000,0.88
