date,level,people,holding_shares,percent
2015-11-06,"1,000-5,000",1870,3211722,10.25
2015-11-06,1-999,152,31775,0.1
2015-11-06,"10,001-15,000",63,795644,2.54
2015-11-06,"100,001-200,000",15,2208407,7.05
2015-11-06,"15,001-20,000",45,850147,2.71
2015-11-06,"20,001-30,000",56,1407187,4.49
2015-11-06,"200,001-400,000",5,1331197,4.24
2015-11-06,"30,001-40,000",27,978879,3.12
2015-11-06,"40,001-50,000",9,420199,1.34
2015-11-06,"400,001-600,000",3,1435171,4.58
2015-11-06,"5,001-10,000",227,1787341,5.7
2015-11-06,"50,001-100,000",27,1952471,6.23
2015-11-06,"600,001-800,000",1,714893,2.28
2015-11-06,"800,001-1,000,000",3,2529139,8.07
2015-11-06,"more than 1,000,001",5,11669928,37.25
2015-11-06,total,2508,31324100,100.0
2015-11-13,"1,000-5,000",2116,3926719,12.53
2015-11-13,1-999,135,27181,0.08
2015-11-13,"10,001-15,000",69,883468,2.82
2015-11-13,"100,001-200,000",10,1537292,4.9
2015-11-13,"15,001-20,000",57,1085590,3.46
2015-11-13,"20,001-30,000",48,1212568,3.87
2015-11-13,"200,001-400,000",4,1099942,3.51
2015-11-13,"30,001-40,000",29,1049619,3.35
2015-11-13,"40,001-50,000",11,490817,1.56
2015-11-13,"400,001-600,000",3,1435171,4.58
2015-11-13,"5,001-10,000",250,1977534,6.31
2015-11-13,"50,001-100,000",24,1834239,5.85
2015-11-13,"600,001-800,000",2,1394248,4.45
2015-11-13,"800,001-1,000,000",2,1699784,5.42
2015-11-13,"more than 1,000,001",5,11669928,37.25
2015-11-13,total,2765,31324100,100.0
2015-11-20,"1,000-5,000",2661,4826551,15.4
2015-11-20,1-999,155,29135,0.09
2015-11-20,"10,001-15,000",73,958423,3.05
2015-11-20,"100,001-200,000",12,1875742,5.98
2015-11-20,"15,001-20,000",45,868987,2.77
2015-11-20,"20,001-30,000",40,1018273,3.25
2015-11-20,"200,001-400,000",4,1099942,3.51
2015-11-20,"30,001-40,000",20,711114,2.27
2015-11-20,"40,001-50,000",10,437817,1.39
2015-11-20,"400,001-600,000",4,2019064,6.44
2015-11-20,"5,001-10,000",252,2046010,6.53
2015-11-20,"50,001-100,000",18,1362975,4.35
2015-11-20,"600,001-800,000",1,700355,2.23
2015-11-20,"800,001-1,000,000",2,1699784,5.42
2015-11-20,"more than 1,000,001",5,11669928,37.25
2015-11-20,total,3302,31324100,100.0
2015-11-27,"1,000-5,000",2570,4759425,15.19
2015-11-27,1-999,157,31417,0.1
2015-11-27,"10,001-15,000",72,920024,2.93
2015-11-27,"100,001-200,000",10,1572742,5.02
2015-11-27,"15,001-20,000",44,840987,2.68
2015-11-27,"20,001-30,000",44,1095273,3.49
2015-11-27,"200,001-400,000",5,1347942,4.3
2015-11-27,"30,001-40,000",18,645114,2.05
2015-11-27,"40,001-50,000",16,713817,2.27
2015-11-27,"400,001-600,000",4,2019064,6.44
2015-11-27,"5,001-10,000",248,1954253,6.23
2015-11-27,"50,001-100,000",18,1353975,4.32
2015-11-27,"600,001-800,000",1,700355,2.23
2015-11-27,"800,001-1,000,000",2,1699784,5.42
2015-11-27,"more than 1,000,001",5,11669928,37.25
2015-11-27,total,3214,31324100,100.0
2015-12-04,"1,000-5,000",2538,4779942,15.25
2015-12-04,1-999,148,29550,0.09
2015-12-04,"10,001-15,000",82,1067024,3.4
2015-12-04,"100,001-200,000",10,1560742,4.98
2015-12-04,"15,001-20,000",51,956737,3.05
2015-12-04,"20,001-30,000",39,975273,3.11
2015-12-04,"200,001-400,000",5,1347942,4.3
2015-12-04,"30,001-40,000",20,713114,2.27
2015-12-04,"40,001-50,000",11,485817,1.55
2015-12-04,"400,001-600,000",4,2019064,6.44
2015-12-04,"5,001-10,000",264,2117853,6.76
2015-12-04,"50,001-100,000",16,1200975,3.83
2015-12-04,"600,001-800,000",1,700355,2.23
2015-12-04,"800,001-1,000,000",2,1699784,5.42
2015-12-04,"more than 1,000,001",5,11669928,37.25
2015-12-04,total,3196,31324100,100.0
2015-12-11,"1,000-5,000",2459,4696826,14.99
2015-12-11,1-999,151,31616,0.1
2015-12-11,"10,001-15,000",76,970174,3.09
2015-12-11,"100,001-200,000",10,1610742,5.14
2015-12-11,"15,001-20,000",54,1004737,3.2
2015-12-11,"20,001-30,000",39,958273,3.05
2015-12-11,"200,001-400,000",4,1097942,3.5
2015-12-11,"30,001-40,000",22,786114,2.5
2015-12-11,"40,001-50,000",9,402447,1.28
2015-12-11,"400,001-600,000",4,2019064,6.44
2015-12-11,"5,001-10,000",278,2217753,7.08
2015-12-11,"50,001-100,000",20,1458345,4.65
2015-12-11,"600,001-800,000",1,700355,2.23
2015-12-11,"800,001-1,000,000",2,1699784,5.42
2015-12-11,"more than 1,000,001",5,11669928,37.25
2015-12-11,total,3134,31324100,100.0
2015-12-18,"1,000-5,000",2356,4535681,14.47
2015-12-18,1-999,155,31742,0.1
2015-12-18,"10,001-15,000",75,950174,3.03
2015-12-18,"100,001-200,000",10,1550742,4.95
2015-12-18,"15,001-20,000",53,996737,3.18
2015-12-18,"20,001-30,000",41,1007273,3.21
2015-12-18,"200,001-400,000",5,1318942,4.21
2015-12-18,"30,001-40,000",21,759114,2.42
2015-12-18,"40,001-50,000",10,445684,1.42
2015-12-18,"400,001-600,000",4,2019064,6.44
2015-12-18,"5,001-10,000",274,2205453,7.04
2015-12-18,"50,001-100,000",20,1433427,4.57
2015-12-18,"600,001-800,000",1,700355,2.23
2015-12-18,"800,001-1,000,000",2,1699784,5.42
2015-12-18,"more than 1,000,001",5,11669928,37.25
2015-12-18,total,3032,31324100,100.0
2015-12-25,"1,000-5,000",2306,4476884,14.29
2015-12-25,1-999,153,31407,0.1
2015-12-25,"10,001-15,000",81,1033174,3.29
2015-12-25,"100,001-200,000",11,1655742,5.28
2015-12-25,"15,001-20,000",55,1021737,3.26
2015-12-25,"20,001-30,000",39,972273,3.1
2015-12-25,"200,001-400,000",5,1318942,4.21
2015-12-25,"30,001-40,000",20,716114,2.28
2015-12-25,"40,001-50,000",10,450648,1.43
2015-12-25,"400,001-600,000",4,2019064,6.44
2015-12-25,"5,001-10,000",272,2168103,6.92
2015-12-25,"50,001-100,000",19,1389945,4.43
2015-12-25,"600,001-800,000",1,700355,2.23
2015-12-25,"800,001-1,000,000",2,1699784,5.42
2015-12-25,"more than 1,000,001",5,11669928,37.25
2015-12-25,total,2983,31324100,100.0
2015-12-31,"1,000-5,000",2346,4594734,14.66
2015-12-31,1-999,155,31557,0.1
2015-12-31,"10,001-15,000",77,985174,3.14
2015-12-31,"100,001-200,000",11,1655742,5.28
2015-12-31,"15,001-20,000",54,1008737,3.22
2015-12-31,"20,001-30,000",39,965273,3.08
2015-12-31,"200,001-400,000",5,1315942,4.2
2015-12-31,"30,001-40,000",19,678114,2.16
