date,level,people,holding_shares,percent
2016-10-28,"1,000-5,000",35310,85296579,1.51
2016-10-28,1-999,13679,2632650,0.04
2016-10-28,"10,001-15,000",2727,34205583,0.6
2016-10-28,"100,001-200,000",481,67316804,1.19
2016-10-28,"15,001-20,000",2817,52916321,0.94
2016-10-28,"20,001-30,000",1568,40322709,0.71
2016-10-28,"200,001-400,000",197,56996177,1.01
2016-10-28,"30,001-40,000",1507,56749879,1.0
2016-10-28,"40,001-50,000",573,26797504,0.47
2016-10-28,"400,001-600,000",75,37318317,0.66
2016-10-28,"5,001-10,000",9271,74846109,1.32
2016-10-28,"50,001-100,000",1247,89997942,1.59
2016-10-28,"600,001-800,000",28,20339149,0.36
2016-10-28,"800,001-1,000,000",37,33550551,0.59
2016-10-28,"more than 1,000,001",91,4949006784,87.93
2016-10-28,total,69608,5628293058,100.0
2016-11-04,"1,000-5,000",39359,95137367,1.69
2016-11-04,1-999,13803,2635873,0.04
2016-11-04,"10,001-15,000",2878,36216344,0.64
2016-11-04,"100,001-200,000",451,62954251,1.11
2016-11-04,"15,001-20,000",2940,55246736,0.98
2016-11-04,"20,001-30,000",1621,41707595,0.74
2016-11-04,"200,001-400,000",193,55541098,0.98
2016-11-04,"30,001-40,000",1485,55984682,0.99
2016-11-04,"40,001-50,000",594,27683356,0.49
2016-11-04,"400,001-600,000",63,31265196,0.55
2016-11-04,"5,001-10,000",9892,79808490,1.41
2016-11-04,"50,001-100,000",1214,87792276,1.55
2016-11-04,"600,001-800,000",27,19054149,0.33
2016-11-04,"800,001-1,000,000",29,25958712,0.46
2016-11-04,"more than 1,000,001",98,4951306933,87.97
2016-11-04,total,74647,5628293058,100.0
2016-11-11,"1,000-5,000",39406,95672824,1.69
2016-11-11,1-999,13858,2621485,0.04
2016-11-11,"10,001-15,000",2948,37179035,0.66
2016-11-11,"100,001-200,000",445,62312999,1.1
2016-11-11,"15,001-20,000",2972,55821386,0.99
2016-11-11,"20,001-30,000",1567,40311153,0.71
2016-11-11,"200,001-400,000",188,54352420,0.96
2016-11-11,"30,001-40,000",1512,56934423,1.01
2016-11-11,"40,001-50,000",572,26689446,0.47
2016-11-11,"400,001-600,000",63,31050239,0.55
2016-11-11,"5,001-10,000",9993,80430603,1.42
2016-11-11,"50,001-100,000",1223,88084641,1.56
2016-11-11,"600,001-800,000",30,21287149,0.37
2016-11-11,"800,001-1,000,000",28,24935712,0.44
2016-11-11,"more than 1,000,001",97,4950609543,87.95
2016-11-11,total,74902,5628293058,100.0
2016-11-18,"1,000-5,000",39513,95826832,1.7
2016-11-18,1-999,13930,2624784,0.04
2016-11-18,"10,001-15,000",2966,37362499,0.66
2016-11-18,"100,001-200,000",452,63646742,1.13
2016-11-18,"15,001-20,000",2941,55212747,0.98
2016-11-18,"20,001-30,000",1590,40897479,0.72
2016-11-18,"200,001-400,000",182,52420098,0.93
2016-11-18,"30,001-40,000",1501,56535785,1.0
2016-11-18,"40,001-50,000",574,26787798,0.47
2016-11-18,"400,001-600,000",64,31411239,0.55
2016-11-18,"5,001-10,000",10004,80545582,1.43
2016-11-18,"50,001-100,000",1220,87873243,1.56
2016-11-18,"600,001-800,000",32,22843149,0.4
2016-11-18,"800,001-1,000,000",30,26853712,0.47
2016-11-18,"more than 1,000,001",96,4947451369,87.9
2016-11-18,total,75095,5628293058,100.0
2016-11-25,"1,000-5,000",39837,96628258,1.71
2016-11-25,1-999,14008,2621465,0.04
2016-11-25,"10,001-15,000",2979,37557559,0.66
2016-11-25,"100,001-200,000",451,63500002,1.12
2016-11-25,"15,001-20,000",2960,55598439,0.98
2016-11-25,"20,001-30,000",1608,41345628,0.73
2016-11-25,"200,001-400,000",183,52799920,0.93
2016-11-25,"30,001-40,000",1504,56628693,1.0
2016-11-25,"40,001-50,000",570,26599188,0.47
2016-11-25,"400,001-600,000",63,31136217,0.55
2016-11-25,"5,001-10,000",10041,80837189,1.43
2016-11-25,"50,001-100,000",1225,87949824,1.56
2016-11-25,"600,001-800,000",35,25144749,0.44
2016-11-25,"800,001-1,000,000",27,24065912,0.42
2016-11-25,"more than 1,000,001",95,4945880015,87.87
2016-11-25,total,75586,5628293058,100.0
2016-12-02,"1,000-5,000",39612,96527569,1.71
2016-12-02,1-999,14120,2625266,0.04
2016-12-02,"10,001-15,000",2961,37354972,0.66
2016-12-02,"100,001-200,000",450,63438802,1.12
2016-12-02,"15,001-20,000",2969,55804753,0.99
2016-12-02,"20,001-30,000",1593,40982252,0.72
2016-12-02,"200,001-400,000",187,54321920,0.96
2016-12-02,"30,001-40,000",1525,57405736,1.01
2016-12-02,"40,001-50,000",570,26584798,0.47
2016-12-02,"400,001-600,000",61,29952039,0.53
2016-12-02,"5,001-10,000",10095,81341103,1.44
2016-12-02,"50,001-100,000",1220,87530388,1.55
2016-12-02,"600,001-800,000",35,25094749,0.44
2016-12-02,"800,001-1,000,000",27,24065912,0.42
2016-12-02,"more than 1,000,001",94,4945262799,87.86
2016-12-02,total,75519,5628293058,100.0
2016-12-09,"1,000-5,000",39512,96353484,1.71
2016-12-09,1-999,14210,2630894,0.04
2016-12-09,"10,001-15,000",2952,37243116,0.66
2016-12-09,"100,001-200,000",450,63227802,1.12
2016-12-09,"15,001-20,000",2982,56049573,0.99
2016-12-09,"20,001-30,000",1580,40659262,0.72
2016-12-09,"200,001-400,000",185,53873920,0.95
2016-12-09,"30,001-40,000",1519,57196082,1.01
2016-12-09,"40,001-50,000",576,26879398,0.47
2016-12-09,"400,001-600,000",58,28443039,0.5
2016-12-09,"5,001-10,000",10098,81362707,1.44
2016-12-09,"50,001-100,000",1223,87956858,1.56
2016-12-09,"600,001-800,000",37,26191749,0.46
2016-12-09,"800,001-1,000,000",27,24070912,0.42
2016-12-09,"more than 1,000,001",95,4946154262,87.88
2016-12-09,total,75504,5628293058,100.0
2016-12-16,"1,000-5,000",39522,96511809,1.71
2016-12-16,1-999,14271,2629011,0.04
2016-12-16,"10,001-15,000",2964,37386224,0.66
2016-12-16,"100,001-200,000",447,62606743,1.11
2016-12-16,"15,001-20,000",2981,56001272,0.99
2016-12-16,"20,001-30,000",1600,41218812,0.73
2016-12-16,"200,001-400,000",187,54259379,0.96
2016-12-16,"30,001-40,000",1521,57251972,1.01
2016-12-16,"40,001-50,000",573,26703375,0.47
2016-12-16,"400,001-600,000",60,29493439,0.52
2016-12-16,"5,001-10,000",10087,81173080,1.44
2016-12-16,"50,001-100,000",1241,89103299,1.58
2016-12-16,"600,001-800,000",34,24201149,0.42
2016-12-16,"800,001-1,000,000",26,23089512,0.41
2016-12-16,"more than 1,000,001",96,4946663982,87.88
2016-12-16,total,75610,5628293058,100.0
2016-12-30,"1,000-5,000",39745,97246492,1.72
2016-12-30,1-999,14391,2631791,0.04
2016-12-30,"10,001-15,000",2994,37747530,0.67
2016-12-30,"100,001-200,000",437,61309978,1.08
2016-12-30,"15,001-20,000",3016,56667543,1.0
2016-12-30,"20,001-30,000",1624,41757368,0.74
2016-12-30,"200,001-400,000",187,53583379,0.95
2016-12-30,"30,001-40,000",1537,57860700,1.02
2016-12-30,"40,001-50,000",592,27601349,0.49
2016-12-30,"400,001-600,000",60,29178839,0.51
2016-12-30,"5,001-10,000",10248,82473754,1.46
2016-12-30,"50,001-100,000",1264,91269104,1.62
2016-12-30,"600,001-800,000",32,22847807,0.4
2016-12-30,"800,001-1,000,000",28,24984351,0.44
2016-12-30,"more than 1,000,001",93,4941133073,87.79
2016-12-30,total,76248,5628293058,100.0
2017-01-06,"1,000-5,000",39735,97298509,1.72
2017-01-06,1-999,14464,2636566,0.04
2017-01-06,"10,001-15,000",2965,37411333,0.66
2017-01-06,"100,001-200,000",443,61977178,1.1
2017-01-06,"15,001-20,000",3015,56671475,1.0
2017-01-06,"20,001-30,000",1639,42207857,0.74
2017-01-06,"200,001-400,000",190,53989776,0.95
2017-01-06,"30,001-40,000",1522,57280029,1.01
2017-01-06,"40,001-50,000",602,28119574,0.49
2017-01-06,"400,001-600,000",61,29531239,0.52
2017-01-06,"5,001-10,000",10258,82716526,1.46
2017-01-06,"50,001-100,000",1259,90763830,1.61
2017-01-06,"600,001-800,000",33,23475749,0.41
2017-01-06,"800,001-1,000,000",26,23082512,0.41
2017-01-06,"more than 1,000,001",96,4941130905,87.79
2017-01-06,total,76308,5628293058,100.0
2017-01-13,"1,000-5,000",39507,96741411,1.71
2017-01-13,1-999,14555,2636628,0.04
2017-01-13,"10,001-15,000",2952,37246183,0.66
2017-01-13,"100,001-200,000",442,61972178,1.1
2017-01-13,"15,001-20,000",3009,56587305,1.0
2017-01-13,"20,001-30,000",1638,42182347,0.74
2017-01-13,"200,001-400,000",189,53691179,0.95
2017-01-13,"30,001-40,000",1520,57229334,1.01
2017-01-13,"40,001-50,000",607,28341630,0.5
2017-01-13,"400,001-600,000",60,29068239,0.51
2017-01-13,"5,001-10,000",10211,82427525,1.46
2017-01-13,"50,001-100,000",1248,90049430,1.59
2017-01-13,"600,001-800,000",36,25517749,0.45
2017-01-13,"800,001-1,000,000",26,23401512,0.41
2017-01-13,"more than 1,000,001",96,4941200408,87.79
2017-01-13,total,76096,5628293058,100.0
2017-01-20,"1,000-5,000",39504,96805263,1.71
2017-01-20,1-999,14639,2635788,0.04
2017-01-20,"10,001-15,000",2976,37566441,0.66
2017-01-20,"100,001-200,000",446,62617078,1.11
2017-01-20,"15,001-20,000",3014,56669404,1.0
2017-01-20,"20,001-30,000",1636,42195844,0.74
2017-01-20,"200,001-400,000",185,52717979,0.93
2017-01-20,"30,001-40,000",1521,57217954,1.01
2017-01-20,"40,001-50,000",618,28929062,0.51
2017-01-20,"400,001-600,000",59,28644439,0.5
2017-01-20,"5,001-10,000",10198,82284627,1.46
2017-01-20,"50,001-100,000",1251,90191044,1.6
2017-01-20,"600,001-800,000",35,24761749,0.43
2017-01-20,"800,001-1,000,000",27,24304712,0.43
2017-01-20,"more than 1,000,001",99,4940751674,87.78
2017-01-20,total,76208,5628293058,100.0
2017-01-26,"1,000-5,000",39472,96760106,1.71
2017-01-26,1-999,14700,2637290,0.04
2017-01-26,"10,001-15,000",2974,37548008,0.66
2017-01-26,"100,001-200,000",446,62560078,1.11
2017-01-26,"15,001-20,000",3026,56887454,1.01
2017-01-26,"20,001-30,000",1642,42316136,0.75
2017-01-26,"200,001-400,000",186,52782979,0.93
2017-01-26,"30,001-40,000",1517,57038708,1.01
2017-01-26,"40,001-50,000",610,28569353,0.5
2017-01-26,"400,001-600,000",59,28601439,0.5
2017-01-26,"5,001-10,000",10207,82391042,1.46
2017-01-26,"50,001-100,000",1252,90275699,1.6
2017-01-26,"600,001-800,000",35,24838749,0.44
2017-01-26,"800,001-1,000,000",27,24304712,0.43
2017-01-26,"more than 1,000,001",100,4940781305,87.78
2017-01-26,total,76253,5628293058,100.0
2017-02-03,"1,000-5,000",39434,96653239,1.71
2017-02-03,1-999,14735,2640334,0.04
2017-02-03,"10,001-15,000",2963,37392748,0.66
2017-02-03,"100,001-200,000",440,61541969,1.09
2017-02-03,"15,001-20,000",3021,56780473,1.0
2017-02-03,"20,001-30,000",1649,42499136,0.75
2017-02-03,"200,001-400,000",187,52790779,0.93
2017-02-03,"30,001-40,000",1523,57267054,1.01
2017-02-03,"40,001-50,000",609,28528353,0.5
2017-02-03,"400,001-600,000",59,28601439,0.5
2017-02-03,"5,001-10,000",10213,82443702,1.46
2017-02-03,"50,001-100,000",1255,90511699,1.6
2017-02-03,"600,001-800,000",37,26263749,0.46
2017-02-03,"800,001-1,000,000",26,23304712,0.41
2017-02-03,"more than 1,000,001",100,4941073672,87.78
2017-02-03,total,76251,5628293058,100.0
2017-02-10,"1,000-5,000",39319,96251571,1.71
2017-02-10,1-999,14933,2629702,0.04
2017-02-10,"10,001-15,000",2946,37144350,0.65
2017-02-10,"100,001-200,000",442,61782965,1.09
2017-02-10,"15,001-20,000",2995,56347858,1.0
2017-02-10,"20,001-30,000",1651,42642335,0.75
2017-02-10,"200,001-400,000",190,53851779,0.95
2017-02-10,"30,001-40,000",1507,56657627,1.0
2017-02-10,"40,001-50,000",605,28315686,0.5
2017-02-10,"400,001-600,000",56,27028439,0.48
2017-02-10,"5,001-10,000",10179,82219081,1.46
2017-02-10,"50,001-100,000",1258,91146003,1.61
2017-02-10,"600,001-800,000",38,27097749,0.48
2017-02-10,"800,001-1,000,000",29,26192712,0.46
2017-02-10,"more than 1,000,001",100,4938985201,87.75
2017-02-10,total,76248,5628293058,100.0
2017-02-18,"1,000-5,000",38695,94672940,1.68
2017-02-18,1-999,15280,2636097,0.04
2017-02-18,"10,001-15,000",2891,36408936,0.64
2017-02-18,"100,001-200,000",439,61385365,1.09
2017-02-18,"15,001-20,000",2952,55501645,0.98
2017-02-18,"20,001-30,000",1610,41500396,0.73
2017-02-18,"200,001-400,000",186,52810579,0.93
2017-02-18,"30,001-40,000",1498,56320859,1.0
2017-02-18,"40,001-50,000",594,27763539,0.49
2017-02-18,"400,001-600,000",58,27870439,0.49
2017-02-18,"5,001-10,000",10010,80780672,1.43
2017-02-18,"50,001-100,000",1233,89277398,1.58
2017-02-18,"600,001-800,000",35,24734749,0.43
