date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",20519,43570665,4.96
2015-01-30,1-999,24445,3706431,0.42
2015-01-30,"10,001-15,000",3240,37047785,4.21
2015-01-30,"100,001-200,000",358,47630235,5.42
2015-01-30,"15,001-20,000",987,16854912,1.91
2015-01-30,"20,001-30,000",1521,35378331,4.02
2015-01-30,"200,001-400,000",156,43957495,5.0
2015-01-30,"30,001-40,000",724,24301706,2.76
2015-01-30,"40,001-50,000",365,16037521,1.82
2015-01-30,"400,001-600,000",47,22423421,2.55
2015-01-30,"5,001-10,000",5749,38031030,4.33
2015-01-30,"50,001-100,000",748,50657579,5.77
2015-01-30,"600,001-800,000",28,19030216,2.16
2015-01-30,"800,001-1,000,000",22,19753901,2.25
2015-01-30,"more than 1,000,001",85,459560402,52.34
2015-01-30,total,58994,877941630,100.0
2015-02-26,"1,000-5,000",20379,43255730,4.92
2015-02-26,1-999,24508,3714183,0.42
2015-02-26,"10,001-15,000",3215,36753377,4.18
2015-02-26,"100,001-200,000",372,50185306,5.71
2015-02-26,"15,001-20,000",957,16301192,1.85
2015-02-26,"20,001-30,000",1536,35764670,4.07
2015-02-26,"200,001-400,000",147,41262901,4.69
2015-02-26,"30,001-40,000",729,24525713,2.79
2015-02-26,"40,001-50,000",350,15374385,1.75
2015-02-26,"400,001-600,000",46,22062128,2.51
2015-02-26,"5,001-10,000",5665,37576310,4.28
2015-02-26,"50,001-100,000",750,50882324,5.79
2015-02-26,"600,001-800,000",32,22255092,2.53
2015-02-26,"800,001-1,000,000",21,18761498,2.13
2015-02-26,"more than 1,000,001",81,459266821,52.31
2015-02-26,total,58788,877941630,100.0
2015-03-31,"1,000-5,000",20327,43172937,4.92
2015-03-31,1-999,25131,3692478,0.42
2015-03-31,"10,001-15,000",3128,35869409,4.09
2015-03-31,"100,001-200,000",372,50523354,5.76
2015-03-31,"15,001-20,000",998,17114330,1.95
2015-03-31,"20,001-30,000",1542,36079346,4.11
2015-03-31,"200,001-400,000",149,42134229,4.8
2015-03-31,"30,001-40,000",735,24849209,2.83
2015-03-31,"40,001-50,000",370,16317878,1.86
2015-03-31,"400,001-600,000",47,22749094,2.59
2015-03-31,"5,001-10,000",5663,37834073,4.31
