date,level,people,holding_shares,percent
2015-01-30,"1,000-5,000",40285,87076773,2.35
2015-01-30,1-999,57824,12605918,0.34
2015-01-30,"10,001-15,000",3548,42946535,1.16
2015-01-30,"100,001-200,000",644,90291677,2.44
2015-01-30,"15,001-20,000",1767,31393662,0.85
2015-01-30,"20,001-30,000",1795,43901749,1.18
2015-01-30,"200,001-400,000",346,96162515,2.6
2015-01-30,"30,001-40,000",961,33531871,0.9
2015-01-30,"40,001-50,000",609,27695986,0.75
2015-01-30,"400,001-600,000",147,71862945,1.94
2015-01-30,"5,001-10,000",8783,64050328,1.73
2015-01-30,"50,001-100,000",1082,76256066,2.06
2015-01-30,"600,001-800,000",80,55687781,1.5
2015-01-30,"800,001-1,000,000",57,51458517,1.39
2015-01-30,"more than 1,000,001",309,2907253546,78.74
2015-01-30,total,118237,3692175869,100.0
2015-02-26,"1,000-5,000",40198,86670589,2.34
2015-02-26,1-999,57795,12568410,0.34
2015-02-26,"10,001-15,000",3531,42694143,1.15
2015-02-26,"100,001-200,000",626,87787432,2.37
2015-02-26,"15,001-20,000",1764,31336871,0.84
2015-02-26,"20,001-30,000",1789,43731382,1.18
2015-02-26,"200,001-400,000",353,98472785,2.66
2015-02-26,"30,001-40,000",947,33090672,0.89
2015-02-26,"40,001-50,000",600,27305712,0.73
2015-02-26,"400,001-600,000",143,69709815,1.88
2015-02-26,"5,001-10,000",8763,63903262,1.73
2015-02-26,"50,001-100,000",1075,75587363,2.04
2015-02-26,"600,001-800,000",85,59204687,1.6
2015-02-26,"800,001-1,000,000",50,44708713,1.21
2015-02-26,"more than 1,000,001",319,2915404033,78.96
2015-02-26,total,118038,3692175869,100.0
2015-03-31,"1,000-5,000",40675,87841059,2.37
2015-03-31,1-999,58195,12503664,0.33
2015-03-31,"10,001-15,000",3576,43270812,1.17
2015-03-31,"100,001-200,000",629,88232646,2.38
2015-03-31,"15,001-20,000",1760,31302128,0.84
2015-03-31,"20,001-30,000",1826,44695857,1.21
2015-03-31,"200,001-400,000",353,98955355,2.68
2015-03-31,"30,001-40,000",967,33784820,0.91
2015-03-31,"40,001-50,000",595,27069396,0.73
2015-03-31,"400,001-600,000",138,67434037,1.82
2015-03-31,"5,001-10,000",8748,63944511,1.73
2015-03-31,"50,001-100,000",1076,75544032,2.04
2015-03-31,"600,001-800,000",87,60871330,1.64
2015-03-31,"800,001-1,000,000",49,43446921,1.17
2015-03-31,"more than 1,000,001",310,2913279301,78.9
2015-03-31,total,118984,3692175869,100.0
2015-04-30,"1,000-5,000",39419,84736466,2.29
2015-04-30,1-999,58868,12471894,0.33
2015-04-30,"10,001-15,000",3449,41622859,1.12
2015-04-30,"100,001-200,000",616,86540036,2.34
2015-04-30,"15,001-20,000",1708,30330588,0.82
2015-04-30,"20,001-30,000",1756,42881917,1.16
2015-04-30,"200,001-400,000",336,92504631,2.5
2015-04-30,"30,001-40,000",932,32543551,0.88
2015-04-30,"40,001-50,000",578,26287172,0.71
2015-04-30,"400,001-600,000",135,65816503,1.78
2015-04-30,"5,001-10,000",8413,61228828,1.65
2015-04-30,"50,001-100,000",1078,75894734,2.05
2015-04-30,"600,001-800,000",82,58200227,1.57
2015-04-30,"800,001-1,000,000",61,54516038,1.47
2015-04-30,"more than 1,000,001",305,2926600425,79.26
2015-04-30,total,117736,3692175869,100.0
2015-05-08,"1,000-5,000",39803,85711148,2.32
2015-05-08,1-999,58786,12452067,0.33
2015-05-08,"10,001-15,000",3473,41943623,1.13
2015-05-08,"100,001-200,000",626,87819003,2.37
2015-05-08,"15,001-20,000",1740,30939137,0.83
2015-05-08,"20,001-30,000",1797,43969138,1.19
2015-05-08,"200,001-400,000",335,92266314,2.49
2015-05-08,"30,001-40,000",933,32536358,0.88
2015-05-08,"40,001-50,000",581,26405518,0.71
2015-05-08,"400,001-600,000",135,66108443,1.79
2015-05-08,"5,001-10,000",8496,61978544,1.67
2015-05-08,"50,001-100,000",1089,76634747,2.07
2015-05-08,"600,001-800,000",82,58201536,1.57
2015-05-08,"800,001-1,000,000",59,52999236,1.43
2015-05-08,"more than 1,000,001",307,2922211057,79.14
2015-05-08,total,118242,3692175869,100.0
2015-05-15,"1,000-5,000",39851,85857918,2.32
2015-05-15,1-999,58738,12436568,0.33
2015-05-15,"10,001-15,000",3475,41962900,1.13
2015-05-15,"100,001-200,000",623,87233612,2.36
2015-05-15,"15,001-20,000",1736,30854066,0.83
2015-05-15,"20,001-30,000",1801,44059209,1.19
2015-05-15,"200,001-400,000",335,92183804,2.49
2015-05-15,"30,001-40,000",947,33050290,0.89
2015-05-15,"40,001-50,000",582,26469245,0.71
2015-05-15,"400,001-600,000",131,63605284,1.72
2015-05-15,"5,001-10,000",8513,62131801,1.68
2015-05-15,"50,001-100,000",1092,76816995,2.08
2015-05-15,"600,001-800,000",81,57237417,1.55
2015-05-15,"800,001-1,000,000",58,51863123,1.4
2015-05-15,"more than 1,000,001",309,2926413637,79.25
2015-05-15,total,118272,3692175869,100.0
2015-05-22,"1,000-5,000",40317,87017038,2.35
2015-05-22,1-999,58693,12407892,0.33
2015-05-22,"10,001-15,000",3503,42309791,1.14
2015-05-22,"100,001-200,000",621,86922973,2.35
2015-05-22,"15,001-20,000",1775,31573060,0.85
2015-05-22,"20,001-30,000",1809,44353098,1.2
2015-05-22,"200,001-400,000",335,91985387,2.49
2015-05-22,"30,001-40,000",947,33053969,0.89
2015-05-22,"40,001-50,000",583,26467980,0.71
2015-05-22,"400,001-600,000",133,65048417,1.76
2015-05-22,"5,001-10,000",8676,63393466,1.71
2015-05-22,"50,001-100,000",1104,77803863,2.1
2015-05-22,"600,001-800,000",80,56379486,1.52
2015-05-22,"800,001-1,000,000",57,51022660,1.38
2015-05-22,"more than 1,000,001",308,2922436789,79.15
2015-05-22,total,118941,3692175869,100.0
2015-05-29,"1,000-5,000",40592,87720573,2.37
2015-05-29,1-999,58607,12378681,0.33
2015-05-29,"10,001-15,000",3520,42538063,1.15
2015-05-29,"100,001-200,000",628,88112327,2.38
2015-05-29,"15,001-20,000",1783,31742708,0.85
2015-05-29,"20,001-30,000",1816,44544555,1.2
2015-05-29,"200,001-400,000",333,91336526,2.47
2015-05-29,"30,001-40,000",967,33752945,0.91
2015-05-29,"40,001-50,000",579,26283461,0.71
2015-05-29,"400,001-600,000",133,64664534,1.75
2015-05-29,"5,001-10,000",8734,63847868,1.72
2015-05-29,"50,001-100,000",1107,78096759,2.11
