date,level,people,holding_shares,percent
2022-09-30,"1,000-5,000",365,671802,3.04
2022-09-30,1-999,179,27747,0.12
2022-09-30,"10,001-15,000",15,185054,0.83
2022-09-30,"100,001-200,000",13,2001977,9.08
2022-09-30,"15,001-20,000",11,190342,0.86
2022-09-30,"20,001-30,000",15,355122,1.61
2022-09-30,"200,001-400,000",8,2420761,10.98
2022-09-30,"30,001-40,000",7,236610,1.07
2022-09-30,"40,001-50,000",5,231230,1.04
2022-09-30,"400,001-600,000",2,919880,4.17
2022-09-30,"5,001-10,000",49,325494,1.47
2022-09-30,"50,001-100,000",12,833532,3.78
2022-09-30,"600,001-800,000",3,2308131,10.47
2022-09-30,"800,001-1,000,000",1,854985,3.88
2022-09-30,"more than 1,000,001",5,10472333,47.52
2022-09-30,total,690,22035000,100.0
2022-09-30,差異數調整（說明4）,0,0,0.0
2022-10-07,"1,000-5,000",369,678805,3.08
2022-10-07,1-999,177,28515,0.12
2022-10-07,"10,001-15,000",16,195055,0.88
2022-10-07,"100,001-200,000",13,1999014,9.07
2022-10-07,"15,001-20,000",11,190342,0.86
2022-10-07,"20,001-30,000",15,355152,1.61
2022-10-07,"200,001-400,000",8,2420761,10.98
2022-10-07,"30,001-40,000",7,236610,1.07
2022-10-07,"40,001-50,000",5,226341,1.02
2022-10-07,"400,001-600,000",2,919880,4.17
2022-10-07,"5,001-10,000",48,315544,1.43
2022-10-07,"50,001-100,000",12,833532,3.78
2022-10-07,"600,001-800,000",3,2308131,10.47
2022-10-07,"800,001-1,000,000",1,854985,3.88
2022-10-07,"more than 1,000,001",5,10472333,47.52
2022-10-07,total,692,22035000,100.0
2022-10-07,差異數調整（說明4）,0,0,0.0
2022-10-14,"1,000-5,000",370,676000,3.06
2022-10-14,1-999,179,29017,0.13
2022-10-14,"10,001-15,000",16,195055,0.88
2022-10-14,"100,001-200,000",13,2002297,9.08
2022-10-14,"15,001-20,000",11,190342,0.86
2022-10-14,"20,001-30,000",15,354172,1.6
2022-10-14,"200,001-400,000",8,2420761,10.98
2022-10-14,"30,001-40,000",7,236610,1.07
2022-10-14,"40,001-50,000",5,226341,1.02
2022-10-14,"400,001-600,000",2,919880,4.17
2022-10-14,"5,001-10,000",48,315544,1.43
2022-10-14,"50,001-100,000",12,833532,3.78
2022-10-14,"600,001-800,000",3,2308131,10.47
2022-10-14,"800,001-1,000,000",1,854985,3.88
2022-10-14,"more than 1,000,001",5,10472333,47.52
2022-10-14,total,695,22035000,100.0
2022-10-14,差異數調整（說明4）,0,0,0.0
2022-10-21,"1,000-5,000",371,677050,3.07
2022-10-21,1-999,179,29006,0.13
2022-10-21,"10,001-15,000",16,195055,0.88
2022-10-21,"100,001-200,000",13,2001258,9.08
2022-10-21,"15,001-20,000",11,190342,0.86
2022-10-21,"20,001-30,000",15,354172,1.6
2022-10-21,"200,001-400,000",8,2420761,10.98
2022-10-21,"30,001-40,000",7,236610,1.07
2022-10-21,"40,001-50,000",5,226341,1.02
2022-10-21,"400,001-600,000",2,919880,4.17
2022-10-21,"5,001-10,000",48,315544,1.43
2022-10-21,"50,001-100,000",12,833532,3.78
2022-10-21,"600,001-800,000",3,2308131,10.47
2022-10-21,"800,001-1,000,000",1,854985,3.88
2022-10-21,"more than 1,000,001",5,10472333,47.52
2022-10-21,total,696,22035000,100.0
2022-10-21,差異數調整（說明4）,0,0,0.0
2022-10-28,"1,000-5,000",372,683105,3.1
2022-10-28,1-999,177,28797,0.13
2022-10-28,"10,001-15,000",16,195055,0.88
2022-10-28,"100,001-200,000",13,2003662,9.09
2022-10-28,"15,001-20,000",12,210342,0.95
2022-10-28,"20,001-30,000",15,363172,1.64
2022-10-28,"200,001-400,000",8,2420761,10.98
2022-10-28,"30,001-40,000",6,205610,0.93
2022-10-28,"40,001-50,000",5,226341,1.02
2022-10-28,"400,001-600,000",2,919880,4.17
2022-10-28,"5,001-10,000",47,309294,1.4
2022-10-28,"50,001-100,000",12,833532,3.78
2022-10-28,"600,001-800,000",3,2308131,10.47
2022-10-28,"800,001-1,000,000",1,854985,3.88
2022-10-28,"more than 1,000,001",5,10472333,47.52
2022-10-28,total,694,22035000,100.0
2022-10-28,差異數調整（說明4）,0,0,0.0
2022-11-04,"1,000-5,000",374,681559,3.09
2022-11-04,1-999,177,28369,0.12
2022-11-04,"10,001-15,000",17,211165,0.95
2022-11-04,"100,001-200,000",13,2012806,9.13
2022-11-04,"15,001-20,000",11,192342,0.87
2022-11-04,"20,001-30,000",15,357182,1.62
2022-11-04,"200,001-400,000",8,2420761,10.98
2022-11-04,"30,001-40,000",6,205610,0.93
2022-11-04,"40,001-50,000",5,227051,1.03
2022-11-04,"400,001-600,000",2,919880,4.17
2022-11-04,"5,001-10,000",47,309294,1.4
2022-11-04,"50,001-100,000",12,833532,3.78
2022-11-04,"600,001-800,000",3,2308131,10.47
2022-11-04,"800,001-1,000,000",1,854985,3.88
2022-11-04,"more than 1,000,001",5,10472333,47.52
2022-11-04,total,696,22035000,100.0
2022-11-04,差異數調整（說明4）,0,0,0.0
2022-11-11,"1,000-5,000",378,704003,3.19
2022-11-11,1-999,175,28399,0.12
2022-11-11,"10,001-15,000",16,196165,0.89
2022-11-11,"100,001-200,000",13,2015041,9.14
2022-11-11,"15,001-20,000",11,191342,0.86
2022-11-11,"20,001-30,000",15,361212,1.63
2022-11-11,"200,001-400,000",8,2420761,10.98
2022-11-11,"30,001-40,000",6,205610,0.93
2022-11-11,"40,001-50,000",5,227051,1.03
2022-11-11,"400,001-600,000",2,919880,4.17
2022-11-11,"5,001-10,000",45,297744,1.35
2022-11-11,"50,001-100,000",12,833532,3.78
2022-11-11,"600,001-800,000",3,2308131,10.47
2022-11-11,"800,001-1,000,000",1,853796,3.87
2022-11-11,"more than 1,000,001",5,10472333,47.52
2022-11-11,total,695,22035000,100.0
2022-11-11,差異數調整（說明4）,0,0,0.0
2022-11-18,"1,000-5,000",385,718307,3.25
2022-11-18,1-999,176,28593,0.12
2022-11-18,"10,001-15,000",16,197054,0.89
2022-11-18,"100,001-200,000",13,2016624,9.15
2022-11-18,"15,001-20,000",11,190342,0.86
2022-11-18,"20,001-30,000",15,361242,1.63
2022-11-18,"200,001-400,000",8,2420761,10.98
2022-11-18,"30,001-40,000",6,205610,0.93
2022-11-18,"40,001-50,000",5,227001,1.03
2022-11-18,"400,001-600,000",2,919880,4.17
2022-11-18,"5,001-10,000",43,284794,1.29
2022-11-18,"50,001-100,000",12,830532,3.76
2022-11-18,"600,001-800,000",3,2308131,10.47
2022-11-18,"800,001-1,000,000",1,853796,3.87
2022-11-18,"more than 1,000,001",5,10472333,47.52
2022-11-18,total,701,22035000,100.0
2022-11-18,差異數調整（說明4）,0,0,0.0
2022-11-25,"1,000-5,000",382,677255,3.07
2022-11-25,1-999,175,27907,0.12
2022-11-25,"10,001-15,000",16,193717,0.87
2022-11-25,"100,001-200,000",13,2022887,9.18
2022-11-25,"15,001-20,000",10,171679,0.77
2022-11-25,"20,001-30,000",16,398072,1.8
2022-11-25,"200,001-400,000",8,2420761,10.98
2022-11-25,"30,001-40,000",6,205610,0.93
2022-11-25,"40,001-50,000",4,184759,0.83
2022-11-25,"400,001-600,000",2,919880,4.17
2022-11-25,"5,001-10,000",43,295394,1.34
2022-11-25,"50,001-100,000",13,882819,4.0
2022-11-25,"600,001-800,000",3,2308131,10.47
2022-11-25,"800,001-1,000,000",1,853796,3.87
2022-11-25,"more than 1,000,001",5,10472333,47.52
2022-11-25,total,697,22035000,100.0
2022-11-25,差異數調整（說明4）,0,0,0.0
2022-12-02,"1,000-5,000",389,686105,3.11
2022-12-02,1-999,174,27586,0.12
2022-12-02,"10,001-15,000",16,193717,0.87
2022-12-02,"100,001-200,000",13,2025209,9.19
2022-12-02,"15,001-20,000",10,171679,0.77
2022-12-02,"20,001-30,000",14,341072,1.54
2022-12-02,"200,001-400,000",8,2420761,10.98
2022-12-02,"30,001-40,000",7,239610,1.08
2022-12-02,"40,001-50,000",5,228195,1.03
2022-12-02,"400,001-600,000",2,919880,4.17
2022-12-02,"5,001-10,000",40,265394,1.2
2022-12-02,"50,001-100,000",13,881532,4.0
2022-12-02,"600,001-800,000",3,2308131,10.47
2022-12-02,"800,001-1,000,000",1,853796,3.87
2022-12-02,"more than 1,000,001",5,10472333,47.52
2022-12-02,total,700,22035000,100.0
2022-12-02,差異數調整（說明4）,0,0,0.0
2022-12-09,"1,000-5,000",378,672011,3.04
2022-12-09,1-999,175,28116,0.12
2022-12-09,"10,001-15,000",15,182717,0.82
2022-12-09,"100,001-200,000",12,1900173,8.62
2022-12-09,"15,001-20,000",10,171679,0.77
2022-12-09,"20,001-30,000",14,341072,1.54
2022-12-09,"200,001-400,000",8,2420761,10.98
2022-12-09,"30,001-40,000",7,243610,1.1
2022-12-09,"40,001-50,000",7,324048,1.47
2022-12-09,"400,001-600,000",2,919880,4.17
2022-12-09,"5,001-10,000",40,265394,1.2
2022-12-09,"50,001-100,000",13,931279,4.22
2022-12-09,"600,001-800,000",3,2308131,10.47
2022-12-09,"800,001-1,000,000",1,853796,3.87
2022-12-09,"more than 1,000,001",5,10472333,47.52
2022-12-09,total,690,22035000,100.0
2022-12-09,差異數調整（說明4）,0,0,0.0
2022-12-16,"1,000-5,000",353,633362,2.87
2022-12-16,1-999,176,27268,0.12
2022-12-16,"10,001-15,000",15,185717,0.84
2022-12-16,"100,001-200,000",13,2010173,9.12
2022-12-16,"15,001-20,000",9,155829,0.7
2022-12-16,"20,001-30,000",14,341072,1.54
2022-12-16,"200,001-400,000",8,2420761,10.98
2022-12-16,"30,001-40,000",6,205610,0.93
2022-12-16,"40,001-50,000",8,367048,1.66
2022-12-16,"400,001-600,000",2,919880,4.17
2022-12-16,"5,001-10,000",41,272394,1.23
2022-12-16,"50,001-100,000",12,861626,3.91
2022-12-16,"600,001-800,000",3,2308131,10.47
2022-12-16,"800,001-1,000,000",1,853796,3.87
2022-12-16,"more than 1,000,001",5,10472333,47.52
2022-12-16,total,666,22035000,100.0
2022-12-16,差異數調整（說明4）,0,0,0.0
2022-12-23,"1,000-5,000",342,617662,2.8
2022-12-23,1-999,177,26649,0.12
2022-12-23,"10,001-15,000",14,175217,0.79
2022-12-23,"100,001-200,000",13,2050117,9.3
2022-12-23,"15,001-20,000",9,155829,0.7
2022-12-23,"20,001-30,000",14,342072,1.55
2022-12-23,"200,001-400,000",8,2420761,10.98
2022-12-23,"30,001-40,000",6,205610,0.93
2022-12-23,"40,001-50,000",8,369013,1.67
2022-12-23,"400,001-600,000",2,919880,4.17
2022-12-23,"5,001-10,000",41,272394,1.23
2022-12-23,"50,001-100,000",12,845536,3.83
2022-12-23,"600,001-800,000",3,2308131,10.47
2022-12-23,"800,001-1,000,000",1,853796,3.87
2022-12-23,"more than 1,000,001",5,10472333,47.52
2022-12-23,total,655,22035000,100.0
